Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): NEUROSCIENCE & BEHAVIOR   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"316","LEIBNIZ ASSOCIATION","GERMANY (FED REP GER)","1665","43284","26.00","21"
"317","UNIVERSITY OF MANITOBA","CANADA","1250","42876","34.30","22"
"318","DEAKIN UNIVERSITY","AUSTRALIA","1168","42745","36.60","33"
"319","SKANE UNIVERSITY HOSPITAL","SWEDEN","993","42514","42.81","73"
"320","UNIVERSIDADE DE LISBOA","PORTUGAL","1537","42500","27.65","29"
"321","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","1301","42494","32.66","24"
"322","UNIVERSITY OF EASTERN FINLAND","FINLAND","1324","42460","32.07","29"
"323","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1487","42389","28.51","31"
"324","OTTO VON GUERICKE UNIVERSITY","GERMANY (FED REP GER)","1521","42213","27.75","26"
"325","UNIVERSITE JEAN MONNET","FRANCE","1453","42078","28.96","25"
"326","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","1817","41818","23.01","14"
"327","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","1163","41664","35.82","27"
"328","UNIVERSITY OF PAVIA","ITALY","1578","41646","26.39","34"
"329","NEUROSCIENCE RESEARCH AUSTRALIA","AUSTRALIA","1138","41502","36.47","26"
"330","UNIVERSITY OF KANSAS","USA","1604","41363","25.79","32"
"331","WAYNE STATE UNIVERSITY","USA","1745","41334","23.69","22"
"332","ROYAL MELBOURNE HOSPITAL","AUSTRALIA","1547","41231","26.65","32"
"333","FLANDERS INSTITUTE FOR BIOTECHNOLOGY (VIB)","BELGIUM","883","41130","46.58","42"
"334","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","2069","40971","19.80","31"
"335","KOREA UNIVERSITY","SOUTH KOREA","1837","40959","22.30","23"
"336","BIOGEN","USA","629","40897","65.02","43"
"337","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","1642","40787","24.84","34"
"338","GERIATRIC RESEARCH EDUCATION & CLINICAL CENTER","USA","1263","40767","32.28","32"
"339","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","846","40756","48.17","25"
"340","BARROW NEUROLOGICAL INSTITUTE","USA","1196","40750","34.07","34"
"341","MICHIGAN STATE UNIVERSITY","USA","1433","40131","28.00","19"
"342","WUHAN UNIVERSITY","CHINA MAINLAND","1381","39977","28.95","33"
"343","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","1528","39860","26.09","25"
"344","BERLIN INSTITUTE OF HEALTH","GERMANY (FED REP GER)","1349","39859","29.55","46"
"345","SOUTHERN MEDICAL UNIVERSITY - CHINA","CHINA MAINLAND","2301","39796","17.30","22"
"346","UNIVERSITY OF WARWICK","ENGLAND","729","39733","54.50","30"
"347","UNIVERSITY OF HONG KONG","HONG KONG","1574","39560","25.13","24"
"348","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","1372","39487","28.78","35"
"349","UNIVERSITY OF TENNESSEE SYSTEM","USA","1465","39447","26.93","24"
"350","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","1666","39436","23.67","29"
"351","DARTMOUTH COLLEGE","USA","1268","39420","31.09","32"
"352","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","1899","39259","20.67","24"
"353","UNIVERSITY OF MILANO-BICOCCA","ITALY","1340","39209","29.26","23"
"354","UNIVERSITY OF COLORADO BOULDER","USA","1076","39202","36.43","27"
"355","ROCHE HOLDING","SWITZERLAND","952","39183","41.16","53"
"356","UNIVERSITY OF MASSACHUSETTS WORCESTER","USA","981","38778","39.53","35"
"357","TOHOKU UNIVERSITY","JAPAN","1769","38634","21.84","16"
"358","UNIVERSITY OF OSAKA","JAPAN","1919","38515","20.07","24"
"359","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","1450","38498","26.55","33"
"360","ICREA","SPAIN","793","38492","48.54","28"
"361","UMEA UNIVERSITY","SWEDEN","1023","38353","37.49","25"
"362","UNIVERSITY OF LIVERPOOL","ENGLAND","1210","38305","31.66","30"
"363","UNIVERSIDADE DO PORTO","PORTUGAL","1092","38227","35.01","22"
"364","GEORGETOWN UNIVERSITY","USA","1312","38210","29.12","28"
"365","CHU DE MONTPELLIER","FRANCE","1401","38194","27.26","22"
"366","ST JUDE CHILDREN'S RESEARCH HOSPITAL","USA","543","37990","69.96","23"
"367","UNIVERSITY OF SOUTH FLORIDA","USA","1368","37951","27.74","29"
"368","RUTGERS UNIVERSITY BIOMEDICAL & HEALTH SCIENCES","USA","1544","37880","24.53","32"
"369","NANJING UNIVERSITY","CHINA MAINLAND","1592","37845","23.77","24"
"370","MCLEAN HOSPITAL","USA","1202","37744","31.40","36"
"371","SEOUL NATIONAL UNIVERSITY HOSPITAL","SOUTH KOREA","1732","37475","21.64","17"
"372","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","2225","37457","16.83","25"
"373","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","1373","37211","27.10","24"
"374","MACQUARIE UNIVERSITY","AUSTRALIA","1388","37147","26.76","23"
"375","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","USA","1723","37128","21.55","15"
"376","UNIVERSITY OF VERONA","ITALY","1591","37024","23.27","22"
"377","TIANJIN MEDICAL UNIVERSITY","CHINA MAINLAND","1778","36631","20.60","30"
"378","NATIONWIDE CHILDRENS HOSPITAL","USA","952","36558","38.40","25"
"379","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","1380","36513","26.46","32"
"380","INSTITUTO DE SALUD CARLOS III","SPAIN","1593","36501","22.91","30"
"381","QUEENS UNIVERSITY - CANADA","CANADA","1221","36469","29.87","25"
"382","IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO","ITALY","1210","36391","30.08","30"
"383","CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","2282","36293","15.90","34"
"384","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1558","36292","23.29","26"
"385","UNIVERSITY OF NAPLES FEDERICO II","ITALY","1423","35975","25.28","19"
"386","MURDOCH CHILDREN'S RESEARCH INSTITUTE","AUSTRALIA","1152","35915","31.18","31"
"387","PRINCETON UNIVERSITY","USA","797","35871","45.01","48"
"388","UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN","USA","1296","35812","27.63","30"
"389","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","1522","35751","23.49","27"
"390","MEDICAL UNIVERSITY OF GRAZ","AUSTRIA","796","35676","44.82","33"
"391","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","1203","35596","29.59","23"
"392","DALHOUSIE UNIVERSITY","CANADA","1317","35591","27.02","23"
"393","UNIVERSITY OF ROME TOR VERGATA","ITALY","1542","35552","23.06","19"
"394","KAISER PERMANENTE","USA","695","35526","51.12","25"
"395","POLISH ACADEMY OF SCIENCES","POLAND","1658","35477","21.40","19"
"396","LA TROBE UNIVERSITY","AUSTRALIA","926","35388","38.22","21"
"397","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","1231","35375","28.74","20"
"398","CHU DE TOULOUSE","FRANCE","1253","35345","28.21","32"
"399","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","750","35235","46.98","20"
"400","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","845","35198","41.65","42"
"401","UNIVERSITY HOSPITAL LEUVEN","BELGIUM","1150","35162","30.58","32"
"402","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","1839","35112","19.09","19"
"403","NORTHWELL HEALTH","USA","1330","35077","26.37","30"
"404","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","1231","34735","28.22","30"
"405","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","1757","34730","19.77","30"
"406","UNIVERSITY OF NEWCASTLE","AUSTRALIA","1114","34664","31.12","20"
"407","TUFTS UNIVERSITY","USA","1173","34627","29.52","23"
"408","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","1428","34442","24.12","18"
"409","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","1844","34390","18.65","23"
"410","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","1617","34374","21.26","16"
"411","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","1356","34234","25.25","24"
"412","UNIVERSITY OF NORTH CAROLINA SCHOOL OF MEDICINE","USA","1315","34207","26.01","30"
"413","IRCCS FONDAZIONE CASIMIRO MONDINO","ITALY","1214","33866","27.90","26"
"414","TEMPLE UNIVERSITY","USA","1351","33416","24.73","20"
"415","ROYAL NETHERLANDS ACADEMY OF ARTS & SCIENCES","NETHERLANDS","943","33385","35.40","27"
"416","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","1214","33226","27.37","16"
"417","AUSTIN RESEARCH INSTITUTE","AUSTRALIA","971","33085","34.07","31"
"418","UNIVERSITY OF OTAGO","NEW ZEALAND","1274","33083","25.97","25"
"419","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","1970","33036","16.77","21"
"420","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","1647","32943","20.00","14"
"421","NATHAN KLINE INSTITUTE FOR PSYCHIATRIC RESEARCH","USA","792","32823","41.44","29"
"422","SCHLESWIG HOLSTEIN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","982","32776","33.38","31"
"423","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1364","32755","24.01","14"
"424","NORTHEASTERN UNIVERSITY","USA","925","32453","35.08","31"
"425","GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST","ENGLAND","985","32372","32.86","32"
"426","GUY'S & ST THOMAS' NHS FOUNDATION TRUST","ENGLAND","761","32302","42.45","16"
"427","UNIVERSITY COLLEGE CORK","IRELAND","631","32283","51.16","40"
"428","UNITED STATES DEPARTMENT OF DEFENSE","USA","1094","32264","29.49","19"
"429","NEWYORK-PRESBYTERIAN HOSPITAL","USA","1700","32068","18.86","38"
"430","UNIVERSITY OF EXETER","ENGLAND","957","31878","33.31","25"
"431","UNIVERSITY OF KANSAS MEDICAL CENTER","USA","1190","31841","26.76","25"
"432","NATIONAL CENTER FOR NEUROLOGY & PSYCHIATRY - JAPAN","JAPAN","1316","31655","24.05","16"
"433","NORMANDIE UNIV","N/A","1333","31575","23.69","21"
"434","IRCCS NEUROMED","ITALY","1182","31485","26.64","11"
"435","SHANDONG UNIVERSITY","CHINA MAINLAND","1981","31467","15.88","20"
"436","PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK","USA","1492","31462","21.09","13"
"437","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","1335","31336","23.47","20"
"438","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","1332","31310","23.51","20"
"439","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1040","31293","30.09","22"
"440","ELI LILLY","USA","645","31253","48.45","46"
"441","CHU BORDEAUX","FRANCE","1158","31220","26.96","27"
"442","CHINA MEDICAL UNIVERSITY","CHINA MAINLAND","1593","31124","19.54","17"
"443","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","1766","31091","17.61","15"
"444","KREMBIL RESEARCH INSTITUTE","CANADA","1164","30850","26.50","30"
"445","STONY BROOK UNIVERSITY","USA","1127","30781","27.31","23"
"446","UNIVERSITY OF MESSINA","ITALY","961","30728","31.98","16"
"447","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","1545","30521","19.75","17"
"448","UNIVERSITY OF BELGRADE","SERBIA","895","30517","34.10","27"
"449","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","1102","30400","27.59","16"
"450","AUCKLAND UNIVERSITY OF TECHNOLOGY","NEW ZEALAND","315","30349","96.35","25"
"451","TULANE UNIVERSITY","USA","706","30298","42.92","20"
"452","SAINT MICHAELS HOSPITAL TORONTO","CANADA","973","30209","31.05","27"
"453","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","991","30188","30.46","16"
"454","OTTAWA HOSPITAL RESEARCH INSTITUTE","CANADA","1062","30112","28.35","28"
"455","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","ENGLAND","916","30055","32.81","30"
"456","DANA-FARBER CANCER INSTITUTE","USA","745","29998","40.27","34"
"457","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","961","29988","31.20","16"
"458","ISTITUTO DI RICERCHE FARMACOLOGICHE MARIO NEGRI IRCCS","ITALY","494","29975","60.68","21"
"459","GEORGE WASHINGTON UNIVERSITY","USA","1240","29866","24.09","20"
"460","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","1620","29842","18.42","12"
"461","UNIVERSITY OF PISA","ITALY","1480","29825","20.15","12"
"462","KEIO UNIVERSITY","JAPAN","1578","29786","18.88","25"
"463","UNIVERSITY OF BRESCIA","ITALY","1003","29649","29.56","24"
"464","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","1563","29617","18.95","13"
"465","UNIVERSITY OF VALENCIA","SPAIN","919","29611","32.22","17"
"466","LOMA LINDA UNIVERSITY","USA","653","29602","45.33","13"
"467","CAIRO UNIVERSITY","EGYPT","743","29557","39.78","20"
"468","MEDICAL COLLEGE OF WISCONSIN","USA","1294","28982","22.40","21"
"469","UNIVERSITY OF SIENA","ITALY","820","28925","35.27","29"
"470","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","1158","28833","24.90","22"
"471","UNIV NANTES ANGERS LE MANS","N/A","1191","28762","24.15","11"
"472","VA BOSTON HEALTHCARE SYSTEM","USA","860","28760","33.44","21"
"473","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","1373","28360","20.66","13"
"474","SALK INSTITUTE","USA","495","28345","57.26","32"
"475","NIH NATIONAL INSTITUTE ON ALCOHOL ABUSE & ALCOHOLISM (NIAAA)","USA","807","28312","35.08","19"
"476","CHILDREN'S HOSPITAL COLORADO","USA","754","28222","37.43","20"
"477","TSINGHUA UNIVERSITY","CHINA MAINLAND","1198","28124","23.48","31"
"478","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","613","28100","45.84","33"
"479","UNIVERSITY OF TURKU","FINLAND","1109","28073","25.31","20"
"480","UNIVERSITY OF TEXAS DALLAS","USA","970","27934","28.80","12"
"481","UNIVERSITY OF CONNECTICUT","USA","1164","27834","23.91","17"
"482","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1490","27809","18.66","18"
"483","UNIVERSITY OF PERUGIA","ITALY","750","27789","37.05","16"
"484","SOUTH LONDON & MAUDSLEY NHS TRUST","ENGLAND","680","27638","40.64","35"
"485","PARACELSUS PRIVATE MEDICAL UNIVERSITY","AUSTRIA","921","27609","29.98","18"
"486","CHU STRASBOURG","FRANCE","909","27596","30.36","18"
"487","NANTONG UNIVERSITY","CHINA MAINLAND","1493","27465","18.40","19"
"488","RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2002","27461","13.72","16"
"489","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","966","27411","28.38","21"
"490","UNIVERSITY OF TRENTO","ITALY","1134","27194","23.98","12"
"491","NETHERLANDS INSTITUTE FOR NEUROSCIENCE (NIN-KNAW)","NETHERLANDS","806","27170","33.71","24"
"492","MAX DELBRUCK CENTER FOR MOLECULAR MEDICINE","GERMANY (FED REP GER)","640","27167","42.45","33"
"493","ARIZONA STATE UNIVERSITY","USA","1220","27166","22.27","18"
"494","CURTIN UNIVERSITY","AUSTRALIA","709","27149","38.29","16"
"495","ROCKEFELLER UNIVERSITY","USA","626","27127","43.33","19"
"496","HARVARD MED SCH","N/A","644","27031","41.97","22"
"497","JAGIELLONIAN UNIVERSITY","POLAND","1013","26994","26.65","10"
"498","UNIVERSITY WESTERN ONTARIO HOSPITAL","CANADA","1140","26979","23.67","16"
"499","UNIVERSITY OF LIEGE","BELGIUM","953","26975","28.31","21"
"500","IRCCS ISTITUTO DELLE SCIENZE NEUROLOGICHE DI BOLOGNA (ISNB)","ITALY","1213","26971","22.23","27"
"501","TAIPEI MEDICAL UNIVERSITY","TAIWAN","1083","26961","24.89","18"
"502","KING SAUD UNIVERSITY","SAUDI ARABIA","835","26850","32.16","19"
"503","BANNER RESEARCH","USA","636","26804","42.14","30"
"504","UNIVERSITY OF VERMONT","USA","939","26753","28.49","18"
"505","SEATTLE CHILDREN'S HOSPITAL","USA","791","26724","33.79","18"
"506","DREXEL UNIVERSITY","USA","1150","26652","23.18","14"
"507","PENN STATE HEALTH","USA","1122","26603","23.71","15"
"508","BANNER HEALTH","USA","631","26585","42.13","30"
"509","UNIVERSITY OF SUSSEX","ENGLAND","836","26577","31.79","16"
"509","QINGDAO UNIVERSITY","CHINA MAINLAND","1436","26577","18.51","21"
"511","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","1277","26558","20.80","16"
"512","POMPEU FABRA UNIVERSITY","SPAIN","1012","26509","26.19","22"
"513","KING'S COLLEGE HOSPITAL","ENGLAND","720","26384","36.64","25"
"514","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","950","26286","27.67","13"
"514","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","950","26286","27.67","13"
"516","ALLEN INSTITUTE FOR BRAIN SCIENCE","USA","373","26256","70.39","49"
"517","UNIVERSITY OF TSUKUBA","JAPAN","1162","26234","22.58","15"
"518","GEORGIA INSTITUTE OF TECHNOLOGY","USA","1102","26196","23.77","21"
"519","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","987","26149","26.49","15"
"520","UNIVERSITY OF BUENOS AIRES","ARGENTINA","1353","25963","19.19","15"
"521","UK RESEARCH & INNOVATION (UKRI)","ENGLAND","691","25922","37.51","22"
"522","ISTITUTO ITALIANO DI TECNOLOGIA - IIT","ITALY","1071","25898","24.18","6"
"523","HAUKELAND UNIVERSITY HOSPITAL","NORWAY","834","25759","30.89","19"
"524","UNIVERSITY OF NEBRASKA SYSTEM","USA","1367","25641","18.76","15"
"525","UNIVERSITY OF MISSOURI SYSTEM","USA","1365","25598","18.75","16"
"526","PASTEUR NETWORK","FRANCE","726","25587","35.24","16"
"527","UNIVERSITY OF IBADAN","NIGERIA","294","25558","86.93","25"
"528","UNIVERSIDADE DE COIMBRA","PORTUGAL","1075","25511","23.73","14"
"529","TONGJI UNIVERSITY","CHINA MAINLAND","1463","25488","17.42","14"
"530","GHU PARIS PSYCHIATRIE NEUROSCIENCES","FRANCE","879","25458","28.96","19"
"531","VA SAN DIEGO HEALTHCARE SYSTEM","USA","921","25399","27.58","16"
"532","TEXAS A&M UNIVERSITY SYSTEM","USA","1195","25364","21.23","15"
"533","STOCKHOLM UNIVERSITY","SWEDEN","884","25278","28.60","18"
"534","UNIVERSITY CALGARY HOSPITAL","CANADA","940","25258","26.87","17"
"535","PURDUE UNIVERSITY SYSTEM","USA","1140","25242","22.14","15"
"536","IRCCS FATEBENEFRATELLI","ITALY","442","25237","57.10","22"
"537","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1598","25202","15.77","21"
"538","AUSTRALIAN CATHOLIC UNIVERSITY","AUSTRALIA","452","25071","55.47","16"
"539","UNIV PARIS EST COMUE","N/A","817","25036","30.64","19"
"540","MEMORIAL SLOAN KETTERING CANCER CENTER","USA","718","24983","34.80","22"
"541","HENRY FORD HEALTH SYSTEM","USA","775","24944","32.19","19"
"542","CEDARS SINAI MEDICAL CENTER","USA","753","24790","32.92","26"
"543","PURDUE UNIVERSITY","USA","1112","24752","22.26","15"
"544","JILIN UNIVERSITY","CHINA MAINLAND","1274","24735","19.42","18"
"545","KYUSHU UNIVERSITY","JAPAN","1083","24733","22.84","14"
"546","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","614","24719","40.26","22"
"546","LINKOPING UNIVERSITY","SWEDEN","1001","24719","24.69","18"
"548","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES - USA","USA","843","24678","29.27","16"
"549","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","799","24660","30.86","19"
"550","UNIVERSITY OF BASQUE COUNTRY","SPAIN","871","24474","28.10","14"
"551","AALBORG UNIVERSITY","DENMARK","1196","24447","20.44","12"
"552","CITY ST GEORGES, UNIVERSITY OF LONDON","ENGLAND","869","24388","28.06","13"
"553","UNIVERSITY OF TASMANIA","AUSTRALIA","737","24365","33.06","10"
"554","INSTITUTE FOR HEALTH METRICS & EVALUATION","USA","57","24201","424.58","22"
"555","JOHNSON & JOHNSON","USA","645","24133","37.42","20"
"556","UNIVERSITY OF LOUISVILLE","USA","876","24127","27.54","13"
"557","UNIVERSITY OF CATANIA","ITALY","960","24062","25.06","13"
"558","UNIVERSITY OF MARYLAND COLLEGE PARK","USA","1025","23859","23.28","13"
"559","CHILDREN'S NATIONAL HEALTH SYSTEM","USA","914","23855","26.10","14"
"560","UNIVERSITY OF TARTU","ESTONIA","476","23757","49.91","19"
"561","UNIVERSITY HOSPITALS OF CLEVELAND","USA","673","23753","35.29","18"
"562","UNIVERSITY OF ROSTOCK","GERMANY (FED REP GER)","1068","23710","22.20","18"
"563","KYUNG HEE UNIVERSITY","SOUTH KOREA","1001","23649","23.63","15"
"564","SCRIPPS RESEARCH INSTITUTE","USA","755","23358","30.94","12"
"564","NANTES UNIVERSITE","FRANCE","866","23358","26.97","10"
"566","HOUSTON METHODIST","USA","632","23355","36.95","21"
"567","BAYCREST","CANADA","827","23350","28.23","16"
"568","HENRY FORD HOSPITAL","USA","686","23333","34.01","19"
"569","UNITED STATES DEPARTMENT OF ENERGY (DOE)","USA","537","23300","43.39","27"
"570","SAMSUNG MEDICAL CENTER","SOUTH KOREA","1332","23287","17.48","7"
"571","BISPEBJERG HOSPITAL","DENMARK","506","23234","45.92","15"
"572","SIR CHARLES GAIRDNER HOSPITAL","AUSTRALIA","249","22811","91.61","8"
"573","UNIVERSITE BOURGOGNE EUROPE","FRANCE","743","22801","30.69","12"
"574","SHENZHEN UNIVERSITY","CHINA MAINLAND","1189","22796","19.17","12"
"575","JUNTENDO UNIVERSITY","JAPAN","1058","22789","21.54","11"
"576","UNIVERSITY OF LEEDS","ENGLAND","848","22705","26.77","16"
"577","TEXAS A&M UNIVERSITY COLLEGE STATION","USA","1047","22666","21.65","12"
"578","ARIZONA STATE UNIVERSITY-TEMPE","USA","977","22631","23.16","15"
"579","AUGUSTA UNIVERSITY","USA","706","22572","31.97","11"
"580","UNIVERSITY OF MISSISSIPPI","USA","836","22457","26.86","17"
"581","CHANG GUNG UNIVERSITY","TAIWAN","1224","22418","18.32","9"
"582","UNIVERSITY OF CAGLIARI","ITALY","1045","22407","21.44","12"
"583","CHANG GUNG MEMORIAL HOSPITAL","TAIWAN","1327","22327","16.83","8"
"584","KENNEDY KRIEGER INSTITUTE","USA","864","22301","25.81","10"
"585","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","878","22299","25.40","20"
"586","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","890","22164","24.90","15"
"587","INDIANA UNIVERSITY INDIANAPOLIS","USA","709","22118","31.20","30"
"588","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","728","22086","30.34","8"
"589","ISLAMIC AZAD UNIVERSITY","IRAN","989","22079","22.32","11"
"590","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","834","22017","26.40","21"
"591","RAFFLES HOSPITAL","SINGAPORE","113","21988","194.58","14"
"592","VALL D'HEBRON INSTITUT DE RECERCA (VHIR)","SPAIN","736","21984","29.87","32"
"593","TAIPEI VETERANS GENERAL HOSPITAL","TAIWAN","982","21983","22.39","12"
"594","RUTGERS UNIVERSITY NEWARK","USA","808","21981","27.20","12"
"595","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","1073","21917","20.43","11"
"596","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","658","21789","33.11","14"
"597","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","1398","21780","15.58","22"
"598","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","944","21737","23.03","21"
"599","UNIVERSITY OF SEVILLA","SPAIN","745","21706","29.14","22"
"600","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","506","21639","42.76","15"
"601","AIN SHAMS UNIVERSITY","EGYPT","438","21375","48.80","15"
"602","SOUTHEAST UNIVERSITY - CHINA","CHINA MAINLAND","1163","21305","18.32","14"
"603","HOPITAL UNIVERSITAIRE HENRI-MONDOR - APHP","FRANCE","639","21296","33.33","16"
"604","SAN FRANCISCO VA MEDICAL CENTER","USA","445","21286","47.83","21"
"605","GEORGIA STATE UNIVERSITY","USA","999","21255","21.28","11"
"606","JINAN UNIVERSITY","CHINA MAINLAND","1154","21232","18.40","15"
"607","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","667","21180","31.75","10"
"608","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","660","21170","32.08","8"
"609","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","803","21122","26.30","20"
"610","ROYAL PRINCE ALFRED HOSPITAL","AUSTRALIA","655","21089","32.20","12"
"611","INSTITUTE OF PSYCHOLOGY, CAS","CHINA MAINLAND","809","21048","26.02","12"
"612","GUANGZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1296","20982","16.19","12"
"613","BEIJING INST BRAIN DISORDERS","N/A","894","20933","23.41","11"
"614","HUN-REN","HUNGARY","834","20875","25.03","14"
"615","UNIVERSITY OF OREGON","USA","639","20830","32.60","15"
"615","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","670","20830","31.09","31"
"617","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","693","20820","30.04","15"
"618","CARNEGIE MELLON UNIVERSITY","USA","759","20704","27.28","18"
"619","WORLD HEALTH ORGANIZATION","SWITZERLAND","157","20698","131.83","8"
"620","UNIVERSITY OF DUNDEE","SCOTLAND","435","20686","47.55","20"
"621","HOSPITAL OF SANTA CREU I SANT PAU","SPAIN","731","20576","28.15","17"
"622","CARL GUSTAV CARUS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","832","20553","24.70","19"
"623","AHVAZ JUNDISHAPUR UNIVERSITY OF MEDICAL SCIENCES (AJUMS)","IRAN","245","20506","83.70","15"
"624","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","659","20503","31.11","9"
"625","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","1078","20470","18.99","13"
"626","TAMPERE UNIVERSITY","FINLAND","670","20426","30.49","14"
"627","JORDAN UNIVERSITY OF SCIENCE & TECHNOLOGY","JORDAN","226","20391","90.23","12"
"628","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","666","20367","30.58","13"
"629","GRIFFITH UNIVERSITY","AUSTRALIA","750","20358","27.14","11"
"630","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","1359","20357","14.98","10"
"631","NIH NATIONAL CANCER INSTITUTE (NCI)","USA","522","20350","38.98","23"
