Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PSYCHIATRY/PSYCHOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"320","AIX-MARSEILLE UNIVERSITE","FRANCE","1609","22821","14.18","12"
"321","ZHEJIANG UNIVERSITY","CHINA MAINLAND","2190","22641","10.34","28"
"322","VA PALO ALTO HEALTH CARE SYSTEM","USA","787","22541","28.64","33"
"323","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","1272","22447","17.65","16"
"324","UNIVERSITY OF FLORENCE","ITALY","1170","22442","19.18","21"
"325","IOWA STATE UNIVERSITY","USA","1044","22441","21.50","19"
"326","UNIVERSITY OF NORTH CAROLINA GREENSBORO","USA","1174","22407","19.09","14"
"327","UNIVERSITY OF ARKANSAS SYSTEM","USA","1308","22397","17.12","22"
"328","BOSTON COLLEGE","USA","1244","22330","17.95","20"
"329","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","1391","22277","16.02","18"
"330","MURDOCH CHILDREN'S RESEARCH INSTITUTE","AUSTRALIA","878","22238","25.33","25"
"331","INSTITUTO DE SALUD CARLOS III","SPAIN","1229","22212","18.07","26"
"332","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","841","22134","26.32","38"
"333","MEDICAL UNIVERSITY OF VIENNA","AUSTRIA","1035","22106","21.36","26"
"334","AUBURN UNIVERSITY","USA","1217","22101","18.16","9"
"334","AUBURN UNIVERSITY SYSTEM","USA","1217","22101","18.16","9"
"336","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","942","22041","23.40","28"
"337","POMPEU FABRA UNIVERSITY","SPAIN","771","22034","28.58","30"
"338","CARLETON UNIVERSITY","CANADA","1135","21947","19.34","19"
"339","UNIVERSITY OF READING","ENGLAND","895","21890","24.46","28"
"340","UNIVERSITY OF NORTH TEXAS DENTON","USA","1364","21812","15.99","18"
"341","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","1089","21718","19.94","16"
"342","PENNSYLVANIA MEDICINE","USA","1117","21706","19.43","19"
"343","UNIVERSITE DE MONTPELLIER","FRANCE","1339","21637","16.16","13"
"344","UNIVERSITY OF CENTRAL FLORIDA","USA","1145","21599","18.86","27"
"345","UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER","USA","1107","21523","19.44","19"
"346","CASE WESTERN RESERVE UNIVERSITY","USA","1262","21496","17.03","18"
"347","ACADEMIC MEDICAL CENTER AMSTERDAM","NETHERLANDS","625","21269","34.03","20"
"348","EINDHOVEN UNIVERSITY OF TECHNOLOGY","NETHERLANDS","495","21142","42.71","27"
"349","WAYNE STATE UNIVERSITY","USA","1412","21036","14.90","15"
"350","UNIVERSITY OF NEBRASKA LINCOLN","USA","1191","21004","17.64","16"
"351","HOSPITAL DEL MAR RESEARCH INSTITUTE","SPAIN","611","20878","34.17","27"
"352","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","1466","20836","14.21","15"
"353","UNIVERSITY OF TOKYO","JAPAN","1324","20741","15.67","24"
"354","GEORGE MASON UNIVERSITY","USA","1206","20610","17.09","20"
"355","UNIVERSITY OF DELAWARE","USA","1185","20574","17.36","10"
"356","YESHIVA UNIVERSITY","USA","1082","20564","19.01","17"
"357","CONCORDIA UNIVERSITY - CANADA","CANADA","1162","20560","17.69","19"
"358","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1260","20477","16.25","13"
"359","SICHUAN UNIVERSITY","CHINA MAINLAND","1456","20455","14.05","23"
"360","LAVAL UNIVERSITY","CANADA","1377","20418","14.83","10"
"361","SEOUL NATIONAL UNIVERSITY (SNU)","SOUTH KOREA","1520","20302","13.36","21"
"362","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1160","20296","17.50","20"
"363","INSTITUTE OF PSYCHOLOGY, CAS","CHINA MAINLAND","1551","20283","13.08","10"
"364","UNIVERSITY OF PAVIA","ITALY","782","20272","25.92","49"
"365","UNIVERSITY COLLEGE DUBLIN","IRELAND","1251","20271","16.20","26"
"366","WORLD HEALTH ORGANIZATION","SWITZERLAND","614","20259","33.00","33"
"367","UNIVERSITY OF ALABAMA BIRMINGHAM","USA","1273","20097","15.79","21"
"368","COLORADO STATE UNIVERSITY SYSTEM","USA","953","20042","21.03","16"
"369","UNIVERSITY OF TENNESSEE SYSTEM","USA","1371","19876","14.50","10"
"370","QUEENSLAND CENTRE FOR MENTAL HEALTH RESEARCH","AUSTRALIA","377","19783","52.47","30"
"371","UNIVERSITY OF QUEBEC MONTREAL","CANADA","1512","19565","12.94","10"
"372","COLUMBIA UNIVERSITY TEACHERS COLLEGE","USA","977","19443","19.90","25"
"373","UNIVERSITY OF WOLLONGONG","AUSTRALIA","1135","19310","17.01","12"
"374","QUEEN MARY UNIVERSITY LONDON","ENGLAND","1131","19236","17.01","17"
"375","UNIVERSITY OF VERMONT","USA","907","19234","21.21","17"
"376","INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUNIZ","MEXICO","457","19215","42.05","23"
"377","UNIVERSITY OF BONN","GERMANY (FED REP GER)","840","19211","22.87","20"
"378","UNIVERSITY OF DENVER","USA","1082","19168","17.72","15"
"379","UNIVERSITY OF MILAN","ITALY","1120","19151","17.10","23"
"380","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","864","19124","22.13","23"
"381","OREGON HEALTH & SCIENCE UNIVERSITY","USA","837","19075","22.79","19"
"382","JOHNS HOPKINS MEDICINE","USA","916","18981","20.72","11"
"383","CHILDRENS HOSPITAL OF PHILADELPHIA","USA","998","18961","19.00","16"
"384","CAPITAL MEDICAL UNIVERSITY","CHINA MAINLAND","1286","18913","14.71","33"
"385","UNIVERSITY OF MANNHEIM","GERMANY (FED REP GER)","948","18878","19.91","20"
"386","HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1077","18873","17.52","19"
"387","HOSPITAL FOR SICK CHILDREN (SICKKIDS)","CANADA","709","18839","26.57","24"
"388","UNIVERSITY OF JYVASKYLA","FINLAND","1177","18838","16.01","18"
"389","HOSPITAL DE CLINICAS DE PORTO ALEGRE","BRAZIL","524","18768","35.82","28"
"390","NORWEGIAN INSTITUTE OF PUBLIC HEALTH (NIPH)","NORWAY","770","18623","24.19","22"
"391","ROYAL HOLLOWAY UNIVERSITY LONDON","ENGLAND","875","18540","21.19","22"
"392","UNIVERSITY OF BASQUE COUNTRY","SPAIN","1244","18504","14.87","21"
"393","LOUISIANA STATE UNIVERSITY","USA","1085","18477","17.03","10"
"394","ETH ZURICH","SWITZERLAND","724","18411","25.43","26"
"395","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","894","18409","20.59","16"
"396","UNIVERSITY OF EAST ANGLIA","ENGLAND","984","18399","18.70","17"
"397","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","1554","18396","11.84","16"
"398","LANCASTER UNIVERSITY","ENGLAND","1068","18340","17.17","13"
"399","UNITED STATES DEPARTMENT OF DEFENSE","USA","1072","18303","17.07","17"
"400","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","1243","18284","14.71","16"
"401","BIRKBECK UNIVERSITY LONDON","ENGLAND","961","18149","18.89","11"
"402","TEXAS TECH UNIVERSITY SYSTEM","USA","1375","18092","13.16","13"
"403","OXFORD HEALTH NHS FOUNDATION TRUST","ENGLAND","722","18059","25.01","36"
"404","UNIVERSITY OF REGINA","CANADA","520","18013","34.64","33"
"405","STELLENBOSCH UNIVERSITY","SOUTH AFRICA","987","17911","18.15","24"
"406","SWPS UNIVERSITY OF SOCIAL SCIENCES & HUMANITIES","POLAND","1089","17899","16.44","21"
"407","UNIVERSITE PARIS SACLAY","FRANCE","1274","17890","14.04","14"
"408","UNIVERSITY OF LEICESTER","ENGLAND","714","17843","24.99","19"
"409","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","716","17827","24.90","16"
"410","SACKLER FACULTY OF MEDICINE","ISRAEL","987","17792","18.03","12"
"411","CIBERESP","SPAIN","419","17775","42.42","24"
"412","UNIVERSITY COLLEGE CORK","IRELAND","635","17748","27.95","26"
"413","KYOTO UNIVERSITY","JAPAN","1224","17505","14.30","26"
"414","UNIVERSITY OF MANITOBA","CANADA","1078","17363","16.11","14"
"415","EDUCATION UNIVERSITY OF HONG KONG (EDUHK)","HONG KONG","1267","17357","13.70","9"
"416","FORDHAM UNIVERSITY","USA","974","17277","17.74","21"
"417","TEXAS TECH UNIVERSITY","USA","1256","17264","13.75","13"
"418","UNIV BRETAGNE LOIRE","N/A","1392","17229","12.38","21"
"419","UNIVERSITY AT ALBANY, SUNY","USA","914","17220","18.84","11"
"420","SUN YAT SEN UNIVERSITY","CHINA MAINLAND","1364","17203","12.61","18"
"421","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","1151","17167","14.91","12"
"422","KOREA UNIVERSITY","SOUTH KOREA","1203","17155","14.26","14"
"423","TUFTS UNIVERSITY","USA","947","17125","18.08","13"
"424","UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS","CHINA MAINLAND","1623","17105","10.54","7"
"425","MAYO CLINIC","USA","993","17074","17.19","21"
"426","UNIVERSITY OF NEVADA LAS VEGAS","USA","850","16973","19.97","10"
"427","WASHINGTON STATE UNIVERSITY","USA","1000","16924","16.92","10"
"428","WAKE FOREST UNIVERSITY","USA","797","16900","21.20","11"
"429","DURHAM UNIVERSITY","ENGLAND","1032","16886","16.36","14"
"430","UNIVERSITE DE BORDEAUX","FRANCE","997","16836","16.89","15"
"431","SOUTH CHINA NORMAL UNIVERSITY","CHINA MAINLAND","1447","16792","11.60","7"
"432","COLORADO STATE UNIVERSITY FORT COLLINS","USA","934","16782","17.97","15"
"433","UNIVERSIDADE DE LISBOA","PORTUGAL","1433","16767","11.70","8"
"434","UTAH STATE UNIVERSITY","USA","1098","16741","15.25","11"
"435","SWANSEA UNIVERSITY","WALES","735","16667","22.68","18"
"436","TAMPERE UNIVERSITY","FINLAND","944","16431","17.41","13"
"437","SORBONNE UNIVERSITE","FRANCE","1063","16430","15.46","11"
"438","YONSEI UNIVERSITY","SOUTH KOREA","1313","16415","12.50","17"
"439","LUNDBECK FOUNDATION INITIATIVE FOR INTEGRATIVE PSYCHIATRIC RESEARCH (IPSYCH)","DENMARK","420","16412","39.08","18"
"440","UNIVERSITY OF ANTWERP","BELGIUM","867","16365","18.88","11"
"441","UNIVERSITY OF VERONA","ITALY","807","16298","20.20","25"
"442","UNIV LYON COMUE","N/A","1300","16148","12.42","12"
"443","HOSPITAL DEL MAR","SPAIN","527","16109","30.57","20"
"444","TRIMBOS INSTITUTE","NETHERLANDS","441","16083","36.47","18"
"445","UNIVERSITE PSL","FRANCE","969","16034","16.55","16"
"446","UNIVERSITY OF TRENTO","ITALY","977","16025","16.40","15"
"447","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","USA","895","15950","17.82","13"
"448","UNIVERSITY OF KOBLENZ & LANDAU","GERMANY (FED REP GER)","606","15947","26.32","12"
"448","UNIVERSIDADE DE COIMBRA","PORTUGAL","1237","15947","12.89","10"
"450","UNIVERSIDADE DO PORTO","PORTUGAL","1365","15854","11.61","13"
"451","VA CONNECTICUT HEALTHCARE SYSTEM","USA","890","15820","17.78","17"
"452","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","807","15766","19.54","23"
"453","CAMBRIDGESHIRE & PETERBOROUGH NHS FDN TRUST","N/A","385","15644","40.63","30"
"454","UNIVERSITY OF VICTORIA","CANADA","814","15641","19.21","11"
"455","BAYLOR UNIVERSITY","USA","884","15577","17.62","14"
"456","UNIVERSITY OF OKLAHOMA SYSTEM","USA","915","15554","17.00","13"
"457","VICTORIA UNIVERSITY WELLINGTON","NEW ZEALAND","797","15541","19.50","16"
"458","UNIVERSITY OF PISA","ITALY","720","15504","21.53","14"
"459","UNIVERSITY OF TWENTE","NETHERLANDS","745","15488","20.79","16"
"460","CLAREMONT COLLEGES","USA","810","15474","19.10","11"
"461","UNIVERSITY OF SURREY","ENGLAND","898","15447","17.20","18"
"462","BROCK UNIVERSITY","CANADA","971","15392","15.85","5"
"463","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","902","15375","17.05","11"
"464","UK RESEARCH & INNOVATION (UKRI)","ENGLAND","466","15374","32.99","20"
"465","UNIVERSITY OF TENNESSEE KNOXVILLE","USA","1027","15274","14.87","8"
"466","RUSH UNIVERSITY","USA","714","15250","21.36","10"
"467","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","1460","15243","10.44","7"
"468","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","861","15216","17.67","13"
"469","NIH NATIONAL INSTITUTE ON ALCOHOL ABUSE & ALCOHOLISM (NIAAA)","USA","230","15179","66.00","16"
"470","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","715","15102","21.12","15"
"471","UNIVERSITY OF OVIEDO","SPAIN","968","15077","15.58","10"
"472","TORONTO METROPOLITAN UNIVERSITY","CANADA","1004","15049","14.99","9"
"473","VU UNIVERSITY MEDICAL CENTER","NETHERLANDS","493","15003","30.43","10"
"474","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","1009","14966","14.83","9"
"474","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","1009","14966","14.83","9"
"476","CITY UNIVERSITY OF HONG KONG","HONG KONG","808","14929","18.48","14"
"477","KENT STATE UNIVERSITY","USA","996","14899","14.96","5"
"478","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","975","14874","15.26","10"
"479","CONSIGLIO NAZIONALE DELLE RICERCHE (CNR)","ITALY","743","14768","19.88","15"
"480","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","929","14729","15.85","16"
"481","INST MENTAL HLTH","N/A","654","14667","22.43","21"
"482","GEORGETOWN UNIVERSITY","USA","927","14646","15.80","10"
"483","UNIVERSITY OF LOUISVILLE","USA","1044","14645","14.03","11"
"484","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","863","14568","16.88","11"
"485","UNIVERSITY OF WARSAW","POLAND","969","14536","15.00","14"
"486","UNIVERSITE DE TOULOUSE","FRANCE","936","14518","15.51","22"
"487","KENT STATE UNIVERSITY SALEM","USA","960","14506","15.11","5"
"488","KENT STATE UNIVERSITY KENT","USA","959","14504","15.12","5"
"489","UNIVERSITY OF MISSISSIPPI","USA","821","14479","17.64","10"
"490","MONTEFIORE MEDICAL CENTER","USA","642","14387","22.41","13"
"491","JAGIELLONIAN UNIVERSITY","POLAND","1108","14315","12.92","16"
"492","ARIEL UNIVERSITY","ISRAEL","978","14270","14.59","9"
"493","FUDAN UNIVERSITY","CHINA MAINLAND","1132","14262","12.60","17"
"494","UNIVERSITY OF MEMPHIS","USA","951","14235","14.97","7"
"495","UNIVERSITY OF TEXAS DALLAS","USA","735","14220","19.35","13"
"496","ANGLIA RUSKIN UNIVERSITY","ENGLAND","643","14203","22.09","20"
"497","SHENZHEN UNIVERSITY","CHINA MAINLAND","1029","14138","13.74","18"
"498","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","884","14092","15.94","31"
"499","UNIVERSITY OF HAWAII SYSTEM","USA","804","14067","17.50","11"
"500","UNIVERSITY OF ESSEX","ENGLAND","971","14064","14.48","22"
"501","UNIVERSITY OF TASMANIA","AUSTRALIA","764","14059","18.40","12"
"502","UNIVERSITY OF ZARAGOZA","SPAIN","893","14041","15.72","17"
"503","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","423","14040","33.19","18"
"504","NATHAN KLINE INSTITUTE FOR PSYCHIATRIC RESEARCH","USA","404","13991","34.63","20"
"505","NATIONAL INSTITUTE OF MENTAL HEALTH & NEUROSCIENCES - INDIA","INDIA","1135","13982","12.32","13"
"506","UNIVERSITY OF STIRLING","SCOTLAND","655","13943","21.29","12"
"507","WEST VIRGINIA UNIVERSITY","USA","865","13903","16.07","12"
"508","UNIVERSITY OF DUNDEE","SCOTLAND","470","13882","29.54","13"
"509","LIFESPAN HEALTH RHODE ISLAND","USA","881","13881","15.76","4"
"510","DANISH NATIONAL ENVIRONMENTAL RESEARCH INSTITUTE","DENMARK","296","13857","46.81","18"
"511","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","597","13856","23.21","13"
"512","INSTITUTO UNIVERSITARIO DE LISBOA","PORTUGAL","857","13834","16.14","12"
"513","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","855","13773","16.11","17"
"514","REGION STOCKHOLM","SWEDEN","527","13760","26.11","15"
"515","NEWYORK-PRESBYTERIAN HOSPITAL","USA","931","13724","14.74","18"
"516","UNIVERSITY OF MASSACHUSETTS BOSTON","USA","800","13710","17.14","10"
"517","UNIVERSITY OF GENOA","ITALY","695","13699","19.71","13"
"518","UNIVERSITY OF TOLEDO","USA","639","13695","21.43","21"
"519","OHIO UNIVERSITY","USA","787","13690","17.40","10"
"520","SAINT LOUIS UNIVERSITY","USA","810","13662","16.87","10"
"521","SHANDONG UNIVERSITY","CHINA MAINLAND","1005","13651","13.58","13"
"522","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","816","13642","16.72","14"
"523","UNIVERSITY OF ST ANDREWS","SCOTLAND","555","13617","24.54","13"
"524","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","934","13569","14.53","12"
"525","REICHMAN UNIVERSITY","ISRAEL","805","13549","16.83","10"
"526","UNIVERSITY OF LIMERICK","IRELAND","787","13490","17.14","11"
"527","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","779","13483","17.31","10"
"528","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","910","13460","14.79","15"
"529","NIH NATIONAL INSTITUTE ON DRUG ABUSE (NIDA)","USA","343","13452","39.22","21"
"530","UNIV PARIS EST COMUE","N/A","659","13303","20.19","14"
"531","TEXAS STATE UNIVERSITY SYSTEM","USA","1139","13286","11.66","4"
"532","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","449","13263","29.54","10"
"533","GOLDSMITHS UNIVERSITY LONDON","ENGLAND","698","13257","18.99","10"
"534","SYRACUSE UNIVERSITY","USA","945","13239","14.01","10"
"535","UNIVERSITAT TRIER","GERMANY (FED REP GER)","827","13237","16.01","14"
"536","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","896","13187","14.72","16"
"537","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","648","13177","20.33","14"
"538","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","1066","13050","12.24","7"
"539","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","494","12990","26.30","17"
"540","UNIVERSITY OF BELGRADE","SERBIA","644","12952","20.11","14"
"541","UNIVERSIDADE DO MINHO","PORTUGAL","1057","12934","12.24","4"
"542","UCL INSTITUTE OF EDUCATION","ENGLAND","649","12917","19.90","18"
"543","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","828","12899","15.58","16"
"544","OREBRO UNIVERSITY","SWEDEN","739","12793","17.31","11"
"545","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","996","12784","12.84","13"
"546","TULANE UNIVERSITY","USA","797","12782","16.04","4"
"547","CENTERS FOR DISEASE CONTROL & PREVENTION - USA","USA","603","12737","21.12","9"
"548","NYU LANGONE MEDICAL CENTER","USA","444","12680","28.56","23"
"549","BROAD INSTITUTE","USA","331","12664","38.26","20"
"550","AALBORG UNIVERSITY","DENMARK","676","12642","18.70","6"
"551","ST VINCENTS HOSPITAL SYDNEY","AUSTRALIA","557","12600","22.62","15"
"552","JOHNSON & JOHNSON","USA","387","12582","32.51","18"
"553","UNIVERSITY OF TARTU","ESTONIA","545","12534","23.00","15"
"554","GENERAL UNIVERSITY GREGORIO MARANON HOSPITAL","SPAIN","453","12512","27.62","31"
"555","SUNNYBROOK HEALTH SCIENCE CENTER","CANADA","587","12510","21.31","7"
"556","SUNNYBROOK RESEARCH INSTITUTE","CANADA","585","12477","21.33","7"
"557","UNIVERSITY OSNABRUCK","GERMANY (FED REP GER)","630","12473","19.80","11"
"558","TSINGHUA UNIVERSITY","CHINA MAINLAND","1060","12435","11.73","14"
"559","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","675","12397","18.37","9"
"560","UTMD ANDERSON CANCER CENTER","USA","758","12370","16.32","5"
"561","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","776","12353","15.92","15"
"562","WUHAN UNIVERSITY","CHINA MAINLAND","969","12307","12.70","12"
"563","PORTLAND STATE UNIVERSITY","USA","533","12260","23.00","9"
"564","UNIVERSITY OF IBADAN","NIGERIA","309","12232","39.59","21"
"565","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","818","12200","14.91","12"
"566","GEORGIA INSTITUTE OF TECHNOLOGY","USA","607","12197","20.09","19"
"567","CHU DE MONTPELLIER","FRANCE","685","12140","17.72","9"
"568","MIAMI UNIVERSITY","USA","745","11992","16.10","4"
"569","NORTH CAROLINA STATE UNIVERSITY","USA","762","11991","15.74","13"
"570","NORTHERN ILLINOIS UNIVERSITY","USA","592","11987","20.25","8"
"571","LOUGHBOROUGH UNIVERSITY","ENGLAND","695","11974","17.23","12"
"572","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","837","11894","14.21","11"
"573","UNIVERSITY OF NORTH DAKOTA GRAND FORKS","USA","643","11879","18.47","4"
"574","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","802","11862","14.79","2"
"575","UNIVERSITY OF CALIFORNIA MERCED","USA","611","11804","19.32","19"
"576","COVENTRY UNIVERSITY","ENGLAND","428","11783","27.53","8"
"577","IRCCS SANTA LUCIA","ITALY","523","11718","22.41","12"
"578","UNIVERSITY OF EASTERN FINLAND","FINLAND","728","11715","16.09","17"
"579","UNIVERSITY OF OKLAHOMA - NORMAN","USA","582","11693","20.09","10"
"580","CENTRAL CHINA NORMAL UNIVERSITY","CHINA MAINLAND","939","11658","12.42","8"
"581","NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD)","USA","399","11627","29.14","6"
"582","UNIVERSITAT JAUME I","SPAIN","750","11622","15.50","9"
"583","NATIONAL CENTER FOR NEUROLOGY & PSYCHIATRY - JAPAN","JAPAN","708","11587","16.37","9"
"584","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","779","11562","14.84","5"
"585","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","873","11542","13.22","15"
"586","KAISER PERMANENTE","USA","582","11522","19.80","7"
"587","QIMR BERGHOFER MEDICAL RESEARCH INSTITUTE","AUSTRALIA","358","11512","32.16","12"
"588","UNIVERSITY OF CAGLIARI","ITALY","558","11488","20.59","11"
"589","UNIVERSITY HOSPITAL OF BERN","SWITZERLAND","643","11404","17.74","9"
"590","RIGSHOSPITALET","DENMARK","505","11403","22.58","7"
"590","BABES BOLYAI UNIVERSITY FROM CLUJ","ROMANIA","613","11403","18.60","20"
"592","BAYCREST","CANADA","478","11376","23.80","7"
"593","PARNASSIA PSYCHIATRIC INSTITUTE","NETHERLANDS","580","11328","19.53","9"
"594","KENNEDY KRIEGER INSTITUTE","USA","609","11315","18.58","11"
"595","BANGOR UNIVERSITY","WALES","665","11287","16.97","8"
"596","KEIO UNIVERSITY","JAPAN","717","11270","15.72","14"
"597","ROLLINS SCHOOL PUBLIC HEALTH","USA","545","11258","20.66","5"
"598","SUNY UPSTATE MEDICAL UNIVERSITY","USA","540","11230","20.80","13"
"599","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","677","11218","16.57","11"
"600","CLAREMONT GRADUATE UNIVERSITY","USA","604","11209","18.56","8"
"601","NATIONAL TAIWAN UNIVERSITY HOSPITAL","TAIWAN","527","11207","21.27","14"
"602","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES - USA","USA","606","11202","18.49","12"
"603","RESEARCH TRIANGLE INSTITUTE","USA","608","11170","18.37","8"
"604","HAUKELAND UNIVERSITY HOSPITAL","NORWAY","600","11111","18.52","8"
"605","UNIVERSITY OF WEST ENGLAND","ENGLAND","409","11108","27.16","9"
"606","UNIVERSITY OF NEVADA RENO","USA","662","11105","16.77","9"
"607","UNIVERSITY OF ABERDEEN","SCOTLAND","632","11054","17.49","7"
"608","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","595","11032","18.54","15"
"609","UNIVERSITY TORONTO MISSISSAUGA","CANADA","549","11025","20.08","9"
"609","DOUGLAS MENTAL HLTH UNIV INST","N/A","569","11025","19.38","10"
"611","UNIVERSIDAD DE MALAGA","SPAIN","800","10875","13.59","7"
"612","LOYOLA UNIVERSITY CHICAGO","USA","672","10842","16.13","12"
"613","HOFSTRA UNIVERSITY","USA","366","10809","29.53","7"
"614","SEMMELWEIS UNIVERSITY","HUNGARY","567","10805","19.06","14"
"615","IRCCS FATEBENEFRATELLI","ITALY","246","10794","43.88","10"
"616","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","718","10721","14.93","8"
"617","RAND CORPORATION","USA","579","10654","18.40","4"
"618","WILLIAM & MARY","USA","417","10653","25.55","10"
"619","UNIVERSITY OF BRIGHTON","ENGLAND","501","10589","21.14","14"
"620","UMEA UNIVERSITY","SWEDEN","748","10579","14.14","11"
"621","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","522","10546","20.20","5"
"622","UNIVERSITY OF MASSACHUSETTS WORCESTER","USA","673","10542","15.66","9"
"623","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","801","10525","13.14","12"
"624","OLD DOMINION UNIVERSITY","USA","607","10507","17.31","7"
"625","UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA (UNED)","SPAIN","891","10480","11.76","9"
"626","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","501","10458","20.87","10"
"627","UNIVERSITY OF SOUTH ALABAMA","USA","430","10400","24.19","8"
"628","SOUTHERN METHODIST UNIVERSITY","USA","478","10370","21.69","10"
"629","GUANGZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","775","10363","13.37","4"
"630","NIH NATIONAL CANCER INSTITUTE (NCI)","USA","317","10348","32.64","11"
"630","PENNSYLVANIA STATE SYSTEM OF HIGHER EDUCATION (PASSHE)","USA","501","10348","20.65","6"
"632","CIBEROBN","SPAIN","512","10344","20.20","8"
"633","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","333","10295","30.92","15"
"634","MELBOURNE HEALTH","AUSTRALIA","450","10265","22.81","11"
"634","UNIVERSITY OF ZAGREB","CROATIA","796","10265","12.90","11"
"636","OPEN UNIVERSITY - UK","ENGLAND","465","10227","21.99","6"
"637","UNIVERSITY OF SASKATCHEWAN","CANADA","695","10121","14.56","7"
"638","CLEMSON UNIVERSITY","USA","610","10061","16.49","15"
"639","THE UNIVERSITY OF NOTRE DAME AUSTRALIA","AUSTRALIA","469","10031","21.39","9"
"640","UNIVERSITY OF SEVILLA","SPAIN","962","10023","10.42","2"
"641","UNIVERSITY OF NAPLES FEDERICO II","ITALY","549","9989","18.19","9"
"642","UNIVERSITY OF LUXEMBOURG","LUXEMBOURG","590","9977","16.91","8"
"643","OPEN UNIVERSITY NETHERLANDS","NETHERLANDS","616","9959","16.17","10"
