Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PHARMACOLOGY & TOXICOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"315","TEL AVIV UNIVERSITY","ISRAEL","904","17751","19.64","21"
"316","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","795","17728","22.30","12"
"317","UNITED STATES ENVIRONMENTAL PROTECTION AGENCY","USA","714","17682","24.76","11"
"318","UNIVERSITY OF WESTERN AUSTRALIA","AUSTRALIA","839","17676","21.07","14"
"319","NOVARTIS USA","USA","928","17660","19.03","10"
"320","UNIVERSITY OF ALABAMA SYSTEM","USA","941","17554","18.65","11"
"321","UNIVERSITY OF MANITOBA","CANADA","699","17550","25.11","16"
"322","SOUTHWEST MEDICAL UNIVERSITY","CHINA MAINLAND","1160","17478","15.07","14"
"323","LANZHOU UNIVERSITY","CHINA MAINLAND","1310","17416","13.29","12"
"324","CHANG GUNG UNIVERSITY","TAIWAN","1083","17388","16.06","4"
"325","SPRINGER NAT","N/A","475","17347","36.52","35"
"325","NORTHWESTERN UNIVERSITY","USA","797","17347","21.77","10"
"327","UNIVERSITY OF LJUBLJANA","SLOVENIA","973","17321","17.80","10"
"328","UNIVERSITY OF MASSACHUSETTS SYSTEM","USA","670","17317","25.85","14"
"329","UNIVERSITY OF IOWA","USA","939","17307","18.43","13"
"330","LEIBNIZ ASSOCIATION","GERMANY (FED REP GER)","782","17299","22.12","11"
"331","UNIVERSITY OF ARIZONA","USA","2182","17289","7.92","16"
"332","MINIST EDUC","N/A","1023","17231","16.84","10"
"332","YONSEI UNIVERSITY","SOUTH KOREA","1214","17231","14.19","7"
"334","WAYNE STATE UNIVERSITY","USA","1075","17096","15.90","10"
"335","SHENZHEN UNIVERSITY","CHINA MAINLAND","957","17092","17.86","23"
"336","UNICANCER","FRANCE","892","16974","19.03","17"
"337","SHANDONG UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","1308","16900","12.92","19"
"338","KONKUK UNIVERSITY","SOUTH KOREA","798","16886","21.16","10"
"339","UNIVERSITY AT BUFFALO, SUNY","USA","953","16840","17.67","10"
"340","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","854","16821","19.70","22"
"341","TRINITY COLLEGE DUBLIN","IRELAND","760","16806","22.11","8"
"342","UNIVERSITY OF VIENNA","AUSTRIA","679","16801","24.74","9"
"343","ZAGAZIG UNIVERSITY","EGYPT","1084","16737","15.44","6"
"344","NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS)","USA","516","16736","32.43","19"
"345","MCMASTER UNIVERSITY","CANADA","727","16722","23.00","13"
"346","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","1108","16635","15.01","1"
"347","UNIVERSITI SAINS MALAYSIA","MALAYSIA","1042","16625","15.95","11"
"348","UNIVERSITY OF ROME TOR VERGATA","ITALY","1029","16595","16.13","7"
"348","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","1199","16595","13.84","4"
"350","UNIVERSITY OF STRATHCLYDE","SCOTLAND","677","16586","24.50","15"
"351","HOSPITAL CLINIC DE BARCELONA","SPAIN","929","16561","17.83","10"
"352","UNIVERSITY OF BERN","SWITZERLAND","802","16556","20.64","12"
"353","CHINA MEDICAL UNIVERSITY HOSPITAL - TAIWAN","TAIWAN","1088","16532","15.19","8"
"354","WEILL CORNELL MEDICINE","USA","734","16490","22.47","13"
"355","BOEHRINGER INGELHEIM","GERMANY (FED REP GER)","1087","16451","15.13","10"
"356","COLLEGIUM MEDICUM JAGIELLONIAN UNIVERSITY","POLAND","1013","16344","16.13","9"
"357","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","579","16303","28.16","10"
"358","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","833","16287","19.55","8"
"359","INSTITUTE OF MEDICINAL PLANT DEVELOPMENT - CAMS","CHINA MAINLAND","765","16284","21.29","10"
"360","UNIVERSITY OF GRANADA","SPAIN","875","16257","18.58","9"
"361","KAOHSIUNG MEDICAL UNIVERSITY","TAIWAN","1182","16241","13.74","2"
"362","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","414","16185","39.09","25"
"363","UNIVERSITY OF CALIFORNIA IRVINE","USA","623","16073","25.80","24"
"364","QUAID I AZAM UNIVERSITY","PAKISTAN","762","16049","21.06","11"
"365","UNIVERSITY OF CONNECTICUT","USA","779","15983","20.52","14"
"366","UNIVERSITY OF KENTUCKY","USA","917","15965","17.41","4"
"367","UNIVERSITE DE LILLE","FRANCE","946","15957","16.87","10"
"368","UNIVERSITY OF FERRARA","ITALY","740","15906","21.49","11"
"369","XIAMEN UNIVERSITY","CHINA MAINLAND","1080","15867","14.69","11"
"370","FUJIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1539","15845","10.30","7"
"371","UNIVERSITY OF CINCINNATI","USA","853","15745","18.46","12"
"372","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","921","15659","17.00","7"
"373","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","1000","15656","15.66","7"
"374","UNIVERSITY COLLEGE DUBLIN","IRELAND","476","15647","32.87","11"
"375","NANKAI UNIVERSITY","CHINA MAINLAND","875","15556","17.78","7"
"376","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","1124","15538","13.82","4"
"377","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","819","15517","18.95","14"
"378","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","757","15504","20.48","8"
"379","ANHUI UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","1062","15477","14.57","12"
"380","CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL","CHINA MAINLAND","1140","15448","13.55","11"
"381","HANYANG UNIVERSITY","SOUTH KOREA","755","15430","20.44","7"
"382","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","859","15428","17.96","13"
"383","UNIVERSITY OF GLASGOW","SCOTLAND","570","15427","27.06","16"
"384","JOHNS HOPKINS MEDICINE","USA","701","15384","21.95","14"
"385","AARHUS UNIVERSITY","DENMARK","839","15340","18.28","10"
"386","UNIVERSITY OF NEWCASTLE","AUSTRALIA","586","15325","26.15","9"
"387","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","1885","15317","8.13","9"
"388","CHINESE ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","843","15316","18.17","11"
"389","UNIVERSITE DE BORDEAUX","FRANCE","887","15311","17.26","10"
"390","QUEEN MARY UNIVERSITY LONDON","ENGLAND","552","15285","27.69","15"
"391","HEBEI MEDICAL UNIVERSITY","CHINA MAINLAND","1234","15200","12.32","5"
"392","ETH ZURICH","SWITZERLAND","543","15193","27.98","18"
"393","UNIV NANTES ANGERS LE MANS","N/A","911","15190","16.67","4"
"394","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","858","15147","17.65","7"
"395","I3S - INSTITUTO DE INVESTIGACAO E INOVACAO EM SAUDE, UNIVERSIDADE DO PORTO","PORTUGAL","526","15144","28.79","13"
"396","MEDICAL UNIVERSITY LODZ","POLAND","801","15129","18.89","11"
"397","FUNDACAO OSWALDO CRUZ","BRAZIL","1104","15074","13.65","4"
"398","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","958","15040","15.70","5"
"399","UNIVERSITY OF CHICAGO","USA","609","15029","24.68","17"
"400","PANJAB UNIVERSITY","INDIA","641","15006","23.41","8"
"401","MINIA UNIVERSITY","EGYPT","884","14968","16.93","6"
"402","YEUNGNAM UNIVERSITY","SOUTH KOREA","766","14936","19.50","12"
"403","GRIFFITH UNIVERSITY","AUSTRALIA","643","14878","23.14","17"
"404","UNIVERSITY OF SALERNO","ITALY","708","14789","20.89","10"
"405","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","712","14783","20.76","12"
"406","ASSIUT UNIVERSITY","EGYPT","907","14774","16.29","9"
"407","UNIVERSITY OF TWENTE","NETHERLANDS","276","14772","53.52","18"
"408","UNIVERSITY OF PARMA","ITALY","733","14722","20.08","8"
"409","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","967","14713","15.22","3"
"410","JIANGXI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","966","14683","15.20","7"
"411","UNIVERSITY OF SEVILLA","SPAIN","812","14675","18.07","7"
"412","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","928","14600","15.73","5"
"413","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","727","14598","20.08","10"
"414","TSINGHUA UNIVERSITY","CHINA MAINLAND","754","14568","19.32","13"
"415","KAROLINSKA UNIVERSITY HOSPITAL","SWEDEN","698","14555","20.85","16"
"416","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","899","14553","16.19","4"
"417","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","CHINA MAINLAND","903","14546","16.11","6"
"418","NATIONAL TAIWAN UNIVERSITY HOSPITAL","TAIWAN","712","14533","20.41","8"
"419","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","1033","14501","14.04","13"
"420","BOSTON UNIVERSITY","USA","592","14499","24.49","11"
"421","HENAN UNIVERSITY","CHINA MAINLAND","762","14493","19.02","4"
"422","LUND UNIVERSITY","SWEDEN","1695","14447","8.52","5"
"423","UNITED STATES DEPARTMENT OF ENERGY (DOE)","USA","579","14425","24.91","14"
"424","UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER","USA","637","14405","22.61","15"
"425","AMGEN","USA","895","14389","16.08","5"
"426","UMM AL-QURA UNIVERSITY","SAUDI ARABIA","967","14362","14.85","19"
"427","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","738","14357","19.45","7"
"428","YESHIVA UNIVERSITY","USA","607","14350","23.64","18"
"429","TECHNICAL UNIVERSITY OF MUNICH","GERMANY (FED REP GER)","670","14311","21.36","13"
"430","UNIVERSITY HEALTH NETWORK TORONTO","CANADA","560","14258","25.46","13"
"431","KYOTO UNIVERSITY","JAPAN","958","14193","14.82","13"
"432","UNIVERSITY OF MIAMI","USA","566","14178","25.05","19"
"433","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","568","14121","24.86","20"
"434","UNIVERSITY OF ALABAMA BIRMINGHAM","USA","764","14113","18.47","9"
"435","UNIVERSITY OF EASTERN FINLAND","FINLAND","681","14110","20.72","7"
"436","GACHON UNIVERSITY","SOUTH KOREA","820","14094","17.19","7"
"437","UNIVERSITY OF PALERMO","ITALY","834","14091","16.90","6"
"438","CHU LYON","FRANCE","788","14072","17.86","10"
"439","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","963","14068","14.61","5"
"440","NSW HEALTH","AUSTRALIA","776","14016","18.06","11"
"441","UNIVERSITY OF LEEDS","ENGLAND","604","13990","23.16","12"
"442","FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH","AUSTRALIA","545","13988","25.67","14"
"443","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON","USA","627","13983","22.30","17"
"444","NETHERLANDS NATIONAL INSTITUTE FOR PUBLIC HEALTH & THE ENVIRONMENT","NETHERLANDS","532","13978","26.27","6"
"445","NEW YORK UNIVERSITY","USA","700","13946","19.92","9"
"446","CHULALONGKORN UNIVERSITY","THAILAND","939","13898","14.80","6"
"447","EBERHARD KARLS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","569","13893","24.42","15"
"448","ISTITUTO SUPERIORE DI SANITA (ISS)","ITALY","576","13797","23.95","8"
"449","ATATURK UNIVERSITY","TURKIYE","759","13787","18.16","6"
"450","ST JUDE CHILDREN'S RESEARCH HOSPITAL","USA","386","13780","35.70","21"
"451","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","777","13759","17.71","16"
"452","SEMMELWEIS UNIVERSITY","HUNGARY","787","13746","17.47","16"
"453","ST. JOHN'S UNIVERSITY","USA","533","13728","25.76","26"
"454","PRES EUROPEAN UNIV BRETAGNE","N/A","682","13716","20.11","8"
"455","GERMAN CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","467","13714","29.37","10"
"456","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","634","13678","21.57","9"
"457","BIRLA INSTITUTE OF TECHNOLOGY & SCIENCE PILANI (BITS PILANI)","INDIA","606","13646","22.52","16"
"458","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","977","13643","13.96","4"
"459","UNIVERSITE DE RENNES","FRANCE","677","13602","20.09","8"
"460","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","673","13544","20.12","7"
"461","WAGENINGEN UNIVERSITY & RESEARCH","NETHERLANDS","551","13542","24.58","7"
"462","NORTH CAROLINA STATE UNIVERSITY","USA","521","13482","25.88","11"
"463","UNIVERSITY OF INNSBRUCK","AUSTRIA","468","13445","28.73","14"
"464","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","786","13431","17.09","7"
"465","MANIPAL ACADEMY OF HIGHER EDUCATION (MAHE)","INDIA","889","13420","15.10","11"
"466","INTERNATIONAL MEDICAL UNIVERSITY MALAYSIA","MALAYSIA","485","13360","27.55","7"
"467","UNIVERSITY OF LIEGE","BELGIUM","555","13357","24.07","9"
"468","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","642","13346","20.79","10"
"469","CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","822","13344","16.23","4"
"470","PRINCE SATTAM BIN ABDULAZIZ UNIVERSITY","SAUDI ARABIA","1328","13334","10.04","4"
"471","SZEGED UNIVERSITY","HUNGARY","856","13330","15.57","11"
"472","CHUNG ANG UNIVERSITY","SOUTH KOREA","893","13319","14.91","2"
"473","HOKKAIDO UNIVERSITY","JAPAN","798","13315","16.69","9"
"474","UNIVERSITY OF GREENWICH","ENGLAND","306","13302","43.47","22"
"475","UNIVERSITY OF OTTAWA","CANADA","631","13273","21.03","15"
"476","DONGGUK UNIVERSITY","SOUTH KOREA","793","13257","16.72","11"
"477","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","966","13212","13.68","7"
"478","TEXAS TECH UNIVERSITY SYSTEM","USA","576","13157","22.84","11"
"479","SECHENOV FIRST MOSCOW STATE MEDICAL UNIVERSITY","RUSSIA","878","13137","14.96","12"
"480","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","680","13134","19.31","10"
"481","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","624","13133","21.05","11"
"482","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","USA","426","13127","30.81","16"
"482","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","707","13127","18.57","5"
"484","LIVERPOOL JOHN MOORES UNIVERSITY","ENGLAND","567","13111","23.12","10"
"485","UNIVERSIDADE DO MINHO","PORTUGAL","451","13098","29.04","11"
"486","UNIVERSITY OF OTAGO","NEW ZEALAND","703","13061","18.58","7"
"487","HONG KONG BAPTIST UNIVERSITY","HONG KONG","555","13022","23.46","2"
"488","PENNSYLVANIA STATE UNIVERSITY","USA","618","12983","21.01","14"
"489","TAIF UNIVERSITY","SAUDI ARABIA","899","12975","14.43","7"
"490","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","659","12955","19.66","11"
"491","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","671","12927","19.27","8"
"492","OREGON HEALTH & SCIENCE UNIVERSITY","USA","1741","12886","7.40","16"
"493","DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA","USA","537","12871","23.97","15"
"494","CIBERBBN","SPAIN","491","12859","26.19","15"
"495","MAGNA GRAECIA UNIVERSITY OF CATANZARO","ITALY","626","12845","20.52","15"
"496","HUNAN UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","883","12842","14.54","14"
"497","CLEVELAND CLINIC FOUNDATION","USA","723","12804","17.71","10"
"498","PUBLIC HEALTH ENGLAND","ENGLAND","330","12776","38.72","13"
"499","OCEAN UNIVERSITY OF CHINA","CHINA MAINLAND","811","12758","15.73","9"
"500","KOREA INSTITUTE OF SCIENCE & TECHNOLOGY (KIST)","SOUTH KOREA","521","12748","24.47","10"
"501","BANARAS HINDU UNIVERSITY (BHU)","INDIA","611","12732","20.84","5"
"502","BETH ISRAEL DEACONESS MEDICAL CENTER","USA","450","12725","28.28","14"
"503","MONTEFIORE MEDICAL CENTER","USA","550","12723","23.13","14"
"504","UNIVERSITE DE STRASBOURG","FRANCE","642","12721","19.81","11"
"505","UNIVERSITY COLLEGE CORK","IRELAND","472","12681","26.87","12"
"506","FEINBERG SCHOOL OF MEDICINE","USA","594","12637","21.27","7"
"507","TAKEDA PHARMACEUTICAL COMPANY LTD","JAPAN","645","12636","19.59","7"
"508","TEMPLE UNIVERSITY","USA","582","12630","21.70","12"
"509","UNIVERSITY OF MISSOURI KANSAS CITY","USA","442","12620","28.55","19"
"510","UNIVERSITY OF BASQUE COUNTRY","SPAIN","576","12612","21.90","13"
"511","UNIVERSITY OF SOUTH FLORIDA","USA","735","12573","17.11","8"
"512","MEDICAL UNIVERSITY OF LUBLIN","POLAND","715","12561","17.57","6"
"513","DANA-FARBER CANCER INSTITUTE","USA","356","12559","35.28","21"
"514","GUANGXI MEDICAL UNIVERSITY","CHINA MAINLAND","1029","12545","12.19","9"
"515","YANGZHOU UNIVERSITY","CHINA MAINLAND","868","12507","14.41","2"
"516","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","546","12461","22.82","7"
"517","UNIVERSITY OF SHEFFIELD","ENGLAND","542","12453","22.98","5"
"518","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","614","12437","20.26","7"
"519","TUFTS UNIVERSITY","USA","541","12431","22.98","7"
"520","ZUNYI MEDICAL UNIVERSITY","CHINA MAINLAND","902","12391","13.74","6"
"521","UNIVERSITY OF KARACHI","PAKISTAN","1310","12387","9.46","7"
"522","HUAZHONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","515","12377","24.03","10"
"523","FEDERAL INSTITUTE FOR RISK ASSESSMENT","GERMANY (FED REP GER)","418","12369","29.59","10"
"524","UNIVERSITY OF ZAGREB","CROATIA","891","12355","13.87","4"
"525","INSTITUTE OF CHINESE MATERIA MEDICA, CACMS","CHINA MAINLAND","689","12321","17.88","11"
"526","HACETTEPE UNIVERSITY","TURKIYE","932","12297","13.19","7"
"527","TANTA UNIVERSITY","EGYPT","913","12283","13.45","6"
"528","MAX PLANCK SOCIETY","GERMANY (FED REP GER)","442","12279","27.78","18"
"529","ISFAHAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","800","12265","15.33","9"
"530","UNIVERSITE DE LORRAINE","FRANCE","568","12256","21.58","6"
"531","KING KHALID UNIVERSITY","SAUDI ARABIA","1140","12249","10.74","9"
"532","CURTIN UNIVERSITY","AUSTRALIA","551","12236","22.21","9"
"533","UNIVERSITY OF SOUTHAMPTON","ENGLAND","374","12226","32.69","2"
"534","UNIVERSITY OF PERUGIA","ITALY","620","12219","19.71","8"
"535","UK RESEARCH & INNOVATION (UKRI)","ENGLAND","408","12218","29.95","11"
"536","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","588","12205","20.76","10"
"537","UNIVERSIDADE DE AVEIRO","PORTUGAL","544","12133","22.30","9"
"538","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","559","12065","21.58","11"
"538","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","559","12065","21.58","11"
"540","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","526","12052","22.91","13"
"541","UNIV CONFEDERALE LEONARD DE VINCI","N/A","666","12044","18.08","11"
"542","TARBIAT MODARES UNIVERSITY","IRAN","722","12018","16.65","6"
"543","FAHRENHEIT UNIVERSITIES","POLAND","857","12015","14.02","5"
"544","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","681","12009","17.63","7"
"545","UNIVERSITY OF OKLAHOMA SYSTEM","USA","539","12001","22.27","13"
"546","GUANGDONG MEDICAL UNIVERSITY","CHINA MAINLAND","776","11990","15.45","8"
"547","NEWCASTLE UNIVERSITY - UK","ENGLAND","610","11967","19.62","8"
"548","UNIVERSITY OF BUENOS AIRES","ARGENTINA","765","11935","15.60","11"
"549","MICHIGAN STATE UNIVERSITY","USA","644","11932","18.53","12"
"550","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","662","11921","18.01","3"
"551","CARDIFF UNIVERSITY","WALES","551","11899","21.60","8"
"551","UNIVERSITY HOSPITAL LEUVEN","BELGIUM","552","11899","21.56","5"
"553","GUIZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1081","11812","10.93","4"
"554","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","552","11788","21.36","10"
"554","CIBEREHD","SPAIN","553","11788","21.32","5"
"556","MEDICAL UNIVERSITY OF WARSAW","POLAND","781","11764","15.06","5"
"557","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","831","11695","14.07","2"
"558","UNIVERSITY OF ROCHESTER","USA","535","11688","21.85","5"
"559","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","629","11687","18.58","8"
"560","BROWN UNIVERSITY","USA","591","11684","19.77","12"
"560","UNIVERSITY OF GEORGIA","USA","610","11684","19.15","10"
"562","NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, HYDERABAD","INDIA","528","11682","22.12","8"
"563","CATHOLIC UNIVERSITY OF KOREA","SOUTH KOREA","814","11660","14.32","4"
"564","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","634","11650","18.38","12"
"565","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","503","11649","23.16","9"
"566","UNIVERSITY OF PATRAS","GREECE","476","11631","24.43","11"
"567","COPENHAGEN UNIVERSITY HOSPITAL","DENMARK","621","11619","18.71","6"
"568","UNIVERSITY OF VERONA","ITALY","650","11563","17.79","4"
"569","ACADEMIC MEDICAL CENTER AMSTERDAM","NETHERLANDS","418","11554","27.64","5"
"570","TOHOKU UNIVERSITY","JAPAN","899","11514","12.81","2"
"571","AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH (A*STAR)","SINGAPORE","411","11474","27.92","7"
"572","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","559","11467","20.51","14"
"573","UNIVERSITY OF SIENA","ITALY","672","11460","17.05","8"
"574","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","647","11449","17.70","7"
"575","SUEZ CANAL UNIVERSITY","EGYPT","643","11426","17.77","6"
"576","KUNMING INSTITUTE OF BOTANY, CAS","CHINA MAINLAND","826","11422","13.83","0"
"577","QATAR UNIVERSITY","QATAR","660","11417","17.30","14"
"578","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","489","11380","23.27","10"
"579","BAQIYATALLAH UNIVERSITY OF MEDICAL SCIENCES (BMSU)","IRAN","460","11367","24.71","5"
"579","JIANGNAN UNIVERSITY","CHINA MAINLAND","784","11367","14.50","6"
"581","BOSTON CHILDREN'S HOSPITAL","USA","367","11336","30.89","11"
"582","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","731","11306","15.47","11"
"583","AL JOUF UNIVERSITY","SAUDI ARABIA","688","11302","16.43","17"
"584","NINGXIA MEDICAL UNIVERSITY","CHINA MAINLAND","729","11209","15.38","8"
"585","MEDICAL UNIVERSITY OF SOUTH CAROLINA","USA","581","11154","19.20","7"
"586","SHANXI MEDICAL UNIVERSITY","CHINA MAINLAND","1054","11092","10.52","7"
"587","SVKM'S NMIMS (DEEMED TO BE UNIVERSITY)","INDIA","644","11059","17.17","13"
"588","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","562","11021","19.61","7"
"589","UNIVERSITY OF FREIBURG","GERMANY (FED REP GER)","604","11013","18.23","7"
"590","GAZI UNIVERSITY","TURKIYE","664","10973","16.53","10"
"591","UNIVERSITY OF ARKANSAS SYSTEM","USA","644","10970","17.03","5"
"592","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","669","10928","16.33","3"
"593","IULIU HATIEGANU UNIVERSITY OF MEDICINE & PHARMACY","ROMANIA","759","10913","14.38","5"
"594","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","462","10865","23.52","8"
"595","MONASH UNIVERSITY MALAYSIA","MALAYSIA","564","10838","19.22","11"
"596","UNIVERSITY OF NEW MEXICO","USA","443","10836","24.46","12"
"597","UNIVERSITY OF OSAKA","JAPAN","891","10826","12.15","7"
"598","UNIVERSITY OF ADELAIDE","AUSTRALIA","543","10821","19.93","5"
"599","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","498","10814","21.71","11"
"600","UNIVERSITY OF NAVARRA","SPAIN","525","10809","20.59","7"
"601","SACKLER FACULTY OF MEDICINE","ISRAEL","581","10807","18.60","9"
"602","UNIVERSITY OF CAGLIARI","ITALY","568","10789","18.99","2"
"603","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","616","10787","17.51","7"
"604","POZNAN UNIVERSITY OF MEDICAL SCIENCES","POLAND","902","10779","11.95","8"
"605","CSIR - CENTRAL DRUG RESEARCH INSTITUTE (CDRI)","INDIA","616","10758","17.46","3"
"606","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","422","10696","25.35","8"
"607","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","556","10682","19.21","0"
"608","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","738","10621","14.39","15"
"609","YANTAI UNIVERSITY","CHINA MAINLAND","542","10617","19.59","9"
"610","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","695","10563","15.20","3"
"611","KYUSHU UNIVERSITY","JAPAN","778","10560","13.57","5"
"612","LOVELY PROFESSIONAL UNIVERSITY","INDIA","656","10531","16.05","17"
"613","QASSIM UNIVERSITY","SAUDI ARABIA","763","10528","13.80","17"
"614","UNIVERSITY OF JORDAN","JORDAN","698","10468","15.00","11"
"615","CEA","FRANCE","538","10464","19.45","8"
"616","LOUISIANA STATE UNIVERSITY SYSTEM","USA","461","10428","22.62","9"
"617","UNIVERSITY OF LOUISVILLE","USA","562","10421","18.54","9"
"618","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","478","10391","21.74","7"
"619","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","261","10387","39.80","7"
"619","EUROPEAN UNION (EU)","N/A","261","10387","39.80","7"
"619","LAOSHAN LABORATORY","CHINA MAINLAND","567","10387","18.32","4"
"622","UNIVERSITY OF SOUTH CHINA","CHINA MAINLAND","852","10372","12.17","10"
"623","LAVAL UNIVERSITY","CANADA","573","10344","18.05","7"
"624","SOUTH CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","653","10314","15.79","10"
"625","UNIVERSITY OF GOTHENBURG","SWEDEN","563","10280","18.26","7"
"626","HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH","USA","508","10273","20.22","5"
"627","GILEAD SCIENCES","USA","494","10220","20.69","10"
"628","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","527","10187","19.33","4"
