Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ENVIRONMENT/ECOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"303","LEIBNIZ INSTITUT FUR GEWASSEROKOLOGIE UND BINNENFISCHEREI (IGB)","GERMANY (FED REP GER)","1407","51489","36.59","46"
"304","NATURAL ENVIRONMENT RESEARCH COUNCIL (NERC)","ENGLAND","1690","51483","30.46","32"
"305","RADBOUD UNIVERSITY NIJMEGEN","NETHERLANDS","1345","51401","38.22","48"
"306","CSIC - INSTITUTO DE DIAGNOSTICO AMBIENTAL Y ESTUDIOS DEL AGUA (IDAEA)","SPAIN","1377","51348","37.29","24"
"307","DEAKIN UNIVERSITY","AUSTRALIA","1937","51045","26.35","34"
"308","GUANGZHOU INSTITUTE OF GEOCHEMISTRY, CAS","CHINA MAINLAND","1526","50901","33.36","16"
"309","MINIST EDUC","N/A","2776","50863","18.32","34"
"310","UNIVERSITY OF NEWCASTLE","AUSTRALIA","1501","50820","33.86","45"
"311","UNIV LYON COMUE","N/A","2015","50795","25.21","32"
"312","UNIVERSITY OF MANCHESTER","ENGLAND","1464","50790","34.69","43"
"313","UNIVERSITY OF NEBRASKA SYSTEM","USA","1861","50631","27.21","35"
"314","UNIVERSITY OF GRONINGEN","NETHERLANDS","1766","50374","28.52","35"
"315","HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","HONG KONG","1464","50178","34.27","46"
"316","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","1394","50137","35.97","36"
"317","UMEA UNIVERSITY","SWEDEN","1501","50101","33.38","29"
"318","WASHINGTON STATE UNIVERSITY","USA","1565","50071","31.99","53"
"319","NEWCASTLE UNIVERSITY - UK","ENGLAND","1413","50006","35.39","35"
"320","NATIONAL INSTITUTE FOR ENVIRONMENTAL STUDIES - JAPAN","JAPAN","1700","49942","29.38","52"
"321","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1689","49895","29.54","71"
"322","NASA GODDARD SPACE FLIGHT CENTER","USA","811","49831","61.44","61"
"323","ALFRED WEGENER INSTITUTE, HELMHOLTZ CENTRE FOR POLAR & MARINE RESEARCH","GERMANY (FED REP GER)","1446","49650","34.34","45"
"324","UNIVERSITY OF YORK - UK","ENGLAND","1315","49569","37.70","50"
"325","LAVAL UNIVERSITY","CANADA","2078","49565","23.85","26"
"326","HOKKAIDO UNIVERSITY","JAPAN","2165","49385","22.81","36"
"327","KYOTO UNIVERSITY","JAPAN","2254","49248","21.85","34"
"328","UNIVERSITY OF TENNESSEE SYSTEM","USA","1870","49196","26.31","36"
"329","IOWA STATE UNIVERSITY","USA","1430","48794","34.12","42"
"330","UNIVERSITE SAVOIE MONT BLANC","FRANCE","1148","48717","42.44","34"
"331","INSTITUTE OF BOTANY, CAS","CHINA MAINLAND","1139","48648","42.71","43"
"332","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1902","48611","25.56","52"
"333","INDIANA UNIVERSITY SYSTEM","USA","1363","48594","35.65","35"
"334","UNIVERSITY OF PLYMOUTH","ENGLAND","1258","48473","38.53","46"
"335","UNIVERSITY OF OKLAHOMA SYSTEM","USA","1307","48448","37.07","38"
"336","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","2420","48153","19.90","32"
"337","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","890","48121","54.07","57"
"338","HANYANG UNIVERSITY","SOUTH KOREA","1731","47857","27.65","35"
"339","INSTITUTE OF TIBETAN PLATEAU RESEARCH, CAS","CHINA MAINLAND","1352","47846","35.39","48"
"340","CHINA METEOROLOGICAL ADMINISTRATION","CHINA MAINLAND","2157","47746","22.14","32"
"341","INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)","INDIA","2828","47316","16.73","35"
"342","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","1517","47241","31.14","46"
"343","CZECH UNIVERSITY OF LIFE SCIENCES PRAGUE","CZECH REPUBLIC","2072","47124","22.74","44"
"344","PRES EUROPEAN UNIV BRETAGNE","N/A","1647","47070","28.58","33"
"345","UNIVERSITY OF TENNESSEE KNOXVILLE","USA","1688","46952","27.82","36"
"346","SCRIPPS INSTITUTION OF OCEANOGRAPHY","USA","1184","46867","39.58","33"
"347","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1947","46846","24.06","26"
"348","UNIVERSITY OF OKLAHOMA - NORMAN","USA","1219","46717","38.32","38"
"349","BEIJING INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1352","46637","34.49","74"
"350","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","NORWAY","1641","46470","28.32","27"
"351","UNIVERSITY OF NEBRASKA LINCOLN","USA","1621","46416","28.63","32"
"352","LEIDEN UNIVERSITY","NETHERLANDS","1312","46379","35.35","35"
"353","LEIDEN UNIVERSITY - EXCL LUMC","NETHERLANDS","1301","46302","35.59","35"
"354","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","2249","46008","20.46","55"
"355","UNIVERSITY OF PADUA","ITALY","1967","45934","23.35","28"
"356","SEJONG UNIVERSITY","SOUTH KOREA","1310","45688","34.88","42"
"357","LOUISIANA STATE UNIVERSITY","USA","1864","45666","24.50","26"
"358","INDIANA UNIVERSITY BLOOMINGTON","USA","1200","45229","37.69","33"
"359","CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED","SPAIN","1593","45164","28.35","21"
"360","JIANGSU UNIVERSITY","CHINA MAINLAND","1982","44949","22.68","58"
"361","SOUTHEAST UNIVERSITY - CHINA","CHINA MAINLAND","2640","44927","17.02","31"
"362","UNIVERSIDADE DE COIMBRA","PORTUGAL","1983","44865","22.62","32"
"363","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","1722","44689","25.95","24"
"364","NATIONAL CENTER ATMOSPHERIC RESEARCH (NCAR) - USA","USA","735","44324","60.30","48"
"365","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","1144","44159","38.60","38"
"366","UNIVERSITY OF GRANADA","SPAIN","2436","44123","18.11","13"
"367","BANGOR UNIVERSITY","WALES","1211","44104","36.42","39"
"368","UNIVERSITY OF NAPLES FEDERICO II","ITALY","2011","44096","21.93","19"
"369","UNIV PARIS EST COMUE","N/A","1381","44017","31.87","37"
"370","UNIVERSITE DE RENNES","FRANCE","1533","43901","28.64","31"
"371","CSIC - ESTACION BIOLOGICA DE DONANA (EBD)","SPAIN","1404","43742","31.16","23"
"372","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","1293","43676","33.78","30"
"373","UNIVERSITY OF OTTAWA","CANADA","1457","43627","29.94","30"
"374","SOUTH CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1974","43582","22.08","26"
"375","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","1580","43479","27.52","26"
"376","OAK RIDGE NATIONAL LABORATORY","USA","1091","43411","39.79","37"
"377","UNIVERSITY OF ALASKA FAIRBANKS","USA","1468","43356","29.53","31"
"378","UNIVERSITE DE MONTREAL","CANADA","1807","43335","23.98","22"
"379","ZOOLOGICAL SOCIETY OF LONDON","ENGLAND","953","43287","45.42","38"
"380","BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC)","ENGLAND","1008","43286","42.94","31"
"381","UNIVERSITY OF FLORENCE","ITALY","1818","43273","23.80","23"
"382","HUN-REN","HUNGARY","1612","42831","26.57","38"
"383","UNIVERSITY OF PRETORIA","SOUTH AFRICA","1909","42822","22.43","33"
"384","UNIVERSITE DE BORDEAUX","FRANCE","1419","42712","30.10","28"
"385","SHENZHEN UNIVERSITY","CHINA MAINLAND","1765","42635","24.16","53"
"386","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE (INSERM)","FRANCE","1828","42504","23.25","16"
"387","JOHNS HOPKINS UNIVERSITY","USA","1593","41743","26.20","22"
"388","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1233","41554","33.70","33"
"389","UNIVERSITY OF LAUSANNE","SWITZERLAND","1320","41490","31.43","31"
"390","UNIVERSITY OF VICTORIA","CANADA","1365","41412","30.34","35"
"391","UNIVERSITY OF WYOMING","USA","1443","41332","28.64","21"
"392","ROYAL NETHERLANDS ACADEMY OF ARTS & SCIENCES","NETHERLANDS","926","41266","44.56","32"
"393","UNIVERSITY OF VERMONT","USA","1162","41256","35.50","31"
"394","NORWEGIAN INSTITUTE NATURE RESEARCH","NORWAY","1307","40878","31.28","32"
"395","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","1428","40856","28.61","23"
"396","UNIVERSITY OF QUEBEC MONTREAL","CANADA","1294","40841","31.56","26"
"397","NANJING FORESTRY UNIVERSITY","CHINA MAINLAND","2317","40704","17.57","41"
"398","UNIVERSITY OF SUSSEX","ENGLAND","595","40637","68.30","34"
"399","UNIVERSITY OF BOLOGNA","ITALY","2004","40554","20.24","26"
"400","INSTITUTE OF BOTANY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","944","40333","42.73","36"
"401","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","2074","40315","19.44","31"
"402","NETHERLANDS INSTITUTE OF ECOLOGY (NIOO-KNAW)","NETHERLANDS","891","40091","45.00","32"
"403","UNIVERSITY OF MILAN","ITALY","1607","40085","24.94","14"
"404","CHANG'AN UNIVERSITY","CHINA MAINLAND","2044","40054","19.60","34"
"405","UNIVERSITY OF UTAH","USA","1223","40039","32.74","35"
"406","LAOSHAN LABORATORY","CHINA MAINLAND","2189","40006","18.28","20"
"407","NATIONAL INSTITUTES OF HEALTH (NIH) - USA","USA","1138","39942","35.10","16"
"408","WILDLIFE CONSERVATION SOCIETY","USA","782","39720","50.79","33"
"408","CARLETON UNIVERSITY","CANADA","1377","39720","28.85","26"
"410","UNIVERSITI TEKNOLOGI MALAYSIA","MALAYSIA","1594","39654","24.88","30"
"411","FINNISH ENVIRONMENT INSTITUTE","FINLAND","1138","39528","34.73","23"
"412","UNIVERSITY OF WOLLONGONG","AUSTRALIA","1180","39525","33.50","43"
"413","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","1448","39448","27.24","25"
"414","UNIVERSITY OF SOUTH BOHEMIA CESKE BUDEJOVICE","CZECH REPUBLIC","1491","39440","26.45","30"
"415","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","2331","39395","16.90","52"
"416","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","974","39328","40.38","34"
"417","ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY (RMIT)","AUSTRALIA","1462","39312","26.89","26"
"418","INSTITUTE OF HYDROBIOLOGY, CAS","CHINA MAINLAND","1634","39266","24.03","25"
"419","AUSTRALIAN INSTITUTE OF MARINE SCIENCE","AUSTRALIA","828","39053","47.17","27"
"420","UNIVERSITY OF NOTTINGHAM","ENGLAND","1290","38921","30.17","31"
"421","UNIVERSITY OF IDAHO","USA","1304","38780","29.74","28"
"422","UNIVERSITY OF MUNICH","GERMANY (FED REP GER)","1168","38582","33.03","30"
"423","POMPEU FABRA UNIVERSITY","SPAIN","1149","38490","33.50","20"
"424","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","2051","38450","18.75","19"
"425","INSTITUTE OF ATMOSPHERIC PHYSICS, CAS","CHINA MAINLAND","1482","38170","25.76","18"
"426","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","1028","38085","37.05","37"
"427","CIBERESP","SPAIN","1204","38061","31.61","17"
"428","UNIVERSITY OF TURIN","ITALY","1608","38045","23.66","21"
"429","FISHERIES & OCEANS CANADA","CANADA","1821","37838","20.78","13"
"430","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","1149","37817","32.91","29"
"431","GUANGZHOU UNIVERSITY","CHINA MAINLAND","1666","37813","22.70","34"
"432","SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS","CHINA MAINLAND","1318","37726","28.62","27"
"433","INSTITUTE OF SOIL & WATER CONSERVATION (ISWC), CAS","CHINA MAINLAND","1478","37676","25.49","24"
"434","UNIVERSITAT DE GIRONA","SPAIN","1215","37612","30.96","17"
"435","SENCKENBERG BIODIVERSITAT & KLIMA- FORSCHUNGSZENTRUM (BIK-F)","GERMANY (FED REP GER)","664","37573","56.59","32"
"436","NATURAL RESOURCES INSTITUTE FINLAND (LUKE)","FINLAND","1275","37410","29.34","25"
"437","CARL VON OSSIETZKY UNIVERSITAT OLDENBURG","GERMANY (FED REP GER)","870","37270","42.84","31"
"438","UNIVERSITY OF MISSOURI SYSTEM","USA","1670","36911","22.10","18"
"439","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","1731","36874","21.30","33"
"440","UNIVERSITY OF NEW HAMPSHIRE","USA","1091","36792","33.72","29"
"441","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1193","36577","30.66","20"
"442","UNIVERSITI MALAYA","MALAYSIA","1612","36530","22.66","18"
"443","UNIVERSITY OF TARTU","ESTONIA","1202","36491","30.36","35"
"444","UNIVERSITY OF BASQUE COUNTRY","SPAIN","1466","36411","24.84","21"
"445","UNIVERSIDAD REY JUAN CARLOS","SPAIN","1184","36137","30.52","31"
"446","UNIV CLERMONT AUVERGNE ASSOC","N/A","1193","36132","30.29","26"
"447","LANDCARE RESEARCH - NEW ZEALAND","NEW ZEALAND","957","36016","37.63","32"
"448","UNIVERSITY OF DELAWARE","USA","1217","36011","29.59","24"
"449","NORTHEAST AGRICULTURAL UNIVERSITY - CHINA","CHINA MAINLAND","1509","36010","23.86","43"
"450","BEIJING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1809","35890","19.84","27"
"451","UNIVERSITY OF LIEGE","BELGIUM","1453","35880","24.69","19"
"452","SHANGHAI UNIVERSITY","CHINA MAINLAND","1538","35806","23.28","41"
"453","NATURAL HISTORY MUSEUM LONDON","ENGLAND","1063","35760","33.64","27"
"454","UNIVERSITY COLLEGE DUBLIN","IRELAND","1193","35635","29.87","32"
"455","NATURAL RESOURCES CANADA","CANADA","1126","35590","31.61","29"
"456","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","1416","35514","25.08","32"
"457","SIMON FRASER UNIVERSITY","CANADA","1268","35486","27.99","25"
"458","JILIN UNIVERSITY","CHINA MAINLAND","2345","35462","15.12","25"
"459","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","1664","35379","21.26","20"
"460","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA)","BRAZIL","1395","35371","25.36","22"
"461","UNIVERSITE DE LORRAINE","FRANCE","1369","35173","25.69","33"
"462","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","1467","35016","23.87","20"
"463","UNIVERSITY OF TWENTE","NETHERLANDS","958","34932","36.46","24"
"464","NORTHEAST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","1517","34916","23.02","31"
"465","UNIVERSITY OF NOTRE DAME","USA","878","34826","39.67","36"
"466","EMORY UNIVERSITY","USA","1175","34800","29.62","18"
"467","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1862","34748","18.66","16"
"468","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1688","34673","20.54","22"
"469","UNIVERSITY OF INNSBRUCK","AUSTRIA","1146","34583","30.18","31"
"470","SMITHSONIAN NATIONAL MUSEUM OF NATURAL HISTORY","USA","1013","34571","34.13","22"
"471","UNIVERSITY OF NEVADA RENO","USA","1291","34460","26.69","22"
"472","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","1166","34449","29.54","23"
"473","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","1518","34144","22.49","15"
"474","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","1588","34102","21.47","18"
"475","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","1097","34022","31.01","34"
"476","TEL AVIV UNIVERSITY","ISRAEL","1114","34016","30.54","27"
"477","ZHEJIANG A&F UNIVERSITY","CHINA MAINLAND","1217","33952","27.90","32"
"478","UNIVERSITY OF BONN","GERMANY (FED REP GER)","1160","33800","29.14","23"
"479","MINIST AGR","N/A","1141","33768","29.60","14"
"480","NETHERLANDS NATIONAL INSTITUTE FOR PUBLIC HEALTH & THE ENVIRONMENT","NETHERLANDS","912","33699","36.95","15"
"481","XINJIANG INSTITUTE OF ECOLOGY & GEOGRAPHY, CAS","CHINA MAINLAND","1643","33644","20.48","21"
"482","UNIVERSITY OF SCIENCE & TECHNOLOGY BEIJING","CHINA MAINLAND","1662","33638","20.24","34"
"483","UNIVERSITY OF GLASGOW","SCOTLAND","1303","33601","25.79","15"
"484","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","1109","33542","30.25","35"
"485","AUBURN UNIVERSITY SYSTEM","USA","1442","33538","23.26","36"
"486","AUBURN UNIVERSITY","USA","1441","33535","23.27","36"
"487","JAMES HUTTON INSTITUTE","SCOTLAND","869","33445","38.49","23"
"488","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","1110","33358","30.05","24"
"489","UNIVERSITY OF BERGEN","NORWAY","1242","33270","26.79","29"
"490","CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","CHINA MAINLAND","1435","33227","23.15","14"
"491","MONTANA STATE UNIVERSITY BOZEMAN","USA","1067","33223","31.14","24"
"491","MONTANA STATE UNIVERSITY SYSTEM","USA","1067","33223","31.14","24"
"493","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","1426","33007","23.15","25"
"494","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","1718","32960","19.19","15"
"495","UNIVERSITY OF OTAGO","NEW ZEALAND","1248","32950","26.40","9"
"496","SOUTH CHINA NORMAL UNIVERSITY","CHINA MAINLAND","1406","32949","23.43","22"
"497","KING'S COLLEGE LONDON","ENGLAND","892","32837","36.81","26"
"498","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","1282","32718","25.52","32"
"499","UNIV CONFEDERALE LEONARD DE VINCI","N/A","1169","32704","27.98","20"
"500","UNIVERSITY OF MAINE SYSTEM","USA","1093","32622","29.85","22"
"501","MEMORIAL UNIVERSITY NEWFOUNDLAND","CANADA","1195","32606","27.29","24"
"502","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","1146","32499","28.36","21"
"503","KANSAS STATE UNIVERSITY","USA","1080","32350","29.95","33"
"504","FAHRENHEIT UNIVERSITIES","POLAND","1861","32324","17.37","16"
"505","UNIVERSITY OF STIRLING","SCOTLAND","922","32272","35.00","25"
"506","UNIVERSITY OF CALGARY","CANADA","1442","32250","22.36","18"
"507","SMITHSONIAN NATIONAL ZOOLOGICAL PARK & CONSERVATION BIOLOGY INSTITUTE","USA","831","32162","38.70","27"
"508","UNIVERSITY OF MAINE ORONO","USA","1050","32034","30.51","22"
"509","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","1276","32006","25.08","17"
"510","UNIVERSITY OF EASTERN FINLAND","FINLAND","1135","31993","28.19","21"
"511","CSIRO OCEANS & ATMOSPHERE","AUSTRALIA","492","31949","64.94","30"
"512","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","1114","31903","28.64","27"
"513","CHINA UNIVERSITY OF PETROLEUM","CHINA MAINLAND","1601","31854","19.90","29"
"514","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1585","31798","20.06","25"
"515","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","683","31695","46.41","31"
"516","INSTITUTE OF EARTH ENVIRONMENT, CAS","CHINA MAINLAND","1225","31692","25.87","19"
"517","INSTITUTE OF AGRICULTURAL RESOURCES & REGIONAL PLANNING, CAAS","CHINA MAINLAND","910","31627","34.75","23"
"518","INSTITUT CATALA DE RECERCA DE L'AIGUA (ICRA)","SPAIN","620","31622","51.00","17"
"519","NORWEGIAN INSTITUTE FOR WATER RESEARCH (NIVA)","NORWAY","891","31539","35.40","21"
"520","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","1013","31516","31.11","21"
"521","INSTITUTE NACIONAL DE PESQUISAS DA AMAZONIA","BRAZIL","1109","31468","28.38","30"
"522","WUHAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1488","31416","21.11","41"
"523","UNIVERSITY OF ST ANDREWS","SCOTLAND","1128","31410","27.85","28"
"524","DELTARES","NETHERLANDS","791","31366","39.65","25"
"525","FUJIAN AGRICULTURE & FORESTRY UNIVERSITY","CHINA MAINLAND","1494","31210","20.89","31"
"526","ROYAL INSTITUTE OF TECHNOLOGY","SWEDEN","916","31142","34.00","21"
"527","IHE DELFT INSTITUTE FOR WATER EDUCATION","NETHERLANDS","1035","31075","30.02","21"
"528","HUN-REN CENTRE FOR ECOLOGICAL RESEARCH","HUNGARY","902","31005","34.37","32"
"529","UNIVERSITY AT ALBANY, SUNY","USA","813","30994","38.12","16"
"530","HUNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1133","30953","27.32","30"
"531","US FISH & WILDLIFE SERVICE","USA","1988","30936","15.56","11"
"532","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","1863","30857","16.56","14"
"533","CARDIFF UNIVERSITY","WALES","1129","30828","27.31","26"
"534","POLYTECHNIC UNIVERSITY OF MILAN","ITALY","1096","30698","28.01","30"
"535","FLORIDA STATE UNIVERSITY","USA","1156","30661","26.52","20"
"536","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","774","30657","39.61","18"
"537","CHINESE ACADEMY OF FORESTRY","CHINA MAINLAND","1510","30605","20.27","17"
"538","NATIONAL UNIVERSITY OF CORDOBA","ARGENTINA","790","30462","38.56","24"
"539","DEPARTMENT OF PRIMARY INDUSTRIES & REGIONAL DEVELOPMENT NSW","AUSTRALIA","1050","30424","28.98","20"
"540","CRANFIELD UNIVERSITY","ENGLAND","888","30422","34.26","14"
"541","UNIVERSITY OF LIVERPOOL","ENGLAND","1247","30340","24.33","19"
"542","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","796","30254","38.01","28"
"543","NERC NATIONAL OCEANOGRAPHY CENTRE","ENGLAND","820","30247","36.89","27"
"544","UNIVERSITY OF SOUTH FLORIDA","USA","1108","30115","27.18","20"
"545","CLEMSON UNIVERSITY","USA","1161","30090","25.92","30"
"546","TRINITY COLLEGE DUBLIN","IRELAND","911","30056","32.99","29"
"547","ROTHAMSTED RESEARCH","ENGLAND","628","30055","47.86","22"
"548","UNIVERSITY OF NEW MEXICO","USA","1024","30013","29.31","27"
"549","YONSEI UNIVERSITY","SOUTH KOREA","1529","29989","19.61","22"
"550","COLORADO SCHOOL OF MINES","USA","722","29984","41.53","21"
"551","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","1674","29925","17.88","28"
"552","EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1141","29882","26.19","34"
"553","GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","1174","29876","25.45","20"
"554","SWISS FEDERAL RESEARCH STATION AGROSCOPE","SWITZERLAND","706","29870","42.31","32"
"555","PBL NETHERLANDS ENVIRONM ASSESSMENT AGCY","N/A","363","29834","82.19","40"
"556","UNIVERSITY OF LJUBLJANA","SLOVENIA","1199","29810","24.86","23"
"557","UNIVERSITY OF KANSAS","USA","973","29807","30.63","19"
"558","YANTAI INSTITUTE OF COASTAL ZONE RESEARCH, CAS","CHINA MAINLAND","1018","29771","29.24","14"
"559","UNIVERSIDAD DE CONCEPCION","CHILE","1357","29744","21.92","15"
"560","UNIVERSIDADE FEDERAL DE GOIAS","BRAZIL","1120","29618","26.44","19"
"561","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","1090","29607","27.16","21"
"562","NORTHWESTERN UNIVERSITY","USA","672","29502","43.90","24"
"563","WASHINGTON UNIVERSITY (WUSTL)","USA","1017","29480","28.99","23"
"564","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","1560","29440","18.87","14"
"565","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","946","29387","31.06","30"
"566","XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY","CHINA MAINLAND","1620","29321","18.10","23"
"567","NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS","CHINA MAINLAND","1603","29310","18.28","22"
"568","SOUTHERN MARINE SCIENCE & ENGINEERING GUANGDONG LABORATORY","CHINA MAINLAND","1922","29289","15.24","24"
"569","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","1230","29272","23.80","19"
"570","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","932","29268","31.40","29"
"571","UNIVERSITY OF CINCINNATI","USA","903","29227","32.37","19"
"572","CHINA INSTITUTE OF WATER RESOURCES & HYDROPOWER RESEARCH","CHINA MAINLAND","2121","29165","13.75","12"
"573","UNIVERSITY OF OULU","FINLAND","1257","29029","23.09","17"
"574","SOUTHERN CROSS UNIVERSITY","AUSTRALIA","900","28933","32.15","22"
"575","GUANGXI UNIVERSITY","CHINA MAINLAND","1643","28930","17.61","35"
"576","NASA JET PROPULSION LABORATORY (JPL)","USA","597","28830","48.29","35"
"577","UNIVERSITY OF SOUTHERN CALIFORNIA","USA","1132","28739","25.39","10"
"578","INSTITUTE OF GEOCHEMISTRY, CAS","CHINA MAINLAND","1055","28722","27.22","9"
"579","UNIVERSIDAD DE ALCALA","SPAIN","940","28681","30.51","20"
"580","ALLIANCE","FRANCE","557","28673","51.48","29"
"581","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","1358","28666","21.11","21"
"582","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","955","28646","30.00","24"
"583","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","714","28627","40.09","20"
"584","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","1264","28601","22.63","19"
"585","SWANSEA UNIVERSITY","WALES","765","28397","37.12","22"
"586","CANADIAN FOREST SERVICE","CANADA","763","28380","37.20","26"
"587","ROYAL BOTANIC GARDENS, KEW","ENGLAND","660","28348","42.95","33"
"588","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","FRANCE","910","28285","31.08","17"
"589","NATIONAL RESEARCH FOUNDATION - SOUTH AFRICA","SOUTH AFRICA","1124","28275","25.16","17"
"590","STONY BROOK UNIVERSITY","USA","976","28260","28.95","16"
"591","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","722","28256","39.14","28"
"592","NATURALIS BIODIVERSITY CENTER","NETHERLANDS","747","28205","37.76","35"
"593","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","1350","28081","20.80","19"
"594","US NATIONAL PARK SERVICE","USA","1121","28026","25.00","20"
"595","UNIVERSITY OF CANTERBURY","NEW ZEALAND","1130","28013","24.79","14"
"596","UNIVERSITY OF PALERMO","ITALY","1429","28006","19.60","8"
"597","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","1073","27933","26.03","21"
"598","UNIVERSITY OF VIRGINIA","USA","936","27886","29.79","22"
"599","CARNEGIE MELLON UNIVERSITY","USA","552","27855","50.46","22"
"600","UNIVERSITY OF SEVILLA","SPAIN","1767","27776","15.72","14"
"601","TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL","CHINA MAINLAND","748","27752","37.10","41"
