Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ECONOMICS & BUSINESS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"325","UNIVERSITY OF CENTRAL FLORIDA","USA","671","12941","19.29","5"
"326","UNIVERSITY OF KENTUCKY","USA","677","12921","19.09","7"
"327","NORTH CAROLINA STATE UNIVERSITY","USA","762","12905","16.94","4"
"328","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","922","12865","13.95","10"
"329","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","545","12789","23.47","11"
"330","RICE UNIVERSITY","USA","590","12778","21.66","5"
"331","UNIVERSITY OF STRATHCLYDE","SCOTLAND","757","12730","16.82","5"
"332","WAGENINGEN UNIVERSITY & RESEARCH","NETHERLANDS","738","12684","17.19","3"
"333","DIW BERLIN - DEUTSCHES INSTITUT FUR WIRTSCHAFTSFORSCHUNG","GERMANY (FED REP GER)","634","12598","19.87","8"
"334","IESEG SCHOOL OF MANAGEMENT","FRANCE","842","12577","14.94","11"
"335","SOUTHWEST JIAOTONG UNIVERSITY","CHINA MAINLAND","743","12564","16.91","16"
"336","UNIVERSITY OF OKLAHOMA SYSTEM","USA","668","12544","18.78","12"
"337","UNIVERSITY OF OKLAHOMA - NORMAN","USA","646","12432","19.24","12"
"338","NANCHANG UNIVERSITY","CHINA MAINLAND","442","12429","28.12","44"
"339","JIANGXI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","744","12428","16.70","22"
"340","YONSEI UNIVERSITY","SOUTH KOREA","1071","12422","11.60","9"
"341","UNIVERSITY OF IOWA","USA","602","12187","20.24","7"
"342","MIDDLESEX UNIVERSITY","ENGLAND","559","12169","21.77","7"
"343","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","947","12138","12.82","11"
"344","UNIVERSITE TOULOUSE 1 CAPITOLE","FRANCE","890","12129","13.63","5"
"345","FREE UNIVERSITY OF BOZEN-BOLZANO","ITALY","514","12060","23.46","16"
"346","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","1047","12051","11.51","4"
"347","LOUISIANA STATE UNIVERSITY SYSTEM","USA","666","12049","18.09","7"
"348","CRANFIELD UNIVERSITY","ENGLAND","497","11999","24.14","10"
"349","FLORIDA INTERNATIONAL UNIVERSITY","USA","740","11974","16.18","3"
"350","BRIGHAM YOUNG UNIVERSITY","USA","556","11952","21.50","9"
"351","HSE UNIVERSITY (NATIONAL RESEARCH UNIVERSITY HIGHER SCHOOL OF ECONOMICS)","RUSSIA","1022","11944","11.69","10"
"352","UNIVERSITY OF MISSOURI COLUMBIA","USA","715","11943","16.70","1"
"353","IESE BUSINESS SCHOOL","SPAIN","440","11849","26.93","12"
"354","LUISS GUIDO CARLI UNIVERSITY","ITALY","669","11807","17.65","13"
"355","UPPSALA UNIVERSITY","SWEDEN","755","11792","15.62","4"
"356","NANJING UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","961","11784","12.26","33"
"357","LAVAL UNIVERSITY","CANADA","758","11765","15.52","6"
"358","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","1015","11682","11.51","6"
"359","UNIVERSITY OF ZARAGOZA","SPAIN","852","11680","13.71","14"
"360","UNIVERSITY OF NORTH CAROLINA CHARLOTTE","USA","496","11670","23.53","11"
"361","ROYAL HOLLOWAY UNIVERSITY LONDON","ENGLAND","623","11662","18.72","8"
"361","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","805","11662","14.49","4"
"361","UNIVERSITY OF WOLLONGONG","AUSTRALIA","768","11662","15.18","12"
"364","WASHINGTON STATE UNIVERSITY","USA","619","11649","18.82","11"
"365","SWANSEA UNIVERSITY","WALES","542","11619","21.44","24"
"366","UNIVERSITY OF GENEVA","SWITZERLAND","488","11539","23.65","14"
"367","NATIONAL TAIWAN UNIVERSITY","TAIWAN","865","11476","13.27","8"
"368","HARBIN INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","812","11474","14.13","13"
"369","UNIVERSITY OF LAUSANNE","SWITZERLAND","674","11396","16.91","10"
"370","UNIVERSITY OF AKRON","USA","331","11384","34.39","20"
"371","CEPR","N/A","679","11357","16.73","7"
"372","SYRACUSE UNIVERSITY","USA","642","11347","17.67","6"
"373","UNIVERSITY OF PADUA","ITALY","756","11341","15.00","8"
"374","LOUISIANA STATE UNIVERSITY","USA","612","11320","18.50","7"
"375","DUBLIN CITY UNIVERSITY","IRELAND","507","11282","22.25","11"
"376","HONG KONG BAPTIST UNIVERSITY","HONG KONG","557","11274","20.24","7"
"377","UNIVERSITY OF NEBRASKA LINCOLN","USA","603","11223","18.61","5"
"378","AUCKLAND UNIVERSITY OF TECHNOLOGY","NEW ZEALAND","728","11206","15.39","4"
"379","UNIVERSIDAD CARLOS III DE MADRID","SPAIN","862","11159","12.95","5"
"380","CHONGQING UNIVERSITY","CHINA MAINLAND","923","11157","12.09","22"
"381","UNIVERSITE PARIS SACLAY","FRANCE","883","11086","12.55","2"
"382","UNIVERSITY OF TURKU","FINLAND","576","11055","19.19","8"
"383","INSTITUTO UNIVERSITARIO DE LISBOA","PORTUGAL","657","10956","16.68","3"
"384","AUDENCIA","FRANCE","616","10926","17.74","9"
"385","UNIVERSITY OF OTAGO","NEW ZEALAND","680","10908","16.04","6"
"386","PRES EUROPEAN UNIV BRETAGNE","N/A","728","10892","14.96","4"
"387","UNIVERSITY OF QUEBEC","CANADA","898","10890","12.13","6"
"388","UNIVERSITY OF DELAWARE","USA","517","10882","21.05","8"
"389","MCMASTER UNIVERSITY","CANADA","648","10874","16.78","7"
"390","UNIVERSITE PSL","FRANCE","889","10860","12.22","4"
"391","UNIVERSIDADE DE LISBOA","PORTUGAL","919","10849","11.81","4"
"392","RADBOUD UNIVERSITY NIJMEGEN","NETHERLANDS","715","10836","15.16","2"
"393","AMERICAN UNIVERSITY","USA","586","10805","18.44","10"
"394","RUTGERS UNIVERSITY NEWARK","USA","489","10794","22.07","5"
"395","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","608","10730","17.65","6"
"396","UNIVERSITY OF VIENNA","AUSTRIA","775","10687","13.79","5"
"397","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","668","10663","15.96","6"
"398","UNIVERSITE DE RENNES","FRANCE","710","10660","15.01","4"
"399","ESSEC BUSINESS SCHOOL","FRANCE","539","10587","19.64","9"
"400","SOUTH CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","818","10570","12.92","9"
"401","FORDHAM UNIVERSITY","USA","634","10529","16.61","4"
"402","UNIVERSITY OF SEVILLA","SPAIN","616","10444","16.95","7"
"403","TINBERGEN INSTITUTE","NETHERLANDS","872","10401","11.93","3"
"404","CNRS - INSTITUTE FOR HUMANITIES & SOCIAL SCIENCES (INSHS)","FRANCE","947","10400","10.98","8"
"405","UNIVERSITY OF INNSBRUCK","AUSTRIA","647","10390","16.06","6"
"406","UNIVERSITY OF BERGAMO","ITALY","566","10383","18.34","7"
"407","DELFT UNIVERSITY OF TECHNOLOGY","NETHERLANDS","443","10317","23.29","6"
"408","FEDERAL RESERVE BANK - NEW YORK","USA","341","10298","30.20","10"
"409","TEXAS TECH UNIVERSITY SYSTEM","USA","756","10287","13.61","3"
"410","TOULOUSE SCHOOL OF ECONOMICS","FRANCE","780","10273","13.17","4"
"411","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","787","10248","13.02","7"
"412","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","769","10228","13.30","17"
"413","UNIVERSITY OF ROME TOR VERGATA","ITALY","720","10226","14.20","7"
"414","UNIVERSITY OF NOTTINGHAM NINGBO CHINA","CHINA MAINLAND","654","10225","15.63","3"
"415","LULEA UNIVERSITY OF TECHNOLOGY","SWEDEN","323","10209","31.61","14"
"416","UNIVERSITY OF LJUBLJANA","SLOVENIA","569","10202","17.93","4"
"417","NANJING AUDIT UNIVERSITY","CHINA MAINLAND","740","10189","13.77","13"
"418","TEXAS TECH UNIVERSITY","USA","736","10185","13.84","3"
"419","EGYPTIAN KNOWLEDGE BANK (EKB)","EGYPT","775","10098","13.03","8"
"420","NORTHUMBRIA UNIVERSITY","ENGLAND","625","10095","16.15","7"
"421","UNIVERSITETET I STAVANGER","NORWAY","420","10009","23.83","11"
"422","BARUCH COLLEGE (CUNY)","USA","573","9912","17.30","6"
"423","NOTTINGHAM TRENT UNIVERSITY","ENGLAND","582","9902","17.01","9"
"424","UNIVERSITY OF CINCINNATI","USA","345","9880","28.64","8"
"425","PARTHENOPE UNIVERSITY NAPLES","ITALY","558","9865","17.68","7"
"426","LEUPHANA UNIVERSITY LUNEBURG","GERMANY (FED REP GER)","393","9839","25.04","8"
"427","HUMBOLDT UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","621","9790","15.76","8"
"428","LEHIGH UNIVERSITY","USA","421","9783","23.24","4"
"428","UNIVERSITA CA FOSCARI VENEZIA","ITALY","659","9783","14.85","7"
"430","TEL AVIV UNIVERSITY","ISRAEL","680","9758","14.35","4"
"431","FLORIDA ATLANTIC UNIVERSITY","USA","632","9734","15.40","7"
"432","CLEMSON UNIVERSITY","USA","532","9715","18.26","7"
"433","SHENZHEN UNIVERSITY","CHINA MAINLAND","743","9625","12.95","10"
"434","VILLANOVA UNIVERSITY","USA","497","9602","19.32","4"
"435","COVENTRY UNIVERSITY","ENGLAND","546","9563","17.51","3"
"436","BEIJING TECHNOLOGY & BUSINESS UNIVERSITY","CHINA MAINLAND","512","9550","18.65","47"
"437","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","379","9487","25.03","7"
"438","UNIVERSITY OF KANSAS","USA","597","9447","15.82","2"
"439","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","558","9438","16.91","3"
"440","UNIVERSITY OF OSLO","NORWAY","600","9362","15.60","3"
"441","UNIVERSITY OF PUERTO RICO","USA","140","9352","66.80","20"
"442","UNIVERSITY OF ST ANDREWS","SCOTLAND","458","9328","20.37","7"
"443","BEIHANG UNIVERSITY","CHINA MAINLAND","575","9258","16.10","9"
"444","CHINA EUROPE INTERNATIONAL BUSINESS SCHOOL","CHINA MAINLAND","417","9246","22.17","5"
"445","BARCELONA SCHOOL OF ECONOMICS","SPAIN","502","9242","18.41","3"
"446","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","603","9175","15.22","7"
"447","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","601","9155","15.23","6"
"448","FRANKFURT SCHOOL FINANCE & MANAGEMENT","GERMANY (FED REP GER)","345","9148","26.52","12"
"449","UNIVERSITY OF NAPLES FEDERICO II","ITALY","768","9140","11.90","4"
"450","JOHANNES KEPLER UNIVERSITY LINZ","AUSTRIA","488","9116","18.68","5"
"451","HELMHOLTZ ASSOCIATION","GERMANY (FED REP GER)","506","9108","18.00","9"
"452","SKEMA BUSINESS SCHOOL","FRANCE","508","9097","17.91","6"
"453","UNIVERSITY OF HAWAII SYSTEM","USA","448","9092","20.29","6"
"454","UNIVERSITY OF SOUTH ALABAMA","USA","119","9082","76.32","12"
"455","LA TROBE UNIVERSITY","AUSTRALIA","588","9062","15.41","11"
"456","SWINBURNE UNIVERSITY OF TECHNOLOGY SARAWAK","MALAYSIA","169","9029","53.43","17"
"457","OREGON STATE UNIVERSITY","USA","494","9026","18.27","3"
"458","UNIVERSITAT KASSEL","GERMANY (FED REP GER)","328","8932","27.23","9"
"459","UNIVERSITY OF ABERDEEN","SCOTLAND","534","8902","16.67","8"
"460","ZENTRUM FUR EUROPAISCHE WIRTSCHAFTSFORSCHUNG (ZEW)","GERMANY (FED REP GER)","563","8880","15.77","1"
"461","EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","489","8877","18.15","8"
"461","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","600","8877","14.79","6"
"463","VICTORIA UNIVERSITY WELLINGTON","NEW ZEALAND","617","8866","14.37","2"
"464","ZHEJIANG UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","725","8859","12.22","11"
"465","UNIVERSITY OF SOUTH FLORIDA","USA","568","8850","15.58","3"
"466","UNIVERSITY OF BAYREUTH","GERMANY (FED REP GER)","446","8837","19.81","9"
"467","UNIVERSITY OF ROCHESTER","USA","410","8826","21.53","8"
"468","ROYAL INSTITUTE OF TECHNOLOGY","SWEDEN","415","8823","21.26","6"
"469","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","SOUTH KOREA","713","8788","12.33","6"
"470","UNIVERSITY OF BERN","SWITZERLAND","555","8761","15.79","4"
"471","MIAMI UNIVERSITY","USA","512","8737","17.06","3"
"472","UNIVERSITY OF NORTH TEXAS DENTON","USA","595","8730","14.67","6"
"473","TUFTS UNIVERSITY","USA","263","8718","33.15","8"
"474","TULANE UNIVERSITY","USA","465","8688","18.68","4"
"474","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","505","8688","17.20","7"
"476","UNIVERSITY OF BRADFORD","ENGLAND","405","8663","21.39","15"
"477","MISSISSIPPI STATE UNIVERSITY","USA","421","8655","20.56","5"
"478","TAMPERE UNIVERSITY","FINLAND","457","8613","18.85","6"
"479","UNIVERSITY OF MACAU","MACAU","663","8593","12.96","5"
"480","ZHEJIANG GONGSHANG UNIVERSITY","CHINA MAINLAND","729","8592","11.79","22"
"481","QUEENS UNIVERSITY - CANADA","CANADA","575","8588","14.94","5"
"482","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","376","8586","22.84","13"
"483","GETULIO VARGAS FOUNDATION","BRAZIL","813","8575","10.55","3"
"484","DALIAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","514","8526","16.59","18"
"485","UNIVERSITY OF AGDER","NORWAY","377","8522","22.60","7"
"486","JONKOPING UNIVERSITY","SWEDEN","473","8511","17.99","5"
"487","GRENOBLE ECOLE MANAGEMENT","FRANCE","533","8506","15.96","2"
"488","UNIVERSITE CATHOLIQUE DE LILLE","FRANCE","563","8475","15.05","10"
"489","SHANGHAI LIXIN UNIVERSITY OF ACCOUNTING & FINANCE","CHINA MAINLAND","516","8464","16.40","14"
"490","NATIONAL CHENGCHI UNIVERSITY","TAIWAN","777","8462","10.89","3"
"491","UNIVERSITY OF LOUISIANA SYSTEM","USA","436","8436","19.35","9"
"492","UNIVERSITY OF FLORENCE","ITALY","542","8428","15.55","6"
"493","AIX-MARSEILLE UNIVERSITE","FRANCE","762","8412","11.04","5"
"494","MALAVIYA NATIONAL INSTITUTE OF TECHNOLOGY JAIPUR","INDIA","146","8389","57.46","11"
"495","WILFRID LAURIER UNIVERSITY","CANADA","482","8379","17.38","4"
"496","UNIVERSITY OF HUDDERSFIELD","ENGLAND","359","8338","23.23","7"
"497","EUROPEAN CORPORATE GOVERNANCE INSTITUTE","BELGIUM","257","8312","32.34","12"
"498","UNIVERSIDADE CATOLICA PORTUGUESA","PORTUGAL","427","8306","19.45","5"
"499","OLD DOMINION UNIVERSITY","USA","496","8299","16.73","4"
"500","KARLSTAD UNIVERSITY","SWEDEN","272","8278","30.43","6"
"501","ATHENS UNIVERSITY OF ECONOMICS & BUSINESS","GREECE","689","8184","11.88","4"
"502","BAYLOR UNIVERSITY","USA","404","8178","20.24","5"
"503","UNIVERSITE COTE D'AZUR","FRANCE","635","8174","12.87","3"
"504","PORTLAND STATE UNIVERSITY","USA","356","8113","22.79","3"
"505","SWISS FINANCE INSTITUTE (SFI)","SWITZERLAND","413","8086","19.58","8"
"506","IE UNIVERSITY","SPAIN","442","8053","18.22","4"
"507","SCUOLA SUPERIORE SANT'ANNA","ITALY","444","8046","18.12","3"
"507","UNIVERSITAT JAUME I","SPAIN","560","8046","14.37","5"
"509","SOUTHERN METHODIST UNIVERSITY","USA","448","8038","17.94","7"
"510","UNIVERSITY OF QUEBEC MONTREAL","CANADA","610","8035","13.17","6"
"511","EDHEC BUSINESS SCHOOL","FRANCE","531","8022","15.11","10"
"512","UNIVERSITI MALAYA","MALAYSIA","586","7977","13.61","4"
"513","UNIVERSIDADE DO PORTO","PORTUGAL","641","7973","12.44","5"
"514","DONGBEI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","700","7894","11.28","9"
"515","EUROPEAN UNIVERSITY INSTITUTE","ITALY","546","7888","14.45","3"
"516","KING ABDULAZIZ UNIVERSITY","SAUDI ARABIA","338","7886","23.33","12"
"517","UNIVERSITY OF BARCELONA","SPAIN","898","7867","8.76","1"
"518","RESEAU ETAB ENSEIGN SUPER RECH CHAMPAGNE ARDENNE","N/A","506","7865","15.54","8"
"519","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","515","7805","15.16","4"
"520","DE MONTFORT UNIVERSITY","ENGLAND","390","7774","19.93","8"
"521","UNIV LILLE NORD FRANCE COMUE","N/A","853","7740","9.07","5"
"522","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","412","7737","18.78","4"
"522","EUROPEAN UNION (EU)","N/A","412","7737","18.78","4"
"522","UNIVERSITY OF NORTH CAROLINA GREENSBORO","USA","462","7737","16.75","5"
"525","UNIVERSITY OF TEXAS RIO GRANDE VALLEY","USA","413","7694","18.63","7"
"526","UNIVERSITE PARIS-DAUPHINE","FRANCE","672","7668","11.41","2"
"527","UNIVERSITI SAINS MALAYSIA","MALAYSIA","549","7655","13.94","6"
"528","UNIVERSITY OF PLYMOUTH","ENGLAND","244","7631","31.27","7"
"529","UNIVERSITAT POLITECNICA DE VALENCIA","SPAIN","421","7619","18.10","7"
"530","UNIVERSIDADE DE SAO PAULO","BRAZIL","871","7607","8.73","3"
"531","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","588","7591","12.91","3"
"532","QATAR UNIVERSITY","QATAR","483","7580","15.69","6"
"533","INDIAN SCHOOL OF BUSINESS (ISB)","INDIA","236","7577","32.11","7"
"534","THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN","CHINA MAINLAND","405","7550","18.64","16"
"535","TEXAS STATE UNIVERSITY SYSTEM","USA","561","7549","13.46","4"
"536","WEST VIRGINIA UNIVERSITY","USA","612","7525","12.30","3"
"537","MAX PLANCK SOCIETY","GERMANY (FED REP GER)","588","7480","12.72","6"
"538","XI'AN JIAOTONG-LIVERPOOL UNIVERSITY","CHINA MAINLAND","696","7459","10.72","9"
"539","UNIVERSITY OF NICOSIA","CYPRUS","242","7422","30.67","16"
"540","UNIVERSITY OF HELSINKI","FINLAND","546","7418","13.59","5"
"541","NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS","CHINA MAINLAND","485","7414","15.29","13"
"542","QINGDAO UNIVERSITY","CHINA MAINLAND","494","7388","14.96","29"
"543","BENTLEY UNIVERSITY","USA","434","7371","16.98","3"
Copyright © 2025 Clarivate
