Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MATERIALS SCIENCE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"290","XIANGTAN UNIVERSITY","CHINA MAINLAND","3155","66688","21.14","26"
"291","TOKYO INSTITUTE OF TECHNOLOGY","JAPAN","3435","66411","19.33","23"
"292","AMIRKABIR UNIVERSITY OF TECHNOLOGY","IRAN","3119","66271","21.25","11"
"293","ANHUI UNIVERSITY","CHINA MAINLAND","2844","65103","22.89","50"
"294","XI'AN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3442","65098","18.91","32"
"295","UNIVERSITY OF BIRMINGHAM","ENGLAND","2037","65011","31.92","33"
"296","SWINBURNE UNIVERSITY OF TECHNOLOGY","AUSTRALIA","1653","64657","39.11","44"
"297","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","3306","64586","19.54","15"
"298","HELMHOLTZ-ZENTRUM FUER MATERIALIEN UND ENERGIE GMBH (HZB)","GERMANY (FED REP GER)","1887","64575","34.22","38"
"299","COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER","CHINA MAINLAND","1039","64220","61.81","39"
"300","INHA UNIVERSITY","SOUTH KOREA","2821","64133","22.73","27"
"301","TECHNICAL UNIVERSITY OF DARMSTADT","GERMANY (FED REP GER)","2613","63867","24.44","27"
"302","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","USA","1002","63790","63.66","58"
"303","YEUNGNAM UNIVERSITY","SOUTH KOREA","3314","63784","19.25","32"
"304","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","3189","63663","19.96","13"
"305","DUKE UNIVERSITY","USA","1077","63556","59.01","40"
"306","SHANDONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2560","63457","24.79","28"
"307","ARIZONA STATE UNIVERSITY","USA","2060","63180","30.67","36"
"308","FRAUNHOFER GERMANY","GERMANY (FED REP GER)","3160","63136","19.98","16"
"309","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","2549","63013","24.72","19"
"310","DONGGUK UNIVERSITY","SOUTH KOREA","2296","62966","27.42","29"
"311","UNIVERSITY OF MACAU","MACAU","1765","62930","35.65","46"
"312","SHANGHAITECH UNIVERSITY","CHINA MAINLAND","1876","62809","33.48","54"
"313","UNIVERSITY OF ALBERTA","CANADA","2370","62677","26.45","25"
"314","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","1674","62520","37.35","28"
"315","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","2476","62285","25.16","17"
"316","KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS","CHINA MAINLAND","1089","62163","57.08","45"
"317","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MADRAS","INDIA","3322","61589","18.54","16"
"318","CHANG'AN UNIVERSITY","CHINA MAINLAND","3377","61106","18.09","16"
"319","ARIZONA STATE UNIVERSITY-TEMPE","USA","1977","60835","30.77","34"
"320","TRINITY COLLEGE DUBLIN","IRELAND","1485","60637","40.83","40"
"321","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","1685","60545","35.93","35"
"322","UNIVERSIDADE DO MINHO","PORTUGAL","2429","60160","24.77","20"
"323","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY (MISIS)","RUSSIA","3510","59757","17.02","14"
"324","ICREA","SPAIN","1259","59736","47.45","41"
"325","SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA","CHINA MAINLAND","2692","59532","22.11","30"
"326","UNIVERSITY OF HOUSTON","USA","1418","59340","41.85","34"
"326","UNIVERSITY OF HOUSTON SYSTEM","USA","1418","59340","41.85","34"
"328","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","1285","58922","45.85","46"
"329","UNIVERSITE DE TOULOUSE","FRANCE","2590","58817","22.71","17"
"330","CASE WESTERN RESERVE UNIVERSITY","USA","1201","58725","48.90","34"
"331","HOKKAIDO UNIVERSITY","JAPAN","2614","58718","22.46","25"
"332","UNIVERSITY OF MINNESOTA SYSTEM","USA","1682","58652","34.87","25"
"333","NORTH UNIVERSITY OF CHINA","CHINA MAINLAND","3190","58613","18.37","46"
"334","UNIVERSIDADE DE SAO PAULO","BRAZIL","3845","58509","15.22","7"
"335","UNIVERSITY OF MUNICH","GERMANY (FED REP GER)","1376","58452","42.48","37"
"336","INSTITUTE OF SEMICONDUCTORS, CAS","CHINA MAINLAND","1478","58225","39.39","43"
"337","LANZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3749","57893","15.44","23"
"338","SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS","CHINA MAINLAND","1632","57710","35.36","35"
"339","UNIVERSITI MALAYA","MALAYSIA","2592","57581","22.21","10"
"340","TIANGONG UNIVERSITY","CHINA MAINLAND","3173","57568","18.14","16"
"341","TIANJIN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2124","57445","27.05","25"
"342","UNIV LYON COMUE","N/A","3076","57179","18.59","5"
"343","US ARMY RESEARCH, DEVELOPMENT & ENGINEERING COMMAND (RDECOM)","USA","1172","57160","48.77","32"
"344","HOHAI UNIVERSITY","CHINA MAINLAND","2956","57095","19.31","25"
"345","KOREA RESEARCH INSTITUTE OF CHEMICAL TECHNOLOGY (KRICT)","SOUTH KOREA","1593","57051","35.81","20"
"346","UNIVERSITY OF MINNESOTA TWIN CITIES","USA","1627","56885","34.96","24"
"347","UNIVERSITY OF PITTSBURGH","USA","1606","56812","35.37","24"
"348","QUEEN MARY UNIVERSITY LONDON","ENGLAND","1684","56530","33.57","30"
"349","RUTGERS UNIVERSITY SYSTEM","USA","1405","56399","40.14","37"
"350","UNIVERSITY OF QUEBEC","CANADA","2254","56347","25.00","18"
"351","UNIVERSITY OF MASSACHUSETTS AMHERST","USA","1190","56287","47.30","36"
"352","SEJONG UNIVERSITY","SOUTH KOREA","2012","56241","27.95","32"
"353","IOWA STATE UNIVERSITY","USA","2112","56126","26.57","20"
"354","UNIVERSITY OF CHICAGO","USA","1365","55660","40.78","46"
"355","RUTGERS UNIVERSITY NEW BRUNSWICK","USA","1387","55555","40.05","36"
"356","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","1979","55349","27.97","38"
"357","UNIVERSITY OF CALIFORNIA IRVINE","USA","1495","55176","36.91","41"
"358","SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG","CHINA MAINLAND","1038","55161","53.14","53"
"359","ACADEMIA SINICA - TAIWAN","TAIWAN","1661","55090","33.17","21"
"360","SHARIF UNIVERSITY OF TECHNOLOGY","IRAN","1950","54952","28.18","14"
"361","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","1327","54860","41.34","33"
"362","HANGZHOU DIANZI UNIVERSITY","CHINA MAINLAND","2324","54793","23.58","39"
"363","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","1808","54557","30.18","35"
"364","UNIVERSITY OF TEXAS DALLAS","USA","1331","54290","40.79","27"
"365","KOREA INSTITUTE OF MATERIALS SCIENCE (KIMS)","SOUTH KOREA","2526","54242","21.47","8"
"366","BASQUE FOUNDATION FOR SCIENCE","SPAIN","1761","54239","30.80","30"
"367","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","1793","54089","30.17","28"
"368","UNIVERSITY OF SCIENCE & TECHNOLOGY (UST)","SOUTH KOREA","2196","53745","24.47","15"
"369","NORTHEAST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","1740","53702","30.86","23"
"370","BEIJING JIAOTONG UNIVERSITY","CHINA MAINLAND","2359","53481","22.67","24"
"371","QILU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3102","53406","17.22","30"
"372","GRIFFITH UNIVERSITY","AUSTRALIA","1019","53165","52.17","47"
"373","KING KHALID UNIVERSITY","SAUDI ARABIA","3461","52946","15.30","39"
"374","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","2130","52869","24.82","18"
"375","SANDIA NATIONAL LABORATORIES","USA","1786","52727","29.52","17"
"376","IRAN UNIVERSITY SCIENCE & TECHNOLOGY","IRAN","2766","52647","19.03","9"
"377","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1544","52634","34.09","37"
"378","UNIVERSITY AT BUFFALO, SUNY","USA","1282","52521","40.97","38"
"379","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","1349","52400","38.84","38"
"380","UNIVERSITE DE MONTPELLIER","FRANCE","2077","51800","24.94","27"
"381","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - DELHI","INDIA","3150","51577","16.37","11"
"382","CHANGZHOU UNIVERSITY","CHINA MAINLAND","3123","51478","16.48","24"
"383","UNIVERSITE DE LORRAINE","FRANCE","2892","51462","17.79","12"
"384","WUHAN INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1983","51391","25.92","28"
"385","UNITED STATES AIR FORCE","USA","1260","51123","40.57","29"
"386","CHUNG ANG UNIVERSITY","SOUTH KOREA","2117","51108","24.14","19"
"387","GUANGZHOU UNIVERSITY","CHINA MAINLAND","1976","51081","25.85","48"
"388","UNIVERSIDADE DE AVEIRO","PORTUGAL","2330","50643","21.74","13"
"389","HENAN NORMAL UNIVERSITY","CHINA MAINLAND","1370","50505","36.86","31"
"390","US ARMY RESEARCH LABORATORY (ARL)","USA","1050","50491","48.09","29"
"391","NORTHEASTERN UNIVERSITY","USA","1219","50321","41.28","27"
"392","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","1638","50262","30.68","44"
"393","UNIVERSITY OF GRONINGEN","NETHERLANDS","1420","50053","35.25","34"
"394","AUTONOMOUS UNIVERSITY OF BARCELONA","SPAIN","1670","49856","29.85","23"
"395","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","2947","49669","16.85","13"
"396","KING FAHD UNIVERSITY OF PETROLEUM & MINERALS","SAUDI ARABIA","2074","49542","23.89","23"
"397","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","1441","49534","34.37","19"
"398","UNIVERSITY OF BATH","ENGLAND","1128","49506","43.89","21"
"399","CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2320","49473","21.32","25"
"400","UNIVERSIDADE DO PORTO","PORTUGAL","2303","49439","21.47","5"
"401","UNIVERSITY OF NORTH TEXAS DENTON","USA","1434","49375","34.43","19"
"402","LAWRENCE LIVERMORE NATIONAL LABORATORY","USA","1175","49354","42.00","29"
"403","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","1119","49332","44.09","24"
"404","YALE UNIVERSITY","USA","996","49215","49.41","30"
"405","UNIVERSITI TEKNOLOGI MALAYSIA","MALAYSIA","2297","49119","21.38","5"
"406","ISFAHAN UNIVERSITY OF TECHNOLOGY","IRAN","2422","49073","20.26","8"
"407","UNIVERSITY OF WARWICK","ENGLAND","1888","49053","25.98","31"
"408","UNIVERSITY OF LEOBEN","AUSTRIA","2293","48985","21.36","12"
"409","INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE","FRANCE","2171","48796","22.48","16"
"410","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BOMBAY","INDIA","2615","48795","18.66","9"
"411","XIDIAN UNIVERSITY","CHINA MAINLAND","2376","48655","20.48","32"
"412","HELMHOLTZ-ZENTRUM HEREON","GERMANY (FED REP GER)","1944","48653","25.03","13"
"413","JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2575","48355","18.78","22"
"414","UNIVERSITY OF SOUTHAMPTON","ENGLAND","1830","48353","26.42","19"
"415","WASHINGTON STATE UNIVERSITY","USA","1241","48242","38.87","30"
"416","MISSOURI UNIVERSITY OF SCIENCE & TECHNOLOGY","USA","1469","48104","32.75","17"
"417","XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY","CHINA MAINLAND","3245","47946","14.78","19"
"418","OCEAN UNIVERSITY OF CHINA","CHINA MAINLAND","1744","47859","27.44","26"
"419","UNIV LILLE NORD FRANCE COMUE","N/A","2473","47812","19.33","9"
"420","PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)","CHINA MAINLAND","1172","47780","40.77","37"
"421","UNIVERSITY OF AUCKLAND","NEW ZEALAND","1176","47712","40.57","42"
"422","UNIVERSITY OF SOUTHERN CALIFORNIA","USA","1306","47678","36.51","24"
"423","VELLORE INSTITUTE OF TECHNOLOGY (VIT)","INDIA","3132","47426","15.14","16"
"424","SOUTHERN MEDICAL UNIVERSITY - CHINA","CHINA MAINLAND","1965","47347","24.10","37"
"425","NORTH CHINA ELECTRIC POWER UNIVERSITY","CHINA MAINLAND","1988","47245","23.77","32"
"426","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","2572","47100","18.31","10"
"427","LEIBNIZ INSTITUTE FOR SOLID STATE & MATERIALS RESEARCH DRESDEN","GERMANY (FED REP GER)","1520","46850","30.82","16"
"428","RIKEN","JAPAN","1282","46687","36.42","32"
"429","ANHUI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2605","45678","17.53","29"
"430","UNIVERSITE DE STRASBOURG","FRANCE","1773","45620","25.73","15"
"431","UNIVERSITY OF TWENTE","NETHERLANDS","1681","45595","27.12","19"
"432","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","2423","45545","18.80","11"
"433","HEBEI UNIVERSITY","CHINA MAINLAND","1804","45488","25.22","37"
"434","UNIVERSIDADE DE LISBOA","PORTUGAL","2146","45426","21.17","8"
"435","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","2012","45151","22.44","9"
"436","ZHEJIANG NORMAL UNIVERSITY","CHINA MAINLAND","1437","44809","31.18","31"
"437","UNIVERSITY OF CONNECTICUT","USA","1420","44739","31.51","16"
"438","SHANXI UNIVERSITY","CHINA MAINLAND","1606","44714","27.84","20"
"439","KONKUK UNIVERSITY","SOUTH KOREA","1417","44681","31.53","20"
"440","UNIVERSITE DE LILLE","FRANCE","2200","44635","20.29","8"
"441","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","1886","44605","23.65","14"
"442","UNIVERSITE DE BORDEAUX","FRANCE","1930","44553","23.08","9"
"443","WENZHOU UNIVERSITY","CHINA MAINLAND","1688","44547","26.39","40"
"444","NATIONAL TAIWAN UNIVERSITY OF SCIENCE & TECHNOLOGY","TAIWAN","2022","44305","21.91","11"
"445","UNIVERSITY OF ILLINOIS CHICAGO","USA","1188","43986","37.03","26"
"446","TECHNISCHE UNIVERSITAT WIEN","AUSTRIA","1968","43759","22.24","18"
"447","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","1591","43676","27.45","14"
"448","QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS","CHINA MAINLAND","1045","43343","41.48","21"
"449","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","821","43281","52.72","57"
"450","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","1167","43269","37.08","26"
"451","UTAH SYSTEM OF HIGHER EDUCATION","USA","1536","43140","28.09","19"
"452","NATIONAL RESEARCH CENTRE (NRC)","EGYPT","2444","43131","17.65","4"
"453","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","1873","43127","23.03","14"
"454","UNIVERSITY OF CENTRAL FLORIDA","USA","1226","43061","35.12","19"
"455","UNIVERSITY OF BARCELONA","SPAIN","1698","43036","25.35","24"
"456","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - ROORKEE","INDIA","2378","42822","18.01","8"
"457","UNIVERSITY OF CALIFORNIA DAVIS","USA","1503","42743","28.44","16"
"458","SOUTHWEST PETROLEUM UNIVERSITY","CHINA MAINLAND","2240","42664","19.05","13"
"459","UTRECHT UNIVERSITY","NETHERLANDS","965","42609","44.15","21"
"460","UNIVERSITY OF PADUA","ITALY","1947","42326","21.74","11"
"461","UNIVERSITY OF FLORIDA","USA","1598","42299","26.47","9"
"462","HAINAN UNIVERSITY","CHINA MAINLAND","1815","42064","23.18","28"
"463","AGH UNIVERSITY OF KRAKOW","POLAND","3649","41966","11.50","3"
"464","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1252","41824","33.41","19"
"465","US DEPT HLTH HUMAN SERVICES","N/A","671","41704","62.15","16"
"466","PRINCETON UNIVERSITY","USA","1127","41612","36.92","24"
"467","GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY (GIST)","SOUTH KOREA","1358","41556","30.60","15"
"468","UNIVERSITY OF DELAWARE","USA","1489","41436","27.83","19"
"469","UNIVERSITI SAINS MALAYSIA","MALAYSIA","2184","41321","18.92","9"
"470","UNIVERSITY OF STUTTGART","GERMANY (FED REP GER)","1721","41201","23.94","18"
"471","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","2826","41163","14.57","11"
"472","TARBIAT MODARES UNIVERSITY","IRAN","1809","40942","22.63","10"
"473","UNIVERSITY OF BRISTOL","ENGLAND","1563","40867","26.15","10"
"473","HENAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","1788","40867","22.86","23"
"475","RENSSELAER POLYTECHNIC INSTITUTE","USA","1027","40708","39.64","20"
"476","PAUL SCHERRER INSTITUTE","SWITZERLAND","1473","40706","27.63","20"
"477","MICHIGAN STATE UNIVERSITY","USA","1266","40425","31.93","16"
"478","PURDUE UNIVERSITY IN INDIANAPOLIS","USA","1142","40315","35.30","26"
"479","CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","1494","40233","26.93","29"
"480","UNIVERSITE PARIS CITE","FRANCE","1702","40228","23.64","13"
"481","OREGON STATE UNIVERSITY","USA","1065","40188","37.74","32"
"482","SOUTH CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1028","40148","39.05","34"
"483","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","1187","40067","33.75","16"
"484","GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY","CHINA MAINLAND","2154","39956","18.55","16"
"485","NORTHEAST FORESTRY UNIVERSITY - CHINA","CHINA MAINLAND","2011","39627","19.71","19"
"486","INSTITUTE OF COAL CHEMISTRY, CAS","CHINA MAINLAND","1050","39573","37.69","21"
"487","HEILONGJIANG UNIVERSITY","CHINA MAINLAND","1261","39417","31.26","24"
"488","DAEGU GYEONGBUK INSTITUTE OF SCIENCE & TECHNOLOGY (DGIST)","SOUTH KOREA","1353","39274","29.03","13"
"489","CHINA JILIANG UNIVERSITY","CHINA MAINLAND","1753","39248","22.39","20"
"490","NAGOYA UNIVERSITY","JAPAN","2458","39176","15.94","21"
"491","URAL FEDERAL UNIVERSITY","RUSSIA","3253","39113","12.02","20"
"492","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2387","39101","16.38","28"
"493","MCMASTER UNIVERSITY","CANADA","1764","39069","22.15","18"
"494","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","1330","39039","29.35","17"
"495","UNIVERSITY OF BOLOGNA","ITALY","1661","39025","23.49","7"
"496","KHALIFA UNIVERSITY OF SCIENCE & TECHNOLOGY","UNITED ARAB EMIRATES","1550","38943","25.12","15"
"497","VIT VELLORE","INDIA","2418","38916","16.09","14"
"498","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","1767","38902","22.02","10"
"499","UNIVERSITY OF NAPLES FEDERICO II","ITALY","1577","38763","24.58","11"
"500","STONY BROOK UNIVERSITY","USA","1180","38539","32.66","14"
"501","LIAOCHENG UNIVERSITY","CHINA MAINLAND","1686","38431","22.79","26"
"502","UNIVERSITY OF TOLEDO","USA","625","38411","61.46","36"
"503","UNIVERSITY OF VIRGINIA","USA","1223","38375","31.38","19"
"504","DONGGUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1584","38371","24.22","22"
"505","GUILIN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2364","38320","16.21","15"
"506","NATIONAL ACADEMY OF SCIENCES UKRAINE","UKRAINE","4618","38263","8.29","7"
"507","UNIVERSITY OF AKRON","USA","1119","38101","34.05","10"
"508","NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA","CHINA MAINLAND","2323","37889","16.31","22"
"509","FUJIAN NORMAL UNIVERSITY","CHINA MAINLAND","1674","37810","22.59","30"
"510","COLORADO SCHOOL OF MINES","USA","1397","37763","27.03","10"
"511","UNITED STATES ARMY","USA","965","37677","39.04","19"
"512","WUHAN TEXTILE UNIVERSITY","CHINA MAINLAND","2099","37669","17.95","25"
"513","SHANGHAI ADVANCED RESEARCH INSTITUTE, CAS","CHINA MAINLAND","1338","37637","28.13","48"
"514","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KANPUR","INDIA","1878","37593","20.02","10"
"515","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","2556","37584","14.70","9"
"516","UNIVERSITY OF SASKATCHEWAN","CANADA","1045","37541","35.92","20"
"517","CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED","SPAIN","1220","37530","30.76","8"
"518","UNIVERSITY OF LIVERPOOL","ENGLAND","1115","37393","33.54","14"
"519","SINGAPORE UNIVERSITY OF TECHNOLOGY & DESIGN","SINGAPORE","779","37372","47.97","28"
"520","HUMBOLDT UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1100","37363","33.97","21"
"521","QATAR UNIVERSITY","QATAR","1123","37337","33.25","12"
"522","NATIONAL SYNCHROTRON RADIATION RESEARCH CENTER","TAIWAN","1383","37251","26.93","25"
"523","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE (INSERM)","FRANCE","1408","37037","26.30","6"
"524","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","922","36943","40.07","22"
"525","KOREA INSTITUTE OF INDUSTRIAL TECHNOLOGY (KITECH)","SOUTH KOREA","2767","36846","13.32","2"
"526","UNITED STATES NAVY","USA","1296","36817","28.41","12"
"527","UNIV CONFEDERALE LEONARD DE VINCI","N/A","1883","36656","19.47","6"
"528","SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS","CHINA MAINLAND","1381","36448","26.39","26"
"529","UNIVERSITY OF LEEDS","ENGLAND","1566","36186","23.11","9"
"530","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1359","36185","26.63","35"
"531","AARHUS UNIVERSITY","DENMARK","1129","36125","32.00","18"
"532","UNIV NANTES ANGERS LE MANS","N/A","1800","36094","20.05","9"
"533","UNIVERSITY OF UTAH","USA","1331","36078","27.11","15"
"534","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","2051","35888","17.50","6"
"535","BROWN UNIVERSITY","USA","820","35823","43.69","18"
"536","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1375","35459","25.79","17"
"537","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","1833","35375","19.30","10"
"538","BHABHA ATOMIC RESEARCH CENTER (BARC)","INDIA","2435","35367","14.52","3"
"539","A*STAR - INSTITUTE OF HIGH PERFORMANCE COMPUTING (IHPC)","SINGAPORE","793","35343","44.57","30"
"540","ANNA UNIVERSITY","INDIA","2279","35261","15.47","0"
"541","CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS","CHINA MAINLAND","1074","35258","32.83","25"
"542","SONGSHAN LAKE MATERIALS LABORATORY","CHINA MAINLAND","1595","35255","22.10","38"
"543","UNIVERSITE DE MONTREAL","CANADA","1344","35237","26.22","15"
"544","SHANGHAI UNIVERSITY OF ENGINEERING SCIENCE","CHINA MAINLAND","2278","35032","15.38","16"
"545","NATIONAL INSTITUTES OF HEALTH (NIH) - USA","USA","446","35017","78.51","16"
"546","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","1593","34995","21.97","14"
"547","US AIR FORCE RESEARCH LABORATORY","USA","801","34951","43.63","16"
"548","SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","3354","34938","10.42","4"
"549","UNIVERSITY OF WESTERN AUSTRALIA","AUSTRALIA","1050","34922","33.26","16"
"550","UNIVERSITY OF TSUKUBA","JAPAN","1650","34905","21.15","10"
"551","CATALAN INSTITUTE OF NANOSCIENCE & NANOTECHNOLOGY (ICN2)","SPAIN","827","34735","42.00","23"
"552","HARBIN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2170","34678","15.98","22"
"553","LUND UNIVERSITY","SWEDEN","1538","34593","22.49","12"
"554","INSTITUTE OF MECHANICS, CAS","CHINA MAINLAND","1121","34569","30.84","25"
"555","XI'AN TECHNOLOGICAL UNIVERSITY","CHINA MAINLAND","1720","34481","20.05","28"
"555","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","2196","34481","15.70","5"
"557","SWANSEA UNIVERSITY","WALES","1181","34392","29.12","14"
"558","SAPIENZA UNIVERSITY ROME","ITALY","1604","34352","21.42","13"
"559","BEIJING FORESTRY UNIVERSITY","CHINA MAINLAND","1303","34333","26.35","19"
"560","CIBERBBN","SPAIN","1044","34070","32.63","8"
"561","NATIONAL TAIPEI UNIVERSITY OF TECHNOLOGY","TAIWAN","1838","34004","18.50","4"
"562","NANCHANG HANGKONG UNIVERSITY","CHINA MAINLAND","1824","33891","18.58","22"
"563","UNIVERSIDADE FEDERAL DE SAO CARLOS","BRAZIL","2305","33875","14.70","6"
"564","CLEMSON UNIVERSITY","USA","1216","33825","27.82","16"
"565","BAR ILAN UNIVERSITY","ISRAEL","735","33710","45.86","24"
"566","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","1236","33598","27.18","10"
"567","SHANDONG NORMAL UNIVERSITY","CHINA MAINLAND","957","33348","34.85","27"
"568","FLORIDA STATE UNIVERSITY","USA","1006","33048","32.85","23"
"569","YANTAI UNIVERSITY","CHINA MAINLAND","1658","32866","19.82","28"
"570","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","874","32864","37.60","24"
"571","UNIVERSITY OF ALABAMA SYSTEM","USA","1582","32748","20.70","6"
"572","MINISTRY OF EDUCATION & SCIENCE OF UKRAINE","UKRAINE","3855","32656","8.47","5"
"573","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","1438","32597","22.67","6"
"574","AIX-MARSEILLE UNIVERSITE","FRANCE","1476","32551","22.05","13"
"575","DEFENCE RESEARCH & DEVELOPMENT ORGANISATION (DRDO)","INDIA","2279","32489","14.26","5"
"576","INSTITUTE FOR INTEGRATIVE NANOSCIENCES (IIN)","GERMANY (FED REP GER)","754","32459","43.05","11"
"577","UNIVERSIDADE ESTADUAL PAULISTA","BRAZIL","2406","32283","13.42","0"
"578","UNIVERSITY OF ANTWERP","BELGIUM","1049","32246","30.74","9"
"579","QINGDAO UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1563","32174","20.58","20"
"580","KENT STATE UNIVERSITY","USA","450","31971","71.05","21"
"581","KENT STATE UNIVERSITY KENT","USA","449","31961","71.18","21"
"581","KENT STATE UNIVERSITY SALEM","USA","449","31961","71.18","21"
"583","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","2534","31802","12.55","6"
"584","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","2376","31727","13.35","4"
