Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): AGRICULTURAL SCIENCES   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"303","GANSU AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1464","18306","12.50","11"
"304","ALLIANCE","FRANCE","782","18247","23.33","10"
"305","MAASTRICHT UNIVERSITY","NETHERLANDS","629","18133","28.83","16"
"306","KASETSART UNIVERSITY","THAILAND","1351","18106","13.40","11"
"307","QILU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","955","18096","18.95","17"
"308","TUFTS UNIVERSITY","USA","755","18054","23.91","17"
"309","NATIONAL INSTITUTES OF HEALTH (NIH) - USA","USA","587","17944","30.57","24"
"310","SOUTH CHINA BOTANICAL GARDEN, CAS","CHINA MAINLAND","694","17918","25.82","14"
"311","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","903","17899","19.82","11"
"312","UNIVERSITE DE SFAX","TUNISIA","791","17825","22.53","13"
"313","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","884","17816","20.15","18"
"313","SHANXI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1608","17816","11.08","11"
"315","URMIA UNIVERSITY","IRAN","775","17797","22.96","24"
"316","FERDOWSI UNIVERSITY MASHHAD","IRAN","1165","17677","15.17","10"
"317","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","870","17605","20.24","10"
"318","INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS","CHINA MAINLAND","633","17573","27.76","11"
"319","INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA (INTA)","ARGENTINA","1239","17532","14.15","5"
"320","UNIVERSITAT ROVIRA I VIRGILI","SPAIN","780","17468","22.39","9"
"321","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","NORWAY","924","17450","18.89","9"
"322","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","996","17348","17.42","10"
"323","HARVARD MEDICAL SCHOOL","USA","715","17347","24.26","17"
"324","CHUNG ANG UNIVERSITY","SOUTH KOREA","1167","17310","14.83","8"
"325","JOHNS HOPKINS UNIVERSITY","USA","856","17282","20.19","17"
"326","KANGWON NATIONAL UNIVERSITY","SOUTH KOREA","1150","17254","15.00","13"
"327","VOLCANI INSTITUTE OF AGRICULTURAL RESEARCH","ISRAEL","717","17232","24.03","17"
"328","CSIR - CENTRAL FOOD TECHNOLOGICAL RESEARCH INSTITUTE (CFTRI)","INDIA","920","17188","18.68","9"
"329","ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1128","17132","15.19","12"
"330","MARCHE POLYTECHNIC UNIVERSITY","ITALY","706","17114","24.24","20"
"331","ISFAHAN UNIVERSITY OF TECHNOLOGY","IRAN","864","17103","19.80","11"
"332","KOREA FOOD RESEARCH INSTITUTE (KFRI)","SOUTH KOREA","1128","17049","15.11","8"
"333","HENAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1491","16987","11.39","11"
"334","UNIVERSITY OF NAVARRA","SPAIN","662","16944","25.60","8"
"335","TSINGHUA UNIVERSITY","CHINA MAINLAND","790","16927","21.43","17"
"336","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","783","16915","21.60","19"
"337","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1096","16806","15.33","7"
"338","CHENGDU UNIVERSITY","CHINA MAINLAND","850","16760","19.72","33"
"339","UNIVERSITY OF HONG KONG","HONG KONG","575","16707","29.06","22"
"340","UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE","SPAIN","926","16655","17.99","5"
"341","INTERNATIONAL RICE RESEARCH INSTITUTE (IRRI)","PHILIPPINES","664","16605","25.01","9"
"342","BOHAI UNIVERSITY","CHINA MAINLAND","714","16570","23.21","22"
"343","CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES","CHINA MAINLAND","1123","16569","14.75","13"
"344","CLEMSON UNIVERSITY","USA","924","16521","17.88","16"
"345","NEW ZEALAND INSTITUTE FOR PLANT & FOOD RESEARCH LTD","NEW ZEALAND","933","16471","17.65","9"
"346","CZECH UNIVERSITY OF LIFE SCIENCES PRAGUE","CZECH REPUBLIC","1485","16463","11.09","2"
"347","UNIVERSIDADE DE AVEIRO","PORTUGAL","674","16414","24.35","12"
"348","NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS","CHINA MAINLAND","964","16396","17.01","7"
"349","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","735","16330","22.22","8"
"350","UNIVERSITY OF ABERDEEN","SCOTLAND","523","16324","31.21","19"
"351","BAHAUDDIN ZAKARIYA UNIVERSITY","PAKISTAN","971","16307","16.79","12"
"352","UNIVERSITY OF VIENNA","AUSTRIA","589","16231","27.56","18"
"353","UNIVERSIDADE ESTADUAL DE MARINGA","BRAZIL","1481","16150","10.90","1"
"354","UNIVERSITY OF FOGGIA","ITALY","806","16145","20.03","13"
"355","CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","883","16143","18.28","12"
"356","UNIVERSITY OF BASQUE COUNTRY","SPAIN","712","16108","22.62","9"
"357","UNIVERSITY OF TEXAS SYSTEM","USA","810","16072","19.84","14"
"357","WUHAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","985","16072","16.32","15"
"359","CHINESE ACADEMY OF FORESTRY","CHINA MAINLAND","1140","16027","14.06","8"
"360","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","941","16017","17.02","7"
"361","UNIVERSITE DE BORDEAUX","FRANCE","831","15994","19.25","7"
"362","UNIVERSITY OF AGRICULTURE IN KRAKOW","POLAND","1194","15926","13.34","6"
"363","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1179","15916","13.50","18"
"364","ISTITUTO SCIENZE DELLE PRODUZIONI ALIMENTARI (ISPA-CNR)","ITALY","651","15842","24.33","11"
"365","HUMBOLDT UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","820","15731","19.18","17"
"366","WROCLAW UNIVERSITY OF ENVIRONMENTAL & LIFE SCIENCES","POLAND","968","15663","16.18","8"
"367","INTERNATIONAL FOOD POLICY RESEARCH INSTITUTE (IFPRI)","USA","616","15642","25.39","18"
"368","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","800","15607","19.51","15"
"369","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","764","15592","20.41","16"
"370","AUTONOMOUS UNIVERSITY OF BARCELONA","SPAIN","881","15514","17.61","12"
"371","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","1054","15429","14.64","15"
"372","AGROCAMPUS OUEST","FRANCE","597","15404","25.80","8"
"373","UNIVERSITE DE LORRAINE","FRANCE","723","15392","21.29","10"
"374","CTR TECNOL CARNE GALICIA","N/A","431","15366","35.65","22"
"375","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","1155","15351","13.29","6"
"376","UNIVERSITI SAINS MALAYSIA","MALAYSIA","848","15318","18.06","15"
"377","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1465","15251","10.41","2"
"378","UNIVERSIDADE ESTADUAL DE LONDRINA","BRAZIL","1460","15221","10.43","4"
"379","YANGTZE UNIVERSITY","CHINA MAINLAND","872","15095","17.31","11"
"380","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","1093","15092","13.81","6"
"381","CHUNGNAM NATIONAL UNIVERSITY","SOUTH KOREA","1146","15087","13.16","5"
"382","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","870","15023","17.27","9"
"383","TEA RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","578","14952","25.87","26"
"384","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","977","14898","15.25","9"
"385","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","681","14867","21.83","16"
"386","UNIVERSITY OF EDINBURGH","SCOTLAND","694","14818","21.35","13"
"387","UNIVERSIDAD DE LA REPUBLICA, URUGUAY","URUGUAY","893","14813","16.59","7"
"388","FOOD & AGRICULTURE ORGANIZATION OF THE UNITED NATIONS (FAO)","ITALY","474","14775","31.17","25"
"389","SHANDONG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1107","14767","13.34","13"
"390","LA TROBE UNIVERSITY","AUSTRALIA","744","14728","19.80","7"
"391","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","816","14716","18.03","8"
"392","UNIVERSIDADE CATOLICA PORTUGUESA","PORTUGAL","644","14664","22.77","11"
"393","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","1059","14662","13.85","9"
"394","JAMES HUTTON INSTITUTE","SCOTLAND","559","14650","26.21","10"
"395","NATIONAL RESEARCH CENTRE (NRC)","EGYPT","947","14632","15.45","8"
"396","UNIVERSIDADE FEDERAL DO CEARA","BRAZIL","1442","14585","10.11","4"
"397","LEIBNIZ ZENTRUM FUR AGRARLANDSCHAFTSFORSCHUNG (ZALF)","GERMANY (FED REP GER)","631","14498","22.98","9"
"397","UTAH SYSTEM OF HIGHER EDUCATION","USA","876","14498","16.55","9"
"399","UNIVERSITY OF CALIFORNIA BERKELEY","USA","594","14450","24.33","11"
"400","CUKUROVA UNIVERSITY","TURKIYE","991","14429","14.56","11"
"401","UNIVERSIDAD DE CHILE","CHILE","972","14427","14.84","2"
"402","MISSISSIPPI STATE UNIVERSITY","USA","1095","14420","13.17","9"
"403","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","809","14340","17.73","11"
"404","INSTITUTE OF BOTANY, CAS","CHINA MAINLAND","545","14337","26.31","11"
"405","SHENZHEN UNIVERSITY","CHINA MAINLAND","759","14324","18.87","17"
"406","AGRICULTURAL RESEARCH CENTER - EGYPT","EGYPT","1288","14309","11.11","12"
"407","HUBEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","736","14294","19.42","17"
"408","UNIVERSITY OF LIFE SCIENCES IN LUBLIN","POLAND","1108","14270","12.88","5"
"409","UNIVERSITY OF WARMIA & MAZURY","POLAND","1012","14219","14.05","6"
"410","TEXAS TECH UNIVERSITY SYSTEM","USA","851","14206","16.69","7"
"411","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","458","14202","31.01","15"
"412","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","1324","14134","10.68","7"
"413","NEWCASTLE UNIVERSITY - UK","ENGLAND","649","14107","21.74","9"
"414","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","1076","13980","12.99","3"
"415","DALHOUSIE UNIVERSITY","CANADA","647","13929","21.53","10"
"416","INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID-TROPICS (ICRISAT)","INDIA","820","13894","16.94","4"
"417","INTERNATIONAL CENTER FOR TROPICAL AGRICULTURE - CIAT","COLOMBIA","538","13877","25.79","8"
"418","TEXAS TECH UNIVERSITY","USA","828","13855","16.73","7"
"419","TIANJIN UNIVERSITY","CHINA MAINLAND","738","13841","18.75","17"
"420","UNIVERSITY OF UDINE","ITALY","686","13839","20.17","6"
"421","UNIVERSITY OF TOKYO","JAPAN","1091","13809","12.66","3"
"422","CHARLES STURT UNIVERSITY","AUSTRALIA","795","13786","17.34","4"
"423","FUZHOU UNIVERSITY","CHINA MAINLAND","582","13768","23.66","14"
"424","GUANGZHOU HIGHER EDUC MEGA CTR","N/A","246","13763","55.95","25"
"425","INNER MONGOLIA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1321","13757","10.41","6"
"426","UNIVERSITY OF LJUBLJANA","SLOVENIA","849","13755","16.20","7"
"427","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","912","13750","15.08","8"
"428","UNIVERSIDAD DE EXTREMADURA","SPAIN","844","13738","16.28","5"
"429","UNIVERSITE DE RENNES","FRANCE","552","13715","24.85","6"
"430","KYOTO UNIVERSITY","JAPAN","1017","13663","13.43","6"
"431","UNIVERSITY OF GRONINGEN","NETHERLANDS","591","13641","23.08","7"
"432","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","542","13565","25.03","17"
"433","NANJING UNIVERSITY","CHINA MAINLAND","658","13532","20.57","11"
"434","NATIONAL UNIVERSITY OF LA PLATA","ARGENTINA","807","13501","16.73","5"
"435","NESTLE SA","SWITZERLAND","551","13493","24.49","10"
"436","KING'S COLLEGE LONDON","ENGLAND","520","13463","25.89","13"
"437","UNIVERSITY OF SALERNO","ITALY","608","13445","22.11","5"
"438","UNIVERSIDADE FEDERAL DA PARAIBA","BRAZIL","1293","13384","10.35","4"
"439","UNIVERSITY OF ZURICH","SWITZERLAND","563","13334","23.68","15"
"440","UNIVERSITY OF CONNECTICUT","USA","654","13297","20.33","14"
"441","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","305","13280","43.54","19"
"441","EUROPEAN UNION (EU)","N/A","305","13280","43.54","19"
"443","ATATURK UNIVERSITY","TURKIYE","1049","13268","12.65","12"
"444","UNIVERSITY OF SOUTHAMPTON","ENGLAND","447","13263","29.67","13"
"445","SHAANXI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","673","13239","19.67","16"
"446","INSTITUTE OF ENVIRONMENT & SUSTAINABLE DEVELOPMENT IN AGRICULTURE, CAAS","CHINA MAINLAND","603","13210","21.91","10"
"447","NANKAI UNIVERSITY","CHINA MAINLAND","776","13182","16.99","11"
"448","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","996","13093","13.15","14"
"449","SELCUK UNIVERSITY","TURKIYE","1009","12982","12.87","4"
"450","UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA","BRAZIL","1127","12962","11.50","2"
"451","ICAR - NATIONAL DAIRY RESEARCH INSTITUTE","INDIA","1477","12957","8.77","8"
"452","GRIFFITH UNIVERSITY","AUSTRALIA","649","12956","19.96","10"
"453","NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM)","INDIA","706","12939","18.33","18"
"454","US FOOD & DRUG ADMINISTRATION (FDA)","USA","844","12921","15.31","2"
"455","CURTIN UNIVERSITY","AUSTRALIA","640","12920","20.19","6"
"456","IMPERIAL COLLEGE LONDON","ENGLAND","546","12879","23.59","8"
"457","UNIVERSITY OF DELAWARE","USA","501","12861","25.67","8"
"458","UNIVERSITY OF ARIZONA","USA","666","12831","19.27","7"
"459","RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS","CHINA MAINLAND","415","12829","30.91","13"
"460","INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE (ILRI)","KENYA","624","12828","20.56","11"
"460","HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","722","12828","17.77","9"
"462","COLUMBIA UNIVERSITY","USA","454","12807","28.21","18"
"462","UNIV PARIS EST COMUE","N/A","546","12807","23.46","7"
"464","HOKKAIDO UNIVERSITY","JAPAN","904","12750","14.10","4"
"465","AIX-MARSEILLE UNIVERSITE","FRANCE","499","12709","25.47","14"
"466","SEJONG UNIVERSITY","SOUTH KOREA","572","12695","22.19","14"
"467","NOFIMA","NORWAY","582","12657","21.75","13"
"468","UNIVERSITY OF TASMANIA","AUSTRALIA","714","12635","17.70","11"
"469","MEMORIAL UNIVERSITY NEWFOUNDLAND","CANADA","358","12621","35.25","7"
"470","PEOPLES FRIENDSHIP UNIVERSITY OF RUSSIA","RUSSIA","433","12572","29.03","27"
"471","NESTLE RESEARCH CENTER","SWITZERLAND","504","12561","24.92","9"
"472","SOUTH DAKOTA STATE UNIVERSITY","USA","802","12549","15.65","4"
"473","AVIGNON UNIVERSITE","FRANCE","702","12537","17.86","10"
"474","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","469","12535","26.73","9"
"475","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","625","12534","20.05","7"
"476","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","907","12497","13.78","5"
"477","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","529","12462","23.56","11"
"478","CENTRAL SOUTH UNIVERSITY","CHINA MAINLAND","553","12455","22.52","8"
"479","QINGDAO UNIVERSITY","CHINA MAINLAND","736","12447","16.91","11"
"480","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","901","12442","13.81","5"
"481","UNIVERSIDAD DE VALLADOLID","SPAIN","797","12429","15.59","4"
"482","UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO (UFRRJ)","BRAZIL","981","12413","12.65","3"
"483","UNIV LILLE NORD FRANCE COMUE","N/A","666","12395","18.61","7"
"484","CHIANG MAI UNIVERSITY","THAILAND","967","12314","12.73","3"
"485","UNIVERSITE DE CARTHAGE","TUNISIA","985","12264","12.45","2"
"486","UNIVERSITY OF HAWAII SYSTEM","USA","603","12232","20.29","13"
"487","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","571","12230","21.42","11"
"488","UNIVERSITY OF TRAS-OS-MONTES & ALTO DOURO","PORTUGAL","774","12214","15.78","4"
"489","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","811","12209","15.05","6"
"490","CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY","CHINA MAINLAND","787","12208","15.51","7"
"491","UNIVERSITY OF NEW ENGLAND","AUSTRALIA","708","12199","17.23","5"
"492","TECNOLOGICO DE MONTERREY","MEXICO","710","12192","17.17","9"
"493","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","603","12187","20.21","9"
"494","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","550","12169","22.13","13"
"495","AUBURN UNIVERSITY","USA","893","12145","13.60","14"
"495","AUBURN UNIVERSITY SYSTEM","USA","893","12145","13.60","14"
"497","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","537","12108","22.55","12"
"498","ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY","CHINA MAINLAND","527","12085","22.93","18"
"499","MINISTRY OF AGRICULTURE & FORESTRY - TURKEY","TURKIYE","1009","12069","11.96","9"
"500","FONDAZIONE EDMUND MACH","ITALY","563","12033","21.37","3"
"501","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","659","12029","18.25","6"
"502","TEXAS A&M AGRILIFE RESEARCH","USA","685","12016","17.54","8"
"503","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","USA","544","11993","22.05","10"
"504","UNIVERSITAT KASSEL","GERMANY (FED REP GER)","615","11933","19.40","10"
"504","UNIVERSITI MALAYA","MALAYSIA","682","11933","17.50","4"
"506","INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS","CHINA MAINLAND","535","11839","22.13","18"
"507","UNIVERSIDADE FEDERAL DE SAO CARLOS","BRAZIL","754","11771","15.61","9"
"508","ZAGAZIG UNIVERSITY","EGYPT","649","11734","18.08","13"
"509","UNIVERSIDAD DE ALMERIA","SPAIN","762","11728","15.39","5"
"510","EC JRC ISPRA SITE","ITALY","259","11648","44.97","17"
"511","UNIVERSITY OF IDAHO","USA","716","11521","16.09","6"
"512","MAHIDOL UNIVERSITY","THAILAND","764","11507","15.06","10"
"513","BANGOR UNIVERSITY","WALES","380","11493","30.24","13"
"514","VRIJE UNIVERSITEIT AMSTERDAM","NETHERLANDS","497","11453","23.04","9"
"515","ANKARA UNIVERSITY","TURKIYE","1025","11433","11.15","2"
"516","KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","886","11430","12.90","15"
"517","CSIC - INSTITUTO DE LA GRASA (IG)","SPAIN","618","11407","18.46","4"
"518","ECOLE NATIONALE DINGENIEURS DE SFAX (ENIS)","TUNISIA","424","11391","26.87","8"
"519","YUNNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1028","11345","11.04","18"
"520","HOHAI UNIVERSITY","CHINA MAINLAND","683","11337","16.60","11"
"521","UNIVERSIDADE DE COIMBRA","PORTUGAL","558","11317","20.28","8"
"522","UNIVERSITY OF COLORADO SYSTEM","USA","556","11310","20.34","9"
"523","UNIVERSIDADE ESTADUAL DE PONTA GROSSA","BRAZIL","496","11273","22.73","8"
"523","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","550","11273","20.50","7"
"525","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","577","11266","19.53","5"
"526","EGE UNIVERSITY","TURKIYE","944","11238","11.90","2"
"527","UNIVERSITY OF WATERLOO","CANADA","417","11196","26.85","13"
"528","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","451","11186","24.80","11"
"528","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","451","11186","24.80","11"
"530","VETAGRO SUP","FRANCE","694","11135","16.04","7"
"531","JIANGXI NORMAL UNIVERSITY","CHINA MAINLAND","476","11042","23.20","10"
"532","CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","801","11026","13.77","7"
"533","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","656","11016","16.79","4"
"534","GURU NANAK DEV UNIVERSITY","INDIA","360","11009","30.58","13"
"535","STANFORD UNIVERSITY","USA","367","10975","29.90","15"
"536","CHULALONGKORN UNIVERSITY","THAILAND","731","10953","14.98","8"
"537","UNIVERSITY OF THESSALY","GREECE","642","10928","17.02","9"
"538","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","408","10925","26.78","12"
"539","UNITED ARAB EMIRATES UNIVERSITY","UNITED ARAB EMIRATES","522","10888","20.86","14"
"540","UNIVERSITY OF SASSARI","ITALY","644","10860","16.86","1"
"541","WORLD AGROFORESTRY (ICRAF)","KENYA","306","10816","35.35","9"
"542","UNIVERSIDADE DE BRASILIA","BRAZIL","1027","10706","10.42","3"
"543","INSTITUTE OF PLANT PROTECTION, CAAS","CHINA MAINLAND","831","10654","12.82","2"
"544","ALEXANDRIA UNIVERSITY","EGYPT","709","10630","14.99","13"
"545","UNIVERSITY OF QUEBEC","CANADA","435","10629","24.43","7"
"546","UNIVERSITY OF PRETORIA","SOUTH AFRICA","853","10626","12.46","5"
"547","LAOSHAN LABORATORY","CHINA MAINLAND","531","10573","19.91","9"
"548","UNIVERSITY OF EAST ANGLIA","ENGLAND","347","10566","30.45","11"
"549","SHANGHAI INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","517","10544","20.39","10"
"550","QUADRAM INSTITUTE","ENGLAND","298","10532","35.34","11"
"551","AIN SHAMS UNIVERSITY","EGYPT","618","10499","16.99","12"
"552","JOHANN HEINRICH VON THUNEN INSTITUTE","GERMANY (FED REP GER)","485","10479","21.61","7"
"553","UNIVERSITE DE MONTREAL","CANADA","513","10465","20.40","6"
"554","MAX PLANCK SOCIETY","GERMANY (FED REP GER)","452","10436","23.09","5"
"555","FUDAN UNIVERSITY","CHINA MAINLAND","654","10427","15.94","7"
"556","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE)","BRAZIL","1418","10374","7.32","0"
"557","CIAD - CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO","MEXICO","598","10350","17.31","5"
"558","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","FRANCE","470","10348","22.02","10"
"559","LODZ UNIVERSITY OF TECHNOLOGY","POLAND","375","10334","27.56","8"
"560","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","457","10327","22.60","16"
"561","ISTANBUL TECHNICAL UNIVERSITY","TURKIYE","410","10309","25.14","18"
"562","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","578","10306","17.83","12"
"563","UNIVERSITY OF BIRMINGHAM","ENGLAND","544","10296","18.93","11"
"564","BRIGHAM & WOMEN'S HOSPITAL","USA","381","10289","27.01","11"
"565","UNIVERSITY OF OTTAWA","CANADA","426","10287","24.15","10"
"566","CRANFIELD UNIVERSITY","ENGLAND","417","10241","24.56","11"
"567","UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY","CHINA MAINLAND","659","10236","15.53","10"
"568","UNIVERSITY OF LIMERICK","IRELAND","393","10169","25.88","6"
"569","UNIVERSITY OF MACAU","MACAU","269","10139","37.69","15"
"570","MURDOCH UNIVERSITY","AUSTRALIA","692","10131","14.64","11"
"571","UNIVERSITY OF CAMERINO","ITALY","450","10078","22.40","4"
"572","UNIVERSITY OF TURKU","FINLAND","474","10062","21.23","8"
"573","HENAN UNIVERSITY","CHINA MAINLAND","589","10020","17.01","11"
"574","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","609","10004","16.43","4"
"575","UTAH STATE UNIVERSITY","USA","646","9974","15.44","7"
"576","YONSEI UNIVERSITY","SOUTH KOREA","544","9954","18.30","10"
"577","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","526","9913","18.85","7"
"578","NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY","CHINA MAINLAND","579","9900","17.10","7"
"579","KAZAN FEDERAL UNIVERSITY","RUSSIA","249","9896","39.74","13"
"580","UNIVERSITY OF PAVIA","ITALY","443","9870","22.28","12"
"581","FAHRENHEIT UNIVERSITIES","POLAND","550","9856","17.92","12"
"582","MANSOURA UNIVERSITY","EGYPT","582","9827","16.88","9"
"583","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","536","9825","18.33","3"
"584","PICARDIE UNIV","N/A","341","9818","28.79","7"
"585","UNIVERSITY OF BERN","SWITZERLAND","552","9813","17.78","4"
"586","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","805","9802","12.18","4"
"587","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","529","9797","18.52","4"
"588","UNIVERSITE DE LILLE","FRANCE","589","9770","16.59","5"
"589","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","409","9717","23.76","6"
"590","UNIVERSITY COLLEGE LONDON","ENGLAND","544","9686","17.81","12"
"591","UNIVERSITY OF TERAMO","ITALY","425","9683","22.78","9"
"592","GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","591","9681","16.38","4"
"593","UNIVERSITY OF OKLAHOMA SYSTEM","USA","306","9666","31.59","12"
"594","SHANDONG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","646","9663","14.96","12"
"595","OIL CROPS RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","505","9661","19.13","9"
"596","YILDIZ TECHNICAL UNIVERSITY","TURKIYE","611","9658","15.81","2"
"597","UNIVERSITY OF EASTERN FINLAND","FINLAND","416","9640","23.17","8"
"598","UNIVERSITY OF MICHIGAN SYSTEM","USA","541","9620","17.78","4"
"599","KAROLINSKA INSTITUTET","SWEDEN","514","9593","18.66","7"
"600","BANARAS HINDU UNIVERSITY (BHU)","INDIA","714","9587","13.43","10"
"601","UNIVERSITY OF CAMBRIDGE","ENGLAND","498","9527","19.13","8"
"602","UNIVERSITY OF AMSTERDAM","NETHERLANDS","462","9509","20.58","3"
"603","UNIVERSIDAD NACIONAL DE COLOMBIA","COLOMBIA","885","9476","10.71","2"
"604","UNIVERSITY OF MICHIGAN","USA","528","9461","17.92","4"
"605","JIMEI UNIVERSITY","CHINA MAINLAND","627","9444","15.06","15"
"606","HACETTEPE UNIVERSITY","TURKIYE","568","9380","16.51","2"
"607","INSTITUTE OF CHEMICAL TECHNOLOGY - MUMBAI","INDIA","416","9357","22.49","10"
"608","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","494","9340","18.91","2"
