Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MATHEMATICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"308","UNIVERSITY OF CATANIA","ITALY","680","6544","9.62","20"
"309","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","841","6532","7.77","6"
"310","INDIANA UNIVERSITY SYSTEM","USA","1096","6491","5.92","4"
"311","GHENT UNIVERSITY","BELGIUM","1263","6488","5.14","11"
"312","HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","HONG KONG","705","6387","9.06","8"
"313","UNIVERSITE DE LILLE","FRANCE","1332","6384","4.79","2"
"314","XINJIANG UNIVERSITY","CHINA MAINLAND","1222","6366","5.21","13"
"315","UNIVERSITY OF ILLINOIS CHICAGO","USA","1023","6314","6.17","8"
"316","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","1886","6312","3.35","2"
"317","ROYAL INSTITUTE OF TECHNOLOGY","SWEDEN","963","6300","6.54","5"
"318","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","1019","6292","6.17","8"
"319","UNIVERSITY OF UTAH","USA","903","6291","6.97","5"
"320","INSTITUT UNIVERSITAIRE DE FRANCE","FRANCE","530","6272","11.83","4"
"321","SOUTHWESTERN UNIVERSITY OF FINANCE & ECONOMICS - CHINA","CHINA MAINLAND","859","6247","7.27","12"
"322","INSTITUTE FOR ADVANCED STUDY - USA","USA","634","6197","9.77","14"
"323","UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY","CHINA MAINLAND","863","6117","7.09","14"
"324","CHINA UNIVERSITY OF GEOSCIENCES","CHINA MAINLAND","676","6073","8.98","15"
"325","NORMANDIE UNIV","N/A","1089","6066","5.57","10"
"326","HERIOT WATT UNIVERSITY","SCOTLAND","816","6060","7.43","8"
"327","UNIVERSITY OF TENNESSEE KNOXVILLE","USA","624","6057","9.71","15"
"328","UNIVERSITY OF PARMA","ITALY","465","6051","13.01","23"
"329","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","576","6008","10.43","19"
"330","UNIVERSITY OF OSLO","NORWAY","913","6006","6.58","11"
"331","UNIVERSITY OF AMSTERDAM","NETHERLANDS","829","5997","7.23","12"
"332","UNIVERSITY OF MACAU","MACAU","640","5994","9.37","12"
"333","SOBOLEV INSTITUTE OF MATHEMATICS","RUSSIA","1831","5987","3.27","1"
"334","UNIVERSITY OF JYVASKYLA","FINLAND","806","5959","7.39","11"
"335","IOWA STATE UNIVERSITY","USA","928","5957","6.42","5"
"336","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","688","5949","8.65","7"
"337","AALTO UNIVERSITY","FINLAND","630","5945","9.44","15"
"338","INDIANA UNIVERSITY BLOOMINGTON","USA","924","5920","6.41","4"
"339","ALIGARH MUSLIM UNIVERSITY","INDIA","1001","5909","5.90","10"
"340","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","846","5905","6.98","8"
"341","UNIVERSIDAD CARLOS III DE MADRID","SPAIN","915","5895","6.44","10"
"342","TAIF UNIVERSITY","SAUDI ARABIA","810","5875","7.25","29"
"343","PRINCESS NOURAH BINT ABDULRAHMAN UNIVERSITY","SAUDI ARABIA","1127","5848","5.19","48"
"344","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","943","5838","6.19","10"
"344","MINISTRY OF EDUCATION & SCIENCE OF UKRAINE","UKRAINE","1942","5838","3.01","3"
"346","UNIVERSITY OF BELGRADE","SERBIA","1158","5833","5.04","9"
"347","DONGHUA UNIVERSITY","CHINA MAINLAND","603","5824","9.66","12"
"348","UNIVERSITY OF NOTRE DAME","USA","988","5814","5.88","3"
"349","INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA","CHINA MAINLAND","801","5795","7.23","7"
"350","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","736","5792","7.87","2"
"351","HUAIYIN NORMAL UNIVERSITY","CHINA MAINLAND","484","5783","11.95","13"
"352","UNIV CONFEDERALE LEONARD DE VINCI","N/A","925","5780","6.25","3"
"353","BEIJING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1162","5743","4.94","7"
"354","INDIAN STATISTICAL INSTITUTE","INDIA","1335","5711","4.28","5"
"355","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","973","5707","5.87","2"
"356","JIANGSU UNIVERSITY","CHINA MAINLAND","802","5703","7.11","17"
"357","UNIVERSITY OF BASQUE COUNTRY","SPAIN","905","5697","6.30","10"
"358","UNIVERSITY OF MISSOURI COLUMBIA","USA","830","5693","6.86","9"
"359","UNIV NANTES ANGERS LE MANS","N/A","1039","5692","5.48","4"
"360","NATIONAL TECHNICAL UNIVERSITY OF ATHENS","GREECE","766","5678","7.41","21"
"361","UNIVERSITY OF HELSINKI","FINLAND","912","5661","6.21","9"
"362","UNIVERSITY OF VIRGINIA","USA","706","5659","8.02","5"
"363","HUN-REN ALFRED RENYI INSTITUTE OF MATHEMATICS","HUNGARY","1184","5656","4.78","4"
"364","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","851","5647","6.64","17"
"365","UNIVERSITY OF NIS","SERBIA","987","5620","5.69","9"
"366","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","374","5608","14.99","12"
"367","GUIZHOU UNIVERSITY","CHINA MAINLAND","654","5605","8.57","10"
"368","UNIVERSIDAD DE CHILE","CHILE","836","5595","6.69","5"
"369","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","1282","5585","4.36","5"
"370","QUAID I AZAM UNIVERSITY","PAKISTAN","594","5578","9.39","24"
"371","MINISTRY OF EDUCATION OF AZERBAIJAN REPUBLIC","AZERBAIJAN","996","5570","5.59","13"
"372","UNIVERSITY OF BUENOS AIRES","ARGENTINA","995","5569","5.60","6"
"373","CIVIL AVIATION UNIVERSITY OF CHINA","CHINA MAINLAND","461","5514","11.96","21"
"374","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","647","5507","8.51","10"
"375","WAYNE STATE UNIVERSITY","USA","552","5500","9.96","16"
"376","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","721","5452","7.56","4"
"377","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","769","5444","7.08","9"
"378","CURTIN UNIVERSITY","AUSTRALIA","365","5435","14.89","14"
"379","UNIVERSITY OF ZAGREB","CROATIA","1226","5433","4.43","1"
"380","ARIZONA STATE UNIVERSITY","USA","692","5411","7.82","8"
"381","SHANXI UNIVERSITY","CHINA MAINLAND","875","5400","6.17","14"
"382","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","747","5394","7.22","10"
"383","HENAN NORMAL UNIVERSITY","CHINA MAINLAND","1124","5389","4.79","3"
"384","UNIVERSITY OF HONG KONG","HONG KONG","837","5332","6.37","10"
"385","AZARBAIJAN SHAHID MADANI UNIVERSITY","IRAN","468","5330","11.39","31"
"386","UNIVERSITY OF CRAIOVA","ROMANIA","604","5327","8.82","32"
"387","QASSIM UNIVERSITY","SAUDI ARABIA","1337","5321","3.98","23"
"388","NORTHWEST NORMAL UNIVERSITY - CHINA","CHINA MAINLAND","1186","5311","4.48","6"
"389","UNIVERSITY OF BIRMINGHAM","ENGLAND","831","5302","6.38","7"
"390","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","1338","5266","3.94","6"
"391","STONY BROOK UNIVERSITY","USA","697","5262","7.55","7"
"392","MOSCOW INSTITUTE OF PHYSICS & TECHNOLOGY","RUSSIA","1316","5257","3.99","1"
"393","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","941","5253","5.58","12"
"394","DELFT UNIVERSITY OF TECHNOLOGY","NETHERLANDS","738","5252","7.12","11"
"395","INSTITUTE OF MATHEMATICS OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","983","5213","5.30","1"
Copyright © 2025 Clarivate
