Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MOLECULAR BIOLOGY & GENETICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"314","UNIVERSITY OF OTTAWA","CANADA","1502","65565","43.65","30"
"315","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","2041","65395","32.04","34"
"316","JACKSON LABORATORY","USA","929","65058","70.03","34"
"317","UNIVERSITY OF EXETER","ENGLAND","990","65012","65.67","43"
"318","TEXAS A&M UNIVERSITY COLLEGE STATION","USA","1665","64868","38.96","24"
"319","GERMAN CENTRE FOR CARDIOVASCULAR RESEARCH","GERMANY (FED REP GER)","1026","64778","63.14","53"
"320","SAPIENZA UNIVERSITY ROME","ITALY","1869","64753","34.65","16"
"321","HUBRECHT INSTITUTE (KNAW)","NETHERLANDS","613","64733","105.60","37"
"322","ADDENBROOKE'S HOSPITAL","ENGLAND","573","64713","112.94","44"
"322","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","573","64713","112.94","44"
"324","UNIVERSITY OF EASTERN FINLAND","FINLAND","723","64529","89.25","38"
"325","STATE KEY LAB ONCOLOGY SOUTH CHINA","CHINA MAINLAND","1564","63510","40.61","42"
"326","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","1483","63461","42.79","24"
"327","UNIVERSIDADE DO PORTO","PORTUGAL","1535","63433","41.32","21"
"328","NANJING UNIVERSITY","CHINA MAINLAND","2167","63412","29.26","18"
"329","TRINITY COLLEGE DUBLIN","IRELAND","715","63278","88.50","42"
"330","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","1274","63262","49.66","29"
"330","CEA","FRANCE","1440","63262","43.93","24"
"332","UNIVERSITY OF ADELAIDE","AUSTRALIA","1230","62837","51.09","32"
"333","UNIVERSITY OF ICELAND","ICELAND","506","62816","124.14","58"
"334","NOVO NORDISK FOUNDATION","DENMARK","523","62799","120.07","49"
"335","INSTITUTE OF SCIENCE TOKYO","JAPAN","1609","62415","38.79","29"
"336","CRUK CAMBRIDGE INSTITUTE","ENGLAND","620","62175","100.28","44"
"337","STONY BROOK UNIVERSITY","USA","914","62091","67.93","25"
"338","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","1860","62010","33.34","22"
"339","SINAI HEALTH SYSTEM TORONTO","CANADA","966","61686","63.86","33"
"340","UCSF HELEN DILLER FAMILY COMPREHENSIVE CANCER CENTER","USA","590","61581","104.37","44"
"341","WALTER & ELIZA HALL INSTITUTE","AUSTRALIA","854","61292","71.77","31"
"342","ULM UNIVERSITY","GERMANY (FED REP GER)","1041","61153","58.74","32"
"343","UNIVERSITY OF COLORADO BOULDER","USA","935","61044","65.29","34"
"344","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","1229","60951","49.59","36"
"345","BRITISH COLUMBIA CANCER AGENCY","CANADA","683","60774","88.98","41"
"346","EGYPTIAN KNOWLEDGE BANK (EKB)","EGYPT","3375","60712","17.99","14"
"347","UNIVERSITY OF SOUTHAMPTON","ENGLAND","883","60497","68.51","41"
"348","YONSEI UNIVERSITY","SOUTH KOREA","1691","60476","35.76","24"
"349","GERMAN CENTER FOR NEURODEGENERATIVE DISEASES (DZNE)","GERMANY (FED REP GER)","795","60401","75.98","43"
"350","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","857","60382","70.46","41"
"351","UNIVERSITY OF NEBRASKA SYSTEM","USA","1472","60026","40.78","25"
"352","UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN","USA","1401","59966","42.80","22"
"353","UNIVERSITY OF BERGEN","NORWAY","1028","59463","57.84","41"
"354","SACKLER FACULTY OF MEDICINE","ISRAEL","1090","59112","54.23","36"
"355","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","USA","642","58683","91.41","32"
"356","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","806","58461","72.53","42"
"357","KYUSHU UNIVERSITY","JAPAN","1359","58323","42.92","34"
"358","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1880","58183","30.95","22"
"359","LAVAL UNIVERSITY","CANADA","1284","58099","45.25","25"
"360","UNIV LILLE NORD FRANCE COMUE","N/A","1048","58080","55.42","31"
"361","PRINCESS MARGARET CANCER CENTRE","CANADA","882","57889","65.63","42"
"362","UNIVERSITY OF TURIN","ITALY","1171","57745","49.31","30"
"363","UNIVERSITE DE LILLE","FRANCE","1036","57648","55.64","31"
"364","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","1797","57646","32.08","14"
"365","LUNENFELD TANENBAUM RESEARCH INSTITUTE","CANADA","891","57399","64.42","31"
"366","UNIVERSITY OF TURKU","FINLAND","879","57290","65.18","43"
"367","MEDICAL UNIVERSITY OF INNSBRUCK","AUSTRIA","830","57208","68.93","34"
"368","UNIVERSITY OF TEXAS AUSTIN","USA","1309","57167","43.67","23"
"369","JINAN UNIVERSITY","CHINA MAINLAND","2075","57105","27.52","28"
"370","NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS)","USA","698","56950","81.59","25"
"371","HELSINKI UNIVERSITY CENTRAL HOSPITAL","FINLAND","789","56808","72.00","35"
"372","UNIVERSITY OF BIRMINGHAM","ENGLAND","1111","56722","51.05","35"
"373","UNIVERSITY OF ROCHESTER","USA","1314","56266","42.82","24"
"374","LOUISIANA STATE UNIVERSITY SYSTEM","USA","924","56178","60.80","24"
"375","UNIVERSITY OF NAPLES FEDERICO II","ITALY","1534","56171","36.62","20"
"376","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","1265","55736","44.06","30"
"377","MURDOCH CHILDREN'S RESEARCH INSTITUTE","AUSTRALIA","1084","55725","51.41","22"
"378","VIRGINIA COMMONWEALTH UNIVERSITY","USA","949","55588","58.58","39"
"379","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1082","55536","51.33","41"
"380","HOPITAL UNIVERSITAIRE EUROPEEN GEORGES-POMPIDOU - APHP","FRANCE","410","55293","134.86","40"
"381","WAKE FOREST UNIVERSITY","USA","923","55183","59.79","40"
"382","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","1041","55173","53.00","38"
"383","LUDWIG INSTITUTE FOR CANCER RESEARCH","USA","654","55145","84.32","39"
"384","GUY'S & ST THOMAS' NHS FOUNDATION TRUST","ENGLAND","744","55129","74.10","45"
"385","KEIO UNIVERSITY","JAPAN","1308","54812","41.91","25"
"386","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1168","54720","46.85","28"
"387","CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1824","54716","30.00","17"
"388","AUSTRIAN ACADEMY OF SCIENCES","AUSTRIA","682","54426","79.80","34"
"389","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","2467","54410","22.06","26"
"390","INSTITUTE OF BIOPHYSICS, CAS","CHINA MAINLAND","942","54301","57.64","23"
"391","NOVARTIS","SWITZERLAND","654","54192","82.86","29"
"392","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1641","54141","32.99","27"
"393","NIH NATIONAL INSTITUTE OF ALLERGY & INFECTIOUS DISEASES (NIAID)","USA","790","54130","68.52","25"
"394","CHAN ZUCKERBERG INITIATIVE (CZI)","USA","602","53777","89.33","57"
"395","BEATSON INSTITUTE","SCOTLAND","461","53744","116.58","35"
"396","NSW HEALTH","AUSTRALIA","1075","53611","49.87","33"
"397","UNIVERSITY OF ILLINOIS CHICAGO","USA","1265","53551","42.33","34"
"398","UNIVERSITY OF SHEFFIELD","ENGLAND","1141","53531","46.92","28"
"398","UNIVERSITE DE BORDEAUX","FRANCE","1164","53531","45.99","28"
"400","BROWN UNIVERSITY","USA","1138","53505","47.02","36"
"401","UNIVERSITY OF CALGARY","CANADA","1455","53360","36.67","30"
"402","TOHOKU UNIVERSITY","JAPAN","1620","53311","32.91","20"
"403","UNIVERSITY OF GEORGIA","USA","1338","53199","39.76","19"
"404","UNIVERSITY OF KANSAS","USA","1352","53126","39.29","18"
"405","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","USA","664","53111","79.99","31"
"406","NAGOYA UNIVERSITY","JAPAN","1428","53097","37.18","25"
"407","BAYLOR COLLEGE MEDICAL HOSPITAL","USA","1097","52906","48.23","17"
"408","INSTITUTE OF ZOOLOGY, CAS","CHINA MAINLAND","1341","52828","39.39","20"
"409","HUAZHONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1859","52806","28.41","18"
"410","TAMPERE UNIVERSITY","FINLAND","637","52602","82.58","43"
"411","SHANGHAITECH UNIVERSITY","CHINA MAINLAND","1092","52584","48.15","32"
"412","BERLIN INSTITUTE OF HEALTH","GERMANY (FED REP GER)","780","52318","67.07","40"
"413","THOMAS JEFFERSON UNIVERSITY","USA","960","52311","54.49","26"
"414","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","611","52014","85.13","44"
"415","NEWYORK-PRESBYTERIAN HOSPITAL","USA","874","51949","59.44","47"
"416","ASTRAZENECA","ENGLAND","801","51913","64.81","33"
"417","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","1243","51896","41.75","32"
"418","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","1048","51444","49.09","33"
"419","UNIVERSITY OF ALBERTA","CANADA","1456","51166","35.14","25"
"420","CENTRO NACIONAL DE INVESTIGACIONES ONCOLOGICAS (CNIO)","SPAIN","554","50965","91.99","26"
"421","UNIVERSITY OF ROME TOR VERGATA","ITALY","1031","50673","49.15","22"
"422","UNIVERSITY OF CONNECTICUT","USA","1096","50487","46.06","23"
"423","ACADEMIA SINICA - TAIWAN","TAIWAN","1534","50459","32.89","19"
"424","UNIVERSITY OF BOLOGNA","ITALY","1347","50396","37.41","20"
"425","VAN ANDEL INSTITUTE","USA","386","50045","129.65","33"
"426","RIGSHOSPITALET","DENMARK","958","50040","52.23","38"
"427","GARVAN INSTITUTE OF MEDICAL RESEARCH","AUSTRALIA","716","49893","69.68","27"
"428","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","1726","49891","28.91","12"
"429","VITA-SALUTE SAN RAFFAELE UNIVERSITY","ITALY","885","49869","56.35","26"
"430","MEDICAL UNIVERSITY OF GRAZ","AUSTRIA","602","49857","82.82","43"
"431","UNIVERSITY GOTTINGEN HOSPITAL","GERMANY (FED REP GER)","964","49788","51.65","27"
"432","CITY OF HOPE","USA","829","49779","60.05","46"
"433","UMEA UNIVERSITY","SWEDEN","808","49640","61.44","34"
"434","INSTITUTE FOR RESEARCH IN BIOMEDICINE - IRB BARCELONA","SPAIN","538","49035","91.14","22"
"435","XIAMEN UNIVERSITY","CHINA MAINLAND","1787","48952","27.39","19"
"436","POLISH ACADEMY OF SCIENCES","POLAND","1633","48949","29.97","20"
"437","MAX F. PERUTZ LABORATORIES (MFPL)","AUSTRIA","405","48799","120.49","11"
"438","KUOPIO UNIVERSITY HOSPITAL","FINLAND","364","48693","133.77","32"
"439","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","910","48567","53.37","26"
"440","UNIVERSITY OF EASTERN FINLAND HOSPITAL","FINLAND","356","48359","135.84","32"
"440","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","889","48359","54.40","16"
"442","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","676","48210","71.32","37"
"443","THE J DAVID GLADSTONE INSTITUTES","USA","508","48199","94.88","33"
"444","NYU LANGONE MEDICAL CENTER","USA","603","47893","79.42","37"
"445","BUCK INSTITUTE FOR RESEARCH ON AGING","USA","385","47748","124.02","34"
"446","A*STAR - GENOME INSTITUTE OF SINGAPORE (GIS)","SINGAPORE","591","47745","80.79","34"
"447","UNIVERSITY OF NOTTINGHAM","ENGLAND","966","47645","49.32","23"
"448","MCMASTER UNIVERSITY","CANADA","974","47171","48.43","24"
"449","EBERHARD KARLS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","1003","47094","46.95","40"
"450","UNIVERSITY OF TENNESSEE SYSTEM","USA","1108","47074","42.49","27"
"451","UNIVERSITY OF KENTUCKY","USA","1053","47009","44.64","22"
"452","ILLUMINA","USA","301","46530","154.58","32"
"453","CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL","CHINA MAINLAND","1615","46444","28.76","19"
"454","HOSPITAL DEL MAR RESEARCH INSTITUTE","SPAIN","391","46354","118.55","34"
"455","VAN ANDEL RESEARCH INSTITUTE","USA","254","46352","182.49","30"
"456","PURDUE UNIVERSITY SYSTEM","USA","1309","46219","35.31","12"
"457","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","961","46090","47.96","30"
"458","PFIZER","USA","561","46054","82.09","34"
"459","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","SWITZERLAND","648","45995","70.98","30"
"460","PURDUE UNIVERSITY","USA","1293","45941","35.53","12"
"461","NORTH CAROLINA STATE UNIVERSITY","USA","1130","45829","40.56","16"
"462","UNIVERSITY OF OULU","FINLAND","713","45810","64.25","29"
"463","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","1148","45808","39.90","21"
"464","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","1244","45757","36.78","23"
"465","INSTITUTO DE SALUD CARLOS III","SPAIN","1242","45709","36.80","28"
"466","IRCCS OSPEDALE SAN RAFFAELE","ITALY","798","45632","57.18","24"
"467","UNIVERSITY OF MISSISSIPPI","USA","555","45592","82.15","35"
"468","UNIVERSITY ZURICH HOSPITAL","SWITZERLAND","709","45559","64.26","35"
"469","JOHANNES GUTENBERG UNIVERSITY OF MAINZ","GERMANY (FED REP GER)","1066","45400","42.59","30"
"470","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","531","45393","85.49","32"
"471","INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS","CHINA MAINLAND","789","45223","57.32","35"
"472","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","706","45162","63.97","25"
"473","UNIVERSITY OF MISSOURI SYSTEM","USA","1439","45084","31.33","18"
"474","LA TROBE UNIVERSITY","AUSTRALIA","775","44959","58.01","23"
"475","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","689","44769","64.98","19"
"476","QINGDAO UNIVERSITY","CHINA MAINLAND","1763","44751","25.38","18"
"477","ONTARIO INSTITUTE FOR CANCER RESEARCH","CANADA","333","44682","134.18","34"
"478","NIH NATIONAL INSTITUTE OF DIABETES & DIGESTIVE & KIDNEY DISEASES (NIDDK)","USA","709","44503","62.77","16"
"479","TECHNICAL UNIVERSITY OF DENMARK","DENMARK","568","44376","78.13","23"
"480","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","1530","43921","28.71","22"
"481","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","2002","43850","21.90","13"
"482","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER","USA","491","43713","89.03","33"
"483","SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES","CHINA MAINLAND","2241","43663","19.48","19"
"484","UNIVERSITE COTE D'AZUR","FRANCE","892","43265","48.50","16"
"485","MICHIGAN STATE UNIVERSITY","USA","1416","43236","30.53","17"
"486","TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU)","JAPAN","1022","42932","42.01","19"
"487","UNIV NANTES ANGERS LE MANS","N/A","1050","42499","40.48","20"
"488","CIBERER","SPAIN","1164","42339","36.37","12"
"489","SOUTHEAST UNIVERSITY - CHINA","CHINA MAINLAND","1506","42138","27.98","9"
"490","UNIVERSIDADE DE LISBOA","PORTUGAL","918","42093","45.85","16"
"491","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","1079","42021","38.94","7"
"492","MEDICAL UNIVERSITY OF SOUTH CAROLINA","USA","746","42012","56.32","26"
"493","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","1076","41974","39.01","7"
"494","NOVARTIS USA","USA","378","41862","110.75","26"
"495","FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH","AUSTRALIA","535","41777","78.09","35"
"496","UNIVERSITY COLLEGE DUBLIN","IRELAND","765","41772","54.60","24"
"497","UNIVERSITY OF KANSAS MEDICAL CENTER","USA","938","41596","44.35","16"
"498","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","277","41550","150.00","33"
"499","SAMSUNG MEDICAL CENTER","SOUTH KOREA","693","41415","59.76","26"
"500","KAISER PERMANENTE","USA","401","41414","103.28","37"
"501","UNIVERSITY OF NEWCASTLE","AUSTRALIA","555","41400","74.59","35"
"502","ROSWELL PARK COMPREHENSIVE CANCER CENTER","USA","529","41119","77.73","21"
"503","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","1302","41089","31.56","18"
"504","NANCHANG UNIVERSITY","CHINA MAINLAND","2058","41018","19.93","19"
"505","QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT)","AUSTRALIA","801","40987","51.17","32"
"506","WAGENINGEN UNIVERSITY & RESEARCH","NETHERLANDS","899","40978","45.58","18"
"507","UNIVERSITY OF ANTWERP","BELGIUM","730","40882","56.00","26"
"508","FRAMINGHAM HEART STUDY","USA","329","40819","124.07","36"
"509","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","780","40786","52.29","32"
"510","NANJING AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1652","40538","24.54","11"
"511","UNIVERSITY OF LEEDS","ENGLAND","860","40513","47.11","25"
"512","OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","436","40362","92.57","36"
"513","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","543","40283","74.19","26"
"514","TULANE UNIVERSITY","USA","789","40007","50.71","19"
"515","BABRAHAM INSTITUTE","ENGLAND","511","39986","78.25","21"
"516","PETER MACCALLUM CANCER CENTER","AUSTRALIA","697","39960","57.33","34"
"517","STOCKHOLM UNIVERSITY","SWEDEN","761","39869","52.39","20"
"518","GERMAN CENTER FOR DIABETES RESEARCH (DZD)","GERMANY (FED REP GER)","508","39847","78.44","27"
"519","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","967","39801","41.16","19"
"520","HOSPITAL CLINIC DE BARCELONA","SPAIN","723","39792","55.04","25"
"521","RAGON INSTITUTE","USA","305","39773","130.40","32"
"522","VU UNIVERSITY MEDICAL CENTER","NETHERLANDS","329","39716","120.72","29"
"523","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","463","39560","85.44","25"
"524","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","836","39538","47.29","17"
"525","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","669","39535","59.10","12"
"526","UNIVERSITY OF FLORENCE","ITALY","926","39271","42.41","15"
"527","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","428","39254","91.71","24"
"528","WAYNE STATE UNIVERSITY","USA","897","39177","43.68","15"
"529","UNIVERSITY OF MARYLAND COLLEGE PARK","USA","992","39018","39.33","10"
"530","RICE UNIVERSITY","USA","651","39012","59.93","15"
"531","DECODE GENETICS","ICELAND","245","38953","158.99","41"
"531","UNIVERSITY HOSPITAL LEUVEN","BELGIUM","623","38953","62.52","34"
"533","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","1393","38794","27.85","16"
"534","PFIZER USA","USA","375","38603","102.94","29"
"535","ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO","USA","666","38331","57.55","17"
"536","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","871","37973","43.60","15"
"537","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","1767","37943","21.47","9"
"538","HUNTSMAN CANCER INSTITUTE","USA","486","37914","78.01","31"
"539","H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE","USA","648","37856","58.42","33"
"540","THE WISTAR INSTITUTE","USA","372","37548","100.94","17"
"541","UCLA JONSSON COMPREHENSIVE CANCER CENTER","USA","430","37540","87.30","23"
"542","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","719","37475","52.12","24"
"543","HOKKAIDO UNIVERSITY","JAPAN","1224","37468","30.61","16"
"544","CARL GUSTAV CARUS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","551","37397","67.87","22"
"545","A*STAR - INSTITUTE OF MOLECULAR & CELL BIOLOGY (IMCB)","SINGAPORE","740","37303","50.41","14"
"546","TUFTS UNIVERSITY","USA","829","37208","44.88","20"
"547","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","705","37187","52.75","23"
"548","COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA","INDIA","1632","37094","22.73","11"
"549","DARTMOUTH COLLEGE","USA","828","37092","44.80","12"
"550","NANKAI UNIVERSITY","CHINA MAINLAND","1242","37042","29.82","19"
"551","FONDAZIONE TELETHON","ITALY","581","36989","63.66","19"
"551","NORTHWEST A&F UNIVERSITY - CHINA","CHINA MAINLAND","1629","36989","22.71","5"
"553","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","1572","36785","23.40","11"
"554","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","1563","36448","23.32","6"
"555","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","942","36424","38.67","20"
"556","NIH NATIONAL CANCER INSTITUTE- DIVISION OF CANCER EPIDEMIOLOGY & GENETICS","USA","495","36423","73.58","25"
"557","NANTES UNIVERSITE","FRANCE","802","36329","45.30","19"
"558","IOWA STATE UNIVERSITY","USA","866","36247","41.86","11"
"559","DALIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1336","36215","27.11","9"
"560","NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING","CHINA MAINLAND","466","36073","77.41","18"
"561","IFOM - FIRC INSTITUTE OF MOLECULAR ONCOLOGY","ITALY","531","36018","67.83","21"
"562","GREIFSWALD MEDICAL SCHOOL","GERMANY (FED REP GER)","370","35886","96.99","29"
"563","UNIVERSITY OF NEW MEXICO","USA","571","35629","62.40","22"
"564","ARIZONA STATE UNIVERSITY","USA","733","35602","48.57","20"
"565","KOREA UNIVERSITY","SOUTH KOREA","1118","35564","31.81","17"
"566","TAMPERE UNIVERSITY HOSPITAL","FINLAND","341","35318","103.57","30"
"567","GEORGE WASHINGTON UNIVERSITY","USA","708","35295","49.85","15"
"568","HOPITAL UNIVERSITAIRE PITIE-SALPETRIERE - APHP","FRANCE","734","35281","48.07","18"
"569","UNIVERSITY OF SOUTH FLORIDA","USA","858","35176","41.00","15"
"570","NATIONWIDE CHILDRENS HOSPITAL","USA","633","34964","55.24","18"
"571","SKANE UNIVERSITY HOSPITAL","SWEDEN","426","34888","81.90","27"
"572","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","1128","34871","30.91","8"
"573","INSTITUT PASTEUR LILLE","FRANCE","322","34857","108.25","21"
"574","CNRS - INSTITUTE OF ECOLOGY & ENVIRONMENT (INEE)","FRANCE","883","34567","39.15","5"
"575","UNIVERSITY OF ABERDEEN","SCOTLAND","534","34349","64.32","25"
"576","BECKMAN RESEARCH INSTITUTE OF CITY OF HOPE","USA","540","34347","63.61","24"
"577","RUTGERS CANCER INSTITUTE OF NEW JERSEY","USA","380","34318","90.31","15"
"578","CHU LYON","FRANCE","916","34280","37.42","15"
"579","UNIVERSITY OF ULSAN","SOUTH KOREA","693","34232","49.40","17"
"580","MASHHAD UNIVERSITY OF MEDICAL SCIENCES","IRAN","994","34212","34.42","9"
"581","CENTRE LEON BERARD","FRANCE","449","34116","75.98","15"
"582","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","599","34107","56.94","27"
"583","GLAXOSMITHKLINE","ENGLAND","397","34049","85.77","19"
"584","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","722","33849","46.88","11"
"585","UNIVERSITY OF MISSOURI COLUMBIA","USA","1096","33830","30.87","11"
"586","ISTITUTO DI RICERCA GENETICA E BIOMEDICA (IRGB-CNR)","ITALY","200","33737","168.69","23"
"587","UNIVERSITY OF TEXAS SCHOOL PUBLIC HEALTH","USA","448","33691","75.20","33"
"588","UNIVERSITY OF FERRARA","ITALY","605","33548","55.45","13"
"589","WASHINGTON STATE UNIVERSITY","USA","780","33381","42.80","15"
"590","UNIVERSITY OF TASMANIA","AUSTRALIA","450","33365","74.14","20"
"591","LAVAL UNIVERSITY HOSPITAL","CANADA","606","33103","54.63","15"
"592","UNIVERSITY OF PISA","ITALY","676","33102","48.97","16"
"593","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","862","33097","38.40","19"
"594","GERMAN CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","335","33075","98.73","23"
"595","CHU LILLE","FRANCE","636","32924","51.77","23"
"596","ROBERT H. LURIE COMPREHENSIVE CANCER CENTER","USA","482","32872","68.20","22"
"597","UNIVERSITY OF OKLAHOMA SYSTEM","USA","741","32863","44.35","14"
"598","INSTITUTE OF MOLECULAR BIOTECHNOLOGY (IMBA)","AUSTRIA","344","32846","95.48","18"
"599","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","524","32783","62.56","23"
"600","NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD)","USA","802","32768","40.86","10"
"601","VA PALO ALTO HEALTH CARE SYSTEM","USA","261","32694","125.26","33"
"602","HUDSONALPHA INSTITUTE FOR BIOTECHNOLOGY","USA","297","32666","109.99","22"
"603","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","999","32627","32.66","11"
"604","SIMON FRASER UNIVERSITY","CANADA","440","32396","73.63","16"
"605","RUSH UNIVERSITY","USA","442","32289","73.05","24"
"606","MEDICAL COLLEGE OF WISCONSIN","USA","865","32196","37.22","18"
"607","UNIVERSITY OF WARWICK","ENGLAND","606","32181","53.10","20"
"608","GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST","ENGLAND","587","32164","54.79","19"
"608","ARIZONA STATE UNIVERSITY-TEMPE","USA","654","32164","49.18","14"
"610","INSTITUT AGRO","FRANCE","794","32021","40.33","10"
"611","HOSPITAL UNIVERSITARI VALL D'HEBRON","SPAIN","617","32002","51.87","25"
"612","IDIBAPS","SPAIN","561","31960","56.97","20"
"613","UNIVERSITY OF NAVARRA","SPAIN","444","31957","71.98","21"
"614","LOUISIANA STATE UNIVERSITY","USA","522","31878","61.07","12"
"615","JIANGSU UNIVERSITY","CHINA MAINLAND","1087","31849","29.30","7"
"616","MERCK & COMPANY","USA","284","31843","112.12","25"
"617","UNIVERSITY OF SEVILLA","SPAIN","804","31730","39.47","19"
"618","NANTONG UNIVERSITY","CHINA MAINLAND","1588","31661","19.94","13"
"619","CIBERONC","SPAIN","606","31626","52.19","21"
"620","UNIVERSIDAD DE CHILE","CHILE","695","31618","45.49","12"
"621","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","SOUTH KOREA","632","31519","49.87","17"
"622","UNIVERSITY OF OVIEDO","SPAIN","310","31312","101.01","16"
"623","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","1074","30970","28.84","9"
