Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): BIOLOGY & BIOCHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"313","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","1535","49242","32.08","21"
"314","UNIVERSITY OF BERN","SWITZERLAND","1591","49172","30.91","41"
"315","WALTER & ELIZA HALL INSTITUTE","AUSTRALIA","494","49059","99.31","19"
"316","UNIVERSITE DE BORDEAUX","FRANCE","1724","48704","28.25","16"
"317","UNIVERSITY OF OTTAWA","CANADA","1747","48551","27.79","27"
"318","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","2276","48439","21.28","27"
"319","TIANJIN UNIVERSITY","CHINA MAINLAND","2002","48340","24.15","30"
"320","UNIVERSITY OF TENNESSEE SYSTEM","USA","1895","47552","25.09","33"
"321","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","1596","47461","29.74","27"
"322","UNIVERSITY OF WARWICK","ENGLAND","1308","47156","36.05","29"
"323","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","2195","47040","21.43","21"
"324","JINAN UNIVERSITY","CHINA MAINLAND","2463","46790","19.00","27"
"325","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","728","46780","64.26","44"
"326","JOHNS HOPKINS MEDICINE","USA","1117","46478","41.61","35"
"327","UNIVERSITY OF ROCHESTER","USA","1408","46090","32.73","24"
"328","UNIVERSITY OF CALGARY","CANADA","2039","45529","22.33","20"
"329","UNIVERSITY OF DUNDEE","SCOTLAND","1185","45514","38.41","35"
"330","JOHANNES GUTENBERG UNIVERSITY OF MAINZ","GERMANY (FED REP GER)","1536","45429","29.58","23"
"331","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","2728","45345","16.62","25"
"332","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","SOUTH KOREA","1480","45318","30.62","29"
"333","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","1855","45152","24.34","25"
"334","UNIVERSITY OF DELAWARE","USA","944","45051","47.72","23"
"335","STONY BROOK UNIVERSITY","USA","1270","44814","35.29","32"
"336","ROCKEFELLER UNIVERSITY","USA","1069","44793","41.90","36"
"337","YESHIVA UNIVERSITY","USA","1355","44607","32.92","27"
"338","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","3429","44467","12.97","13"
"339","UNIVERSITY OF COLORADO BOULDER","USA","1279","44426","34.73","22"
"340","NANJING UNIVERSITY","CHINA MAINLAND","2386","44195","18.52","27"
"341","ARIZONA STATE UNIVERSITY","USA","1624","44103","27.16","25"
"342","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","984","44065","44.78","22"
"343","JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH","USA","718","43636","60.77","19"
"343","UNIVERSITY OF BOLOGNA","ITALY","2031","43636","21.48","26"
"345","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","1573","43545","27.68","20"
"346","GUANGZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","2144","43451","20.27","23"
"347","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","1320","43409","32.89","28"
"348","LAVAL UNIVERSITY","CANADA","1552","43393","27.96","16"
"348","XIAMEN UNIVERSITY","CHINA MAINLAND","2079","43393","20.87","26"
"350","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","993","43156","43.46","25"
"351","KYUNG HEE UNIVERSITY","SOUTH KOREA","1534","43146","28.13","28"
"352","BROWN UNIVERSITY","USA","1352","42958","31.77","24"
"353","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","1926","42905","22.28","19"
"354","UNIVERSIDADE DE LISBOA","PORTUGAL","1842","42818","23.25","26"
"355","FRED HUTCHINSON CANCER CENTER","USA","879","42714","48.59","34"
"356","LOUISIANA STATE UNIVERSITY SYSTEM","USA","1532","42685","27.86","26"
"357","UNIVERSITY OF KENTUCKY","USA","1406","42615","30.31","23"
"358","POMPEU FABRA UNIVERSITY","SPAIN","1251","42466","33.95","29"
"359","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","951","42390","44.57","23"
"360","FRANCIS CRICK INSTITUTE","ENGLAND","1132","42345","37.41","35"
"361","HARBIN MEDICAL UNIVERSITY","CHINA MAINLAND","2194","42276","19.27","25"
"362","UNIVERSITY OF LIVERPOOL","ENGLAND","1570","42139","26.84","36"
"363","NOVARTIS","SWITZERLAND","855","42023","49.15","25"
"364","UNIVERSITY OF LEEDS","ENGLAND","1609","41898","26.04","17"
"365","INSTITUT CURIE","FRANCE","882","41881","47.48","27"
"366","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1314","41746","31.77","10"
"367","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","2718","41730","15.35","24"
"368","NANKAI UNIVERSITY","CHINA MAINLAND","1779","41637","23.40","31"
"369","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","1565","41232","26.35","26"
"370","UNIVERSITY OF IOWA","USA","1551","41031","26.45","23"
"371","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON","USA","1454","40958","28.17","27"
"372","UNIVERSITY OF BERGEN","NORWAY","1054","40510","38.43","22"
"373","UNIVERSITY OF MISSOURI COLUMBIA","USA","1569","40421","25.76","30"
"374","RUTGERS UNIVERSITY BIOMEDICAL & HEALTH SCIENCES","USA","1231","40250","32.70","33"
"375","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","2336","40211","17.21","12"
"376","JAGIELLONIAN UNIVERSITY","POLAND","2033","40200","19.77","15"
"377","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1576","40051","25.41","18"
"378","UNIVERSITY OF SOUTHAMPTON","ENGLAND","1194","39999","33.50","33"
"379","MONTEFIORE MEDICAL CENTER","USA","1183","39985","33.80","24"
"380","BARCELONA INSTITUTE OF SCIENCE & TECHNOLOGY","SPAIN","1298","39720","30.60","25"
"381","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","1171","39712","33.91","24"
"382","VIENNA BIOCENTER (VBC)","AUSTRIA","767","39707","51.77","22"
"383","NANCHANG UNIVERSITY","CHINA MAINLAND","2242","39583","17.66","13"
"384","COPENHAGEN UNIVERSITY HOSPITAL","DENMARK","1240","39536","31.88","15"
"385","DEEPMIND","ENGLAND","57","39480","692.63","14"
"386","ARIZONA STATE UNIVERSITY-TEMPE","USA","1429","39450","27.61","21"
"387","FEINBERG SCHOOL OF MEDICINE","USA","1302","39395","30.26","33"
"388","NAGOYA UNIVERSITY","JAPAN","2621","39313","15.00","12"
"389","INSTITUTO DE SALUD CARLOS III","SPAIN","1640","39288","23.96","24"
"390","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","1485","39257","26.44","25"
"391","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","1095","39221","35.82","27"
"392","UNIVERSITY OF EXETER","ENGLAND","1292","39105","30.27","27"
"393","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","1633","39048","23.91","26"
"394","UNIVERSITY OF PISA","ITALY","1513","39027","25.79","11"
"395","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","1225","38994","31.83","17"
"396","UNIVERSITY OF NORTH CAROLINA SCHOOL OF MEDICINE","USA","1098","38904","35.43","36"
"397","UNIVERSITY MEDICAL CENTER HAMBURG-EPPENDORF","GERMANY (FED REP GER)","1239","38855","31.36","23"
"398","CHAN ZUCKERBERG INITIATIVE (CZI)","USA","666","38851","58.33","69"
"399","UNIVERSIDADE ESTADUAL PAULISTA","BRAZIL","2303","38804","16.85","11"
"400","COMMONWEALTH SCIENTIFIC & INDUSTRIAL RESEARCH ORGANISATION (CSIRO)","AUSTRALIA","852","38292","44.94","21"
"401","KYUSHU UNIVERSITY","JAPAN","2402","38172","15.89","14"
"402","UNIVERSITY OF BUENOS AIRES","ARGENTINA","1787","38111","21.33","14"
"403","TUFTS UNIVERSITY","USA","1295","38095","29.42","23"
"404","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","1328","37992","28.61","16"
"405","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","1681","37690","22.42","30"
"406","SAARLAND UNIVERSITY","GERMANY (FED REP GER)","993","37611","37.88","19"
"407","CHINA MEDICAL UNIVERSITY","CHINA MAINLAND","2374","37604","15.84","25"
"408","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","1487","37381","25.14","18"
"409","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","996","37142","37.29","16"
"410","OREGON STATE UNIVERSITY","USA","996","37087","37.24","39"
"411","LA TROBE UNIVERSITY","AUSTRALIA","912","37008","40.58","22"
"412","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","866","36900","42.61","26"
"413","QINGDAO UNIVERSITY","CHINA MAINLAND","2348","36881","15.71","29"
"414","NIH NATIONAL INSTITUTE OF ALLERGY & INFECTIOUS DISEASES (NIAID)","USA","897","36820","41.05","34"
"415","CAIRO UNIVERSITY","EGYPT","1891","36725","19.42","25"
"416","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","1462","36687","25.09","25"
"417","UNIVERSITY OF TSUKUBA","JAPAN","1756","36634","20.86","7"
"418","COLORADO STATE UNIVERSITY SYSTEM","USA","1106","36559","33.06","30"
"419","UNIVERSITY OF TURKU","FINLAND","1105","36540","33.07","21"
"420","COLORADO STATE UNIVERSITY FORT COLLINS","USA","1098","36448","33.19","30"
"421","ICREA","SPAIN","981","36275","36.98","19"
"422","HOKKAIDO UNIVERSITY","JAPAN","2285","36250","15.86","10"
"423","CLEVELAND CLINIC FOUNDATION","USA","1278","36197","28.32","26"
"424","NIH NATIONAL INSTITUTE OF DIABETES & DIGESTIVE & KIDNEY DISEASES (NIDDK)","USA","1182","36022","30.48","26"
"425","TIANJIN MEDICAL UNIVERSITY","CHINA MAINLAND","2202","35963","16.33","23"
"426","CNRS - INSTITUTE OF ECOLOGY & ENVIRONMENT (INEE)","FRANCE","1210","35941","29.70","17"
"427","ROCHE HOLDING USA","USA","795","35905","45.16","33"
"428","EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1862","35764","19.21","9"
"429","NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM)","INDIA","1557","35656","22.90","11"
"430","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","1324","35398","26.74","9"
"431","INSTITUTE OF SCIENCE TOKYO","JAPAN","2064","35384","17.14","12"
"432","SHANGHAITECH UNIVERSITY","CHINA MAINLAND","1102","35237","31.98","31"
"433","SOUTHEAST UNIVERSITY - CHINA","CHINA MAINLAND","1631","35226","21.60","25"
"434","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1116","35209","31.55","21"
"435","GOOGLE INCORPORATED","USA","145","35135","242.31","23"
"436","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","876","35128","40.10","12"
"437","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","1897","35085","18.49","25"
"438","UNIVERSITY OF CONNECTICUT","USA","1353","34996","25.87","22"
"439","ACADEMIA SINICA - TAIWAN","TAIWAN","1605","34904","21.75","14"
"440","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH (ACSIR)","INDIA","2043","34891","17.08","13"
"441","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","1294","34886","26.96","14"
"442","UNIVERSITY OF VALENCIA","SPAIN","1270","34870","27.46","15"
"443","UNIVERSITY OF TEHRAN","IRAN","1547","34854","22.53","14"
"444","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","1744","34777","19.94","28"
"445","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","1289","34706","26.92","19"
"446","RICE UNIVERSITY","USA","1018","34585","33.97","25"
"447","AGROPARISTECH","FRANCE","881","34511","39.17","16"
"448","SIMON FRASER UNIVERSITY","CANADA","821","34441","41.95","24"
"449","UNIVERSITY OF KANSAS","USA","1335","34368","25.74","16"
"450","UNIVERSITY OF ADELAIDE","AUSTRALIA","1400","34351","24.54","18"
"451","KONKUK UNIVERSITY","SOUTH KOREA","1390","34283","24.66","24"
"452","JIANGSU UNIVERSITY","CHINA MAINLAND","1887","34203","18.13","26"
"453","UNIV NANTES ANGERS LE MANS","N/A","1201","34092","28.39","16"
"454","GENENTECH","USA","773","33816","43.75","31"
"455","UNIVERSITY OF HAWAII SYSTEM","USA","773","33579","43.44","22"
"456","ROYAL NETHERLANDS ACADEMY OF ARTS & SCIENCES","NETHERLANDS","545","33527","61.52","29"
"457","INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)","INDIA","2503","33405","13.35","18"
"458","UNIVERSITY OF LIEGE","BELGIUM","1002","33378","33.31","13"
"459","MURDOCH CHILDREN'S RESEARCH INSTITUTE","AUSTRALIA","332","33307","100.32","7"
"460","NATIONAL RESEARCH CENTRE (NRC)","EGYPT","1553","33107","21.32","7"
"461","UNIVERSITY OF LJUBLJANA","SLOVENIA","1318","33043","25.07","13"
"462","TRINITY COLLEGE DUBLIN","IRELAND","700","32983","47.12","19"
"463","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","1201","32885","27.38","31"
"464","SACKLER FACULTY OF MEDICINE","ISRAEL","929","32806","35.31","18"
"465","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","1483","32782","22.11","37"
"466","GLAXOSMITHKLINE","ENGLAND","802","32774","40.87","29"
"467","SHENZHEN UNIVERSITY","CHINA MAINLAND","1843","32759","17.77","19"
"468","OCEAN UNIVERSITY OF CHINA","CHINA MAINLAND","1741","32625","18.74","12"
"469","HUN-REN","HUNGARY","1426","32601","22.86","25"
"470","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","1821","32547","17.87","27"
"471","THOMAS JEFFERSON UNIVERSITY","USA","834","32437","38.89","16"
"472","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","1645","32355","19.67","11"
"473","UNIVERSITY OF BELGRADE","SERBIA","1920","32332","16.84","14"
"474","UNIVERSITY OF OTAGO","NEW ZEALAND","1220","32153","26.35","15"
"475","UNIVERSITE DE LORRAINE","FRANCE","962","32139","33.41","18"
"476","HANYANG UNIVERSITY","SOUTH KOREA","1120","32127","28.68","15"
"477","HELMHOLTZ-CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","797","31938","40.07","18"
"478","PHILIPPS UNIVERSITY MARBURG","GERMANY (FED REP GER)","1051","31930","30.38","18"
"479","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","358","31847","88.96","11"
"480","CITY UNIVERSITY OF NEW YORK (CUNY) SYSTEM","USA","999","31815","31.85","20"
"481","INSTITUTE OF MICROBIOLOGY, CAS","CHINA MAINLAND","993","31797","32.02","25"
"482","CEDARS SINAI MEDICAL CENTER","USA","749","31710","42.34","23"
"483","SOUTH CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1486","31701","21.33","24"
"484","RIGSHOSPITALET","DENMARK","964","31654","32.84","11"
"485","UNIVERSITY OF MIAMI","USA","1342","31585","23.54","13"
"486","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","1010","31499","31.19","14"
"487","UNIVERSIDADE DE COIMBRA","PORTUGAL","1153","31497","27.32","13"
"488","JOINT BIOENERGY INSTITUTE - JBEI","USA","527","31427","59.63","28"
"489","UNIVERSITY AT BUFFALO, SUNY","USA","1137","31375","27.59","15"
"490","NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI)","USA","959","31340","32.68","23"
"491","SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS","CHINA MAINLAND","999","31256","31.29","27"
"492","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","1078","31233","28.97","21"
"493","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","1073","31224","29.10","13"
"494","KAROLINSKA UNIVERSITY HOSPITAL","SWEDEN","1191","31215","26.21","26"
"495","INSTITUTE OF BIOPHYSICS, CAS","CHINA MAINLAND","1160","30969","26.70","27"
"496","SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES","CHINA MAINLAND","2391","30815","12.89","18"
"497","UNIVERSITY OF MANITOBA","CANADA","1195","30725","25.71","16"
"498","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","1521","30655","20.15","17"
"499","GUSTAVE ROUSSY","FRANCE","547","30614","55.97","19"
"500","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","USA","629","30601","48.65","18"
"501","PACIFIC NORTHWEST NATIONAL LABORATORY","USA","689","30561","44.36","20"
"502","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","2332","30552","13.10","16"
"503","CARNEGIE MELLON UNIVERSITY","USA","856","30486","35.61","16"
"504","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","204","30475","149.39","5"
"505","MEDICAL COLLEGE OF WISCONSIN","USA","1029","30378","29.52","19"
"506","UMEA UNIVERSITY","SWEDEN","1149","30129","26.22","12"
"507","IOWA STATE UNIVERSITY","USA","1005","30043","29.89","23"
"508","KEIO UNIVERSITY","JAPAN","1336","29947","22.42","19"
"509","DELFT UNIVERSITY OF TECHNOLOGY","NETHERLANDS","1040","29946","28.79","16"
"510","WASHINGTON STATE UNIVERSITY","USA","1171","29933","25.56","18"
"511","AALBORG UNIVERSITY","DENMARK","629","29886","47.51","17"
"512","NIH NATIONAL INSTITUTE ON AGING (NIA)","USA","607","29780","49.06","17"
"513","UNIVERSITY OF TENNESSEE KNOXVILLE","USA","1118","29753","26.61","23"
"514","NORTHEASTERN UNIVERSITY","USA","1004","29742","29.62","34"
"515","NOVARTIS USA","USA","418","29638","70.90","22"
"516","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1157","29625","25.61","14"
"517","GERMAN CENTER FOR NEURODEGENERATIVE DISEASES (DZNE)","GERMANY (FED REP GER)","710","29611","41.71","14"
"518","HUNAN UNIVERSITY","CHINA MAINLAND","712","29544","41.49","25"
"519","UNIVERSITY COLLEGE DUBLIN","IRELAND","1087","29482","27.12","24"
"520","UNIVERSITY OF ANTWERP","BELGIUM","1004","29371","29.25","11"
"521","LOUISIANA STATE UNIVERSITY","USA","1010","29237","28.95","20"
"522","SEMMELWEIS UNIVERSITY","HUNGARY","963","29216","30.34","19"
"523","NANJING FORESTRY UNIVERSITY","CHINA MAINLAND","1445","29172","20.19","23"
"524","BEIJING GENOMICS INSTITUTE (BGI)","CHINA MAINLAND","548","29149","53.19","27"
"525","UNIVERSIDAD DE CHILE","CHILE","1196","29129","24.36","13"
"526","BRIGHAM YOUNG UNIVERSITY","USA","410","29117","71.02","6"
"527","OAK RIDGE NATIONAL LABORATORY","USA","951","29096","30.60","19"
"528","ACADEMIC MEDICAL CENTER AMSTERDAM","NETHERLANDS","631","29010","45.97","7"
"529","UNIVERSITY OF LEICESTER","ENGLAND","840","28978","34.50","21"
"530","CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL","CHINA MAINLAND","1529","28895","18.90","26"
"531","DALHOUSIE UNIVERSITY","CANADA","859","28756","33.48","16"
"532","LOS ALAMOS NATIONAL LABORATORY","USA","371","28716","77.40","3"
"533","UNIVERSITY GOTTINGEN HOSPITAL","GERMANY (FED REP GER)","848","28687","33.83","14"
"534","UNIVERSITY OF JYVASKYLA","FINLAND","366","28548","78.00","5"
"535","GERMAN CENTRE FOR CARDIOVASCULAR RESEARCH","GERMANY (FED REP GER)","1128","28433","25.21","22"
"536","KARLSRUHE INSTITUTE OF TECHNOLOGY","GERMANY (FED REP GER)","825","28425","34.45","11"
"537","JACKSON LABORATORY","USA","399","28402","71.18","22"
"538","UNIVERSITY OF ARKANSAS SYSTEM","USA","1280","28365","22.16","14"
"539","PRES EUROPEAN UNIV BRETAGNE","N/A","987","28324","28.70","17"
"540","HERBERT WERTHEIM UF SCRIPPS INSTITUTE FOR BIOMEDICAL INNOVATION & TECHNOLOGY","USA","520","28207","54.24","14"
"541","UNIVERSITY OF EAST ANGLIA","ENGLAND","779","28206","36.21","14"
"542","SALK INSTITUTE","USA","526","28150","53.52","24"
"543","UNIVERSITY OF YORK - UK","ENGLAND","950","28043","29.52","16"
"544","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","961","28016","29.15","13"
"545","CHINA PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","1401","28003","19.99","21"
"546","UNIVERSITY OF VERMONT","USA","712","27969","39.28","16"
"547","HIROSHIMA UNIVERSITY","JAPAN","1480","27963","18.89","9"
"548","UNIVERSITY OF SOUTH FLORIDA","USA","1394","27954","20.05","12"
"549","MARTIN LUTHER UNIVERSITY HALLE WITTENBERG","GERMANY (FED REP GER)","1038","27950","26.93","18"
"550","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","1104","27863","25.24","28"
"551","UNIVERSITY COLLEGE CORK","IRELAND","748","27691","37.02","22"
"552","BIOBYTE SOLUT GMBH","N/A","23","27581","1199.17","15"
"553","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","1306","27575","21.11","9"
"554","MEDICAL UNIVERSITY OF GRAZ","AUSTRIA","956","27555","28.82","21"
"555","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","2058","27528","13.38","16"
"556","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","1426","27495","19.28","11"
"557","YANGZHOU UNIVERSITY","CHINA MAINLAND","1655","27402","16.56","15"
"558","VIRGINIA COMMONWEALTH UNIVERSITY","USA","1124","27326","24.31","18"
"559","PENNSYLVANIA MEDICINE","USA","881","27221","30.90","22"
"560","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","955","27193","28.47","8"
"561","HOSPITAL CLINIC DE BARCELONA","SPAIN","722","27191","37.66","14"
"562","UNIVERSITY OF NOTRE DAME","USA","625","27188","43.50","14"
"563","STELLENBOSCH UNIVERSITY","SOUTH AFRICA","848","27187","32.06","14"
"564","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","1190","27087","22.76","11"
"565","AL AZHAR UNIVERSITY","EGYPT","1152","27013","23.45","20"
"566","UNIVERSITY OF TARTU","ESTONIA","604","27012","44.72","21"
"567","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","1429","26933","18.85","10"
"568","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER","USA","814","26932","33.09","13"
"569","BOKU UNIVERSITY","AUSTRIA","1061","26797","25.26","12"
"570","COLD SPRING HARBOR LABORATORY","USA","358","26784","74.82","29"
"571","CITY OF HOPE","USA","590","26677","45.22","21"
"572","BRUKER CORPORATION","USA","160","26640","166.50","9"
"573","KOBE UNIVERSITY","JAPAN","1417","26597","18.77","10"
"574","INSTITUT AGRO","FRANCE","1081","26526","24.54","14"
"575","WAKE FOREST UNIVERSITY","USA","946","26494","28.01","13"
"576","UNIVERSITY OF WATERLOO","CANADA","933","26488","28.39","20"
"577","KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY","SAUDI ARABIA","781","26467","33.89","22"
"578","CHONGQING UNIVERSITY","CHINA MAINLAND","1194","26429","22.13","12"
"579","NORTHEAST AGRICULTURAL UNIVERSITY - CHINA","CHINA MAINLAND","1214","26423","21.77","17"
"580","FLORIDA STATE UNIVERSITY","USA","823","26411","32.09","15"
"581","EBERHARD KARLS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","1019","26361","25.87","19"
"582","UNIVERSITE DE RENNES","FRANCE","932","26358","28.28","17"
"583","POHANG UNIVERSITY OF SCIENCE & TECHNOLOGY (POSTECH)","SOUTH KOREA","732","26288","35.91","14"
"584","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","1288","26221","20.36","13"
"585","NANTES UNIVERSITE","FRANCE","834","26213","31.43","10"
"586","UNIVERSITY OF SIENA","ITALY","790","26105","33.04","9"
"587","NANJING UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","1585","26059","16.44","25"
"588","UNIVERSITY OF VERONA","ITALY","1136","26019","22.90","19"
"589","ST JUDE CHILDREN'S RESEARCH HOSPITAL","USA","789","25929","32.86","29"
"590","BERLIN INSTITUTE OF HEALTH","GERMANY (FED REP GER)","802","25923","32.32","24"
"591","UNIVERSITY OF GUELPH","CANADA","1200","25886","21.57","19"
"592","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","985","25879","26.27","15"
"593","FUNDACAO OSWALDO CRUZ","BRAZIL","1093","25876","23.67","9"
"594","BASQUE FOUNDATION FOR SCIENCE","SPAIN","596","25859","43.39","11"
"595","MINIST EDUC","N/A","1451","25848","17.81","10"
"596","CIBEROBN","SPAIN","836","25838","30.91","14"
"597","UNIVERSITY OF NEBRASKA LINCOLN","USA","991","25807","26.04","13"
"598","CHILDRENS HOSPITAL OF PHILADELPHIA","USA","831","25766","31.01","22"
"599","CANCER RESEARCH UK","ENGLAND","456","25732","56.43","27"
"600","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","1524","25714","16.87","7"
"601","UNIVERSITY OF BASQUE COUNTRY","SPAIN","1042","25611","24.58","10"
"602","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","1242","25575","20.59","17"
"603","MAHIDOL UNIVERSITY","THAILAND","1392","25428","18.27","11"
"604","UNIVERSITY OF PALERMO","ITALY","934","25389","27.18","9"
"605","CNRS - INSTITUTE FOR ENGINEERING & SYSTEMS SCIENCES (INSIS)","FRANCE","819","25350","30.95","7"
"606","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","1004","25316","25.22","10"
"607","UNIVERSITY OF OULU","FINLAND","759","25294","33.33","11"
"608","MAX F. PERUTZ LABORATORIES (MFPL)","AUSTRIA","355","25266","71.17","10"
"609","GERMAN CENTER FOR DIABETES RESEARCH (DZD)","GERMANY (FED REP GER)","841","25264","30.04","24"
"610","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","1130","25201","22.30","8"
"611","PRINCESS MARGARET CANCER CENTRE","CANADA","558","25179","45.12","17"
"612","UNIVERSIDADE DO MINHO","PORTUGAL","962","25156","26.15","15"
"613","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","1169","25142","21.51","18"
"614","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","1056","25124","23.79","15"
"615","TEMPLE UNIVERSITY","USA","886","25107","28.34","17"
"616","FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH","AUSTRALIA","608","25084","41.26","9"
"617","TALLINN UNIVERSITY OF TECHNOLOGY","ESTONIA","198","25051","126.52","3"
"618","UNIVERSITY OF GRANADA","SPAIN","1165","24833","21.32","13"
"619","CHANG GUNG MEMORIAL HOSPITAL","TAIWAN","1580","24812","15.70","17"
"620","ULM UNIVERSITY","GERMANY (FED REP GER)","1153","24758","21.47","13"
"620","UNIVERSITY OF ROME TOR VERGATA","ITALY","1183","24758","20.93","15"
"622","PFIZER","USA","795","24693","31.06","18"
"623","GEORGE WASHINGTON UNIVERSITY","USA","781","24630","31.54","19"
"624","TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY","CHINA MAINLAND","1309","24611","18.80","13"
"625","LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE","ENGLAND","508","24582","48.39","13"
