Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): IMMUNOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"314","CIBERES","SPAIN","861","25520","29.64","20"
"315","SCRIPPS RESEARCH INSTITUTE","USA","545","25512","46.81","24"
"316","INRAE","FRANCE","1004","25494","25.39","9"
"317","UNIVERSITE DE BORDEAUX","FRANCE","1067","25472","23.87","19"
"318","KEIO UNIVERSITY","JAPAN","708","25456","35.95","19"
"319","UNIVERSITY OF UTAH","USA","1031","25363","24.60","17"
"320","JAPAN INSTITUTE FOR HEALTH SECURITY (JIHS)","JAPAN","1414","25331","17.91","10"
"321","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","1509","25309","16.77","15"
"322","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","891","25299","28.39","15"
"323","UNIVERSITY OF FLORENCE","ITALY","1053","25264","23.99","13"
"324","UNIVERSITY OF MANITOBA","CANADA","1090","25232","23.15","14"
"325","MONTEFIORE MEDICAL CENTER","USA","1042","25197","24.18","16"
"326","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","1018","25189","24.74","17"
"327","FRANCIS CRICK INSTITUTE","ENGLAND","490","25164","51.36","27"
"328","BROWN UNIVERSITY","USA","973","25098","25.79","8"
"329","UNIV LILLE NORD FRANCE COMUE","N/A","977","25084","25.67","23"
"330","CHU DE MONTPELLIER","FRANCE","949","25054","26.40","11"
"331","HELSINKI UNIVERSITY CENTRAL HOSPITAL","FINLAND","736","25047","34.03","25"
"332","BAYLOR COLLEGE MEDICAL HOSPITAL","USA","979","25021","25.56","10"
"333","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","939","24878","26.49","13"
"334","UNIVERSITE DE LILLE","FRANCE","971","24819","25.56","23"
"335","PFIZER","USA","1101","24737","22.47","16"
"336","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","892","24697","27.69","21"
"337","ETH ZURICH","SWITZERLAND","496","24674","49.75","20"
"338","NOVARTIS","SWITZERLAND","515","24517","47.61","15"
"339","IRCCS POLICLINICO GEMELLI","ITALY","857","24498","28.59","15"
"340","ASSISTANCE PUBLIQUE-HOPITAUX DE MARSEILLE","FRANCE","840","24395","29.04","15"
"341","YONSEI UNIVERSITY","SOUTH KOREA","1113","24381","21.91","15"
"342","UNIVERSITY OF BRISTOL","ENGLAND","747","24369","32.62","15"
"343","HOPITAL UNIVERSITAIRE EUROPEEN GEORGES-POMPIDOU - APHP","FRANCE","342","24340","71.17","20"
"344","LIVERPOOL SCHOOL OF TROPICAL MEDICINE","ENGLAND","1013","24221","23.91","10"
"345","CITY ST GEORGES, UNIVERSITY OF LONDON","ENGLAND","740","24160","32.65","23"
"346","INDIANA UNIVERSITY BLOOMINGTON","USA","936","23954","25.59","15"
"347","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","1002","23912","23.86","14"
"348","RUTGERS UNIVERSITY BIOMEDICAL & HEALTH SCIENCES","USA","797","23860","29.94","17"
"349","UNIVERSITY OF NEBRASKA SYSTEM","USA","885","23813","26.91","15"
"350","HOPITAL UNIVERSITAIRE BICHAT-CLAUDE BERNARD - APHP","FRANCE","753","23729","31.51","22"
"351","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","1103","23643","21.44","16"
"352","BERLIN INSTITUTE OF HEALTH","GERMANY (FED REP GER)","724","23617","32.62","20"
"353","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","842","23612","28.04","16"
"354","IRCCS BAMBINO GESU","ITALY","793","23462","29.59","15"
"355","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1170","23444","20.04","7"
"356","SEATTLE CHILDREN'S HOSPITAL","USA","716","23337","32.59","15"
"357","UNIVERSITY OF GOTHENBURG","SWEDEN","969","23308","24.05","12"
"358","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","705","23243","32.97","16"
"359","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","797","23204","29.11","17"
"360","WELLCOME TRUST SANGER INSTITUTE","ENGLAND","528","23100","43.75","16"
"361","US FOOD & DRUG ADMINISTRATION (FDA)","USA","810","23099","28.52","7"
"362","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","1278","22999","18.00","18"
"363","MERCK & COMPANY USA","USA","862","22996","26.68","11"
"364","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","676","22881","33.85","14"
"365","UNIVERSITY OF SOUTH FLORIDA","USA","863","22818","26.44","18"
"366","HUMANITAS UNIVERSITY","ITALY","522","22729","43.54","23"
"367","NANTES UNIVERSITE","FRANCE","965","22727","23.55","14"
"368","H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE","USA","653","22691","34.75","15"
"369","UNITED STATES DEPARTMENT OF DEFENSE","USA","1142","22508","19.71","3"
"370","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","773","22385","28.96","11"
"371","MEDICAL UNIVERSITY OF INNSBRUCK","AUSTRIA","571","22270","39.00","20"
"372","NEWYORK-PRESBYTERIAN HOSPITAL","USA","731","22264","30.46","25"
"373","QIMR BERGHOFER MEDICAL RESEARCH INSTITUTE","AUSTRALIA","525","22254","42.39","14"
"374","UNIVERSITY OF ILLINOIS CHICAGO","USA","942","22238","23.61","10"
"375","ISGLOBAL","SPAIN","686","22130","32.26","17"
"376","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","918","22017","23.98","10"
"377","JILIN UNIVERSITY","CHINA MAINLAND","1276","21958","17.21","9"
"378","PFIZER USA","USA","907","21927","24.18","15"
"379","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","899","21922","24.38","12"
"380","MELBOURNE HEALTH","AUSTRALIA","736","21905","29.76","13"
"381","ODENSE UNIVERSITY HOSPITAL","DENMARK","713","21832","30.62","20"
"382","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","599","21801","36.40","14"
"383","EBERHARD KARLS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","660","21779","33.00","10"
"384","HOPITAL UNIVERSITAIRE SAINT-ANTOINE - APHP","FRANCE","796","21716","27.28","12"
"385","KENYA MEDICAL RESEARCH INSTITUTE","KENYA","1107","21592","19.50","11"
"386","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","655","21553","32.91","17"
"387","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","692","21377","30.89","12"
"388","MAKERERE UNIVERSITY","UGANDA","1419","21364","15.06","6"
"389","ROYAL MELBOURNE HOSPITAL","AUSTRALIA","709","21165","29.85","13"
"390","PENNSYLVANIA STATE UNIVERSITY","USA","763","21133","27.70","13"
"391","WAYNE STATE UNIVERSITY","USA","638","21047","32.99","15"
"392","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","588","21025","35.76","17"
"393","UNIVERSIDADE DO PORTO","PORTUGAL","711","21000","29.54","16"
"394","MEDICAL UNIVERSITY OF GRAZ","AUSTRIA","533","20998","39.40","23"
"395","UNIVERSITY OF TENNESSEE SYSTEM","USA","733","20979","28.62","14"
"396","HELMHOLTZ-CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","581","20873","35.93","18"
"397","NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD)","SOUTH AFRICA","712","20867","29.31","17"
"398","TONGJI UNIVERSITY","CHINA MAINLAND","1061","20784","19.59","15"
"399","HOKKAIDO UNIVERSITY","JAPAN","849","20766","24.46","13"
"400","ISTITUTO SUPERIORE DI SANITA (ISS)","ITALY","703","20708","29.46","10"
"401","INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)","INDIA","1448","20611","14.23","8"
"402","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","USA","643","20458","31.82","7"
"403","UNIVERSITE DE STRASBOURG","FRANCE","713","20386","28.59","11"
"403","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","713","20386","28.59","11"
"405","WALTER REED ARMY INSTITUTE OF RESEARCH (WRAIR)","USA","902","20321","22.53","1"
"406","TEXAS A&M UNIVERSITY SYSTEM","USA","737","20273","27.51","12"
"407","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","546","20246","37.08","13"
"408","UNIV PARIS EST COMUE","N/A","911","20231","22.21","16"
"409","UNIVERSITY OF CALIFORNIA IRVINE","USA","701","20215","28.84","20"
"410","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","1188","20126","16.94","10"
"411","UNIVERSITY OF BOLOGNA","ITALY","698","20103","28.80","14"
"412","UNIVERSIDADE DE LISBOA","PORTUGAL","593","19938","33.62","21"
"412","CHU LILLE","FRANCE","803","19938","24.83","22"
"414","ROBERT KOCH INSTITUTE","GERMANY (FED REP GER)","695","19902","28.64","9"
"415","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","315","19843","62.99","16"
"416","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","992","19798","19.96","6"
"417","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","837","19721","23.56","8"
"418","UNITED STATES ARMY","USA","965","19667","20.38","1"
"419","ALFRED HEALTH","AUSTRALIA","630","19609","31.13","11"
"420","UNIVERSITY OF OTTAWA","CANADA","899","19565","21.76","8"
"421","UNIVERSITY OF MILANO-BICOCCA","ITALY","413","19529","47.29","16"
"422","CHU BORDEAUX","FRANCE","826","19412","23.50","14"
"423","IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO","ITALY","720","19372","26.91","11"
"423","CHU DE NANTES","FRANCE","822","19372","23.57","12"
"425","UNIVERSITY OF ADELAIDE","AUSTRALIA","648","19353","29.87","8"
"426","AUGUSTA UNIVERSITY","USA","352","19299","54.83","10"
"427","GARVAN INSTITUTE OF MEDICAL RESEARCH","AUSTRALIA","317","19295","60.87","15"
"428","HOSPITAL FOR SICK CHILDREN (SICKKIDS)","CANADA","584","19217","32.91","10"
"429","ULM UNIVERSITY","GERMANY (FED REP GER)","632","19215","30.40","7"
"430","NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI)","USA","423","19203","45.40","13"
"431","ROLLINS SCHOOL PUBLIC HEALTH","USA","957","19188","20.05","5"
"432","DALHOUSIE UNIVERSITY","CANADA","612","19179","31.34","12"
"433","UNIVERSITY OF ARIZONA","USA","697","19048","27.33","12"
"434","CDC NATIONAL CENTER FOR IMMUNIZATION & RESPIRATORY DISEASES (NCIRD)","USA","878","19034","21.68","7"
"435","PHILIPPS UNIVERSITY MARBURG","GERMANY (FED REP GER)","535","19011","35.53","13"
"436","KING SAUD UNIVERSITY","SAUDI ARABIA","819","18979","23.17","9"
"437","INSTITUTE OF SCIENCE TOKYO","JAPAN","626","18940","30.26","18"
"438","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","ENGLAND","559","18928","33.86","22"
"439","TUFTS UNIVERSITY","USA","592","18891","31.91","13"
"440","UNIVERSITY OF OTAGO","NEW ZEALAND","546","18872","34.56","11"
"441","SWISS TROPICAL & PUBLIC HEALTH INSTITUTE","SWITZERLAND","774","18837","24.34","5"
"442","MEDICAL UNIVERSITY OF SOUTH CAROLINA","USA","594","18825","31.69","14"
"443","NATIONAL INSTITUTE OF INFECTIOUS DISEASES (NIID)","JAPAN","988","18701","18.93","8"
"444","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","481","18663","38.80","23"
"445","UNIVERSITY OF BERGEN","NORWAY","664","18657","28.10","12"
"446","CHIBA UNIVERSITY","JAPAN","554","18651","33.67","13"
"447","HOPITAL UNIVERSITAIRE COCHIN - APHP","FRANCE","692","18590","26.86","7"
"448","GERMAN CENTER FOR NEURODEGENERATIVE DISEASES (DZNE)","GERMANY (FED REP GER)","176","18587","105.61","23"
"449","UNIVERSITY OF BRESCIA","ITALY","547","18499","33.82","10"
"450","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","678","18456","27.22","12"
"451","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","576","18448","32.03","14"
"452","UNIVERSITY OF ABERDEEN","SCOTLAND","351","18339","52.25","11"
"453","HOSPITAL UNIVERSITARIO LA PAZ","SPAIN","864","18329","21.21","11"
"454","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","683","18258","26.73","12"
"455","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","748","18240","24.39","12"
"456","UNIVERSITY OF TURIN","ITALY","735","18194","24.75","7"
"457","MEDICAL UNIVERSITY OF WARSAW","POLAND","767","18187","23.71","12"
"458","TEXAS A&M UNIVERSITY COLLEGE STATION","USA","621","18130","29.19","11"
"459","GUSTAVE ROUSSY","FRANCE","358","18031","50.37","29"
"460","KAISER PERMANENTE","USA","783","18011","23.00","11"
"461","CIBERESP","SPAIN","874","17997","20.59","12"
"462","CHULALONGKORN UNIVERSITY","THAILAND","921","17990","19.53","11"
"463","NORTHWELL HEALTH","USA","434","17970","41.41","20"
"464","SOUTH AFRICAN MEDICAL RESEARCH COUNCIL","SOUTH AFRICA","732","17878","24.42","12"
"465","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","508","17725","34.89","15"
"466","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","682","17722","25.99","13"
"467","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","1326","17701","13.35","7"
"468","TIANJIN MEDICAL UNIVERSITY","CHINA MAINLAND","947","17655","18.64","10"
"469","UNIVERSITY OF ROME TOR VERGATA","ITALY","772","17615","22.82","5"
"470","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","922","17560","19.05","8"
"471","ICREA","SPAIN","331","17535","52.98","19"
"472","TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU)","JAPAN","563","17461","31.01","17"
"473","NATIONAL TAIWAN UNIVERSITY HOSPITAL","TAIWAN","839","17221","20.53","5"
"474","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","846","17090","20.20","9"
"475","PEKING UNION MEDICAL COLLEGE HOSPITAL","CHINA MAINLAND","906","17035","18.80","12"
"476","GLAXOSMITHKLINE USA","USA","544","16957","31.17","9"
"477","COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES","CHINA MAINLAND","693","16944","24.45","10"
"478","XIAMEN UNIVERSITY","CHINA MAINLAND","684","16913","24.73","11"
"479","JOHNSON & JOHNSON","USA","569","16910","29.72","13"
"480","DARTMOUTH COLLEGE","USA","553","16866","30.50","12"
"481","CHU DE NANCY","FRANCE","440","16860","38.32","9"
"482","NANYANG TECHNOLOGICAL UNIVERSITY","SINGAPORE","528","16855","31.92","12"
"483","UNIVERSITE DE LORRAINE","FRANCE","397","16821","42.37","11"
"484","THE WISTAR INSTITUTE","USA","231","16699","72.29","18"
"485","ROYAL FREE LONDON NHS FOUNDATION TRUST","ENGLAND","580","16621","28.66","7"
"486","BILL & MELINDA GATES FOUNDATION","USA","548","16601","30.29","9"
"487","CARL GUSTAV CARUS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","534","16599","31.08","11"
"488","IRCCS AOU SAN MARTINO IST","ITALY","510","16586","32.52","13"
"489","ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO","USA","495","16547","33.43","15"
"489","NANJING UNIVERSITY","CHINA MAINLAND","840","16547","19.70","8"
"491","UNIVERSIDAD DE ANTIOQUIA","COLOMBIA","446","16455","36.89","17"
"492","UNIVERSITY OF LEEDS","ENGLAND","494","16448","33.30","10"
"493","INSTITUTE OF TROPICAL MEDICINE (ITM)","BELGIUM","920","16368","17.79","3"
"494","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","758","16363","21.59","15"
"495","UNIVERSITY OF BUENOS AIRES","ARGENTINA","754","16344","21.68","9"
"496","UNIVERSITY OF PISA","ITALY","578","16304","28.21","12"
"497","MAASTRICHT UNIVERSITY","NETHERLANDS","759","16286","21.46","6"
"498","INSTITUT CURIE","FRANCE","284","16228","57.14","9"
"499","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","847","16218","19.15","6"
"500","UNIVERSITY OF NOTTINGHAM","ENGLAND","562","16173","28.78","10"
"501","TULANE UNIVERSITY","USA","783","16129","20.60","7"
"502","TECHNICAL UNIVERSITY OF DENMARK","DENMARK","418","16102","38.52","14"
"503","SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES","CHINA MAINLAND","1013","16043","15.84","11"
"504","UNIVERSITY OF SHEFFIELD","ENGLAND","463","16026","34.61","18"
"505","CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL","CHINA MAINLAND","735","15991","21.76","9"
"506","PETER MACCALLUM CANCER CENTER","AUSTRALIA","386","15988","41.42","14"
"507","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","494","15846","32.08","7"
"508","NATIONWIDE CHILDRENS HOSPITAL","USA","547","15845","28.97","18"
"509","GENERAL UNIVERSITY GREGORIO MARANON HOSPITAL","SPAIN","766","15731","20.54","9"
"510","IRCCS ISTITUTO GIANNINA GASLINI","ITALY","339","15727","46.39","13"
"511","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES - USA","USA","553","15692","28.38","9"
"512","RAPPAPORT FACULTY OF MEDICINE","ISRAEL","393","15641","39.80","20"
"513","WROCLAW MEDICAL UNIVERSITY","POLAND","523","15628","29.88","15"
"514","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","458","15614","34.09","15"
"515","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","600","15552","25.92","10"
"516","CHANG GUNG MEMORIAL HOSPITAL","TAIWAN","976","15544","15.93","3"
"517","CHU DE TOULOUSE","FRANCE","681","15477","22.73","5"
"518","UNIVERSITY OF GEORGIA","USA","800","15471","19.34","5"
"519","UNIVERSITY OF PAVIA","ITALY","616","15364","24.94","6"
"520","CHILDREN'S NATIONAL HEALTH SYSTEM","USA","369","15363","41.63","6"
"521","LOUISIANA STATE UNIVERSITY SYSTEM","USA","568","15355","27.03","7"
"522","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","550","15321","27.86","8"
"523","UNITED STATES DEPARTMENT OF ENERGY (DOE)","USA","532","15245","28.66","14"
"524","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","525","15240","29.03","12"
"525","HOSPITAL SPEDALI CIVILI BRESCIA","ITALY","405","15236","37.62","9"
"526","ROSWELL PARK COMPREHENSIVE CANCER CENTER","USA","317","15202","47.96","11"
"527","KYUSHU UNIVERSITY","JAPAN","589","15151","25.72","4"
"528","UNIVERSITY COLLEGE CORK","IRELAND","328","15139","46.16","18"
"529","PENN STATE HEALTH","USA","488","15104","30.95","10"
"529","GOETHE UNIVERSITY FRANKFURT HOSPITAL","GERMANY (FED REP GER)","550","15104","27.46","8"
"531","ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE","SWITZERLAND","231","15102","65.38","18"
"532","HOSPITAL UNIVERSITARIO RAMON Y CAJAL","SPAIN","690","15075","21.85","14"
"533","UNIVERSITY OF CONNECTICUT","USA","459","15064","32.82","9"
"534","CHANG GUNG UNIVERSITY","TAIWAN","887","15028","16.94","6"
"535","UNIVERSITY OF TURKU","FINLAND","605","15008","24.81","8"
"536","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","911","14988","16.45","9"
"537","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","686","14942","21.78","5"
"538","RWTH AACHEN UNIVERSITY","GERMANY (FED REP GER)","444","14902","33.56","9"
"539","CHU STRASBOURG","FRANCE","567","14901","26.28","9"
"540","UNIVERSITY OF ARKANSAS SYSTEM","USA","481","14831","30.83","9"
"541","LUDWIG INSTITUTE FOR CANCER RESEARCH","USA","244","14781","60.58","25"
"542","HOSPITAL UNIVERSITARIO 12 DE OCTUBRE","SPAIN","700","14758","21.08","7"
"543","CEDARS SINAI MEDICAL CENTER","USA","365","14725","40.34","16"
"544","SCHLESWIG HOLSTEIN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","481","14711","30.58","11"
"545","UNIVERSITY COLLEGE DUBLIN","IRELAND","491","14631","29.80","11"
"546","UNITED STATES DEPARTMENT OF AGRICULTURE (USDA)","USA","642","14629","22.79","7"
"547","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","584","14627","25.05","8"
"548","MEDIMMUNE","USA","267","14619","54.75","7"
"549","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1058","14561","13.76","5"
"550","INSTITUTE OF BIOPHYSICS, CAS","CHINA MAINLAND","201","14546","72.37","5"
"551","JAGIELLONIAN UNIVERSITY","POLAND","469","14524","30.97","10"
"552","SANOFI USA","USA","500","14510","29.02","10"
"553","UNIVERSITY OF NAVARRA","SPAIN","369","14501","39.30","11"
"554","UNIVERSITY OF NEWCASTLE","AUSTRALIA","416","14287","34.34","7"
"555","AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA VERONA","ITALY","329","14253","43.32","7"
"556","KENNEDY INSTITUTE FOR RHEUMATOLOGY","ENGLAND","241","14220","59.00","16"
"557","CHINA MEDICAL UNIVERSITY","CHINA MAINLAND","928","14183","15.28","6"
"558","JENNER INSTITUTE","ENGLAND","487","14134","29.02","6"
"559","WAKE FOREST UNIVERSITY","USA","530","14114","26.63","5"
"560","JINAN UNIVERSITY","CHINA MAINLAND","807","14073","17.44","5"
"561","SUNGKYUNKWAN UNIVERSITY (SKKU)","SOUTH KOREA","711","14046","19.76","10"
"562","RUSH UNIVERSITY","USA","558","14011","25.11","5"
"563","GILEAD SCIENCES","USA","490","13984","28.54","8"
"564","UMEA UNIVERSITY","SWEDEN","460","13943","30.31","9"
"565","JAMES COOK UNIVERSITY","AUSTRALIA","481","13914","28.93","10"
"566","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","247","13886","56.22","6"
"567","CENTRO NACIONAL DE MICROBIOLOGIA (CNM)","SPAIN","517","13882","26.85","11"
"568","HACETTEPE UNIVERSITY","TURKIYE","518","13873","26.78","12"
"569","CITY OF HOPE","USA","516","13861","26.86","6"
"570","NATIONAL HEALTH LABORATORY SERVICE","SOUTH AFRICA","588","13801","23.47","10"
"571","WAGENINGEN UNIVERSITY & RESEARCH","NETHERLANDS","404","13792","34.14","7"
"572","NIH NATIONAL INSTITUTE OF ARTHRITIS & MUSCULOSKELETAL & SKIN DISEASES (NIAMS)","USA","246","13746","55.88","10"
"573","BRISTOL-MYERS SQUIBB","USA","314","13731","43.73","10"
"574","NETHERLANDS CANCER INSTITUTE","NETHERLANDS","200","13708","68.54","13"
"575","RUSSIAN ACADEMY OF SCIENCES","RUSSIA","528","13630","25.81","9"
"576","PROGRAM IN CELLULAR & MOLECULAR MEDICINE (PCMM)","USA","169","13590","80.41","18"
"577","UNIVERSITY AT BUFFALO, SUNY","USA","452","13577","30.04","5"
"578","NORWEGIAN INSTITUTE OF PUBLIC HEALTH (NIPH)","NORWAY","445","13571","30.50","8"
"579","IRCCS LAZZARO SPALLANZANI","ITALY","471","13560","28.79","7"
"580","UNIVERSITY OF BELGRADE","SERBIA","458","13554","29.59","13"
"581","BELLVITGE UNIVERSITY HOSPITAL","SPAIN","464","13525","29.15","8"
"582","SAINT LOUIS UNIVERSITY","USA","484","13500","27.89","7"
"583","HIROSHIMA UNIVERSITY","JAPAN","520","13498","25.96","11"
"584","BC CHILDREN'S HOSPITAL","CANADA","436","13419","30.78","13"
"585","MEDICAL UNIVERSITY LODZ","POLAND","407","13407","32.94","9"
"586","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","585","13406","22.92","5"
"587","UNIVERSIDAD DE CHILE","CHILE","707","13331","18.86","5"
"588","GLAXOSMITHKLINE UNITED KINGDOM","ENGLAND","425","13309","31.32","6"
"589","BARTS HEALTH NHS TRUST","ENGLAND","408","13296","32.59","11"
"590","AZIENDA OSPEDALIERA - UNIVERSITA DI PADOVA","ITALY","309","13168","42.61","17"
"591","NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD)","USA","380","13129","34.55","4"
"592","UNIVERSITY OF ARKANSAS MEDICAL SCIENCES","USA","411","13101","31.88","7"
"593","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","556","13087","23.54","5"
"593","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","556","13087","23.54","5"
"595","SECHENOV FIRST MOSCOW STATE MEDICAL UNIVERSITY","RUSSIA","479","13073","27.29","10"
"596","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","431","13048","30.27","9"
"597","UNIVERSITY OF COLORADO DENVER","USA","406","12998","32.01","12"
"598","UNIVERSITY OF SEVILLA","SPAIN","625","12993","20.79","13"
"599","GEORGETOWN UNIVERSITY","USA","650","12990","19.98","4"
"600","INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH (ICDDR)","BANGLADESH","644","12977","20.15","5"
"601","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","604","12951","21.44","6"
"602","NIH CLINICAL CENTER (CC)","USA","409","12947","31.66","6"
"603","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","786","12927","16.45","7"
"604","NOVARTIS USA","USA","216","12925","59.84","10"
"605","PUBLIC HEALTH AGENCY OF CANADA","CANADA","527","12888","24.46","9"
"606","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","675","12872","19.07","11"
"607","UNIVERSITY OF PERUGIA","ITALY","419","12868","30.71","4"
"608","DIVISION OF INTRAMURAL RESEARCH (DIR)","USA","259","12830","49.54","10"
"609","BENAROYA RESEARCH INSTITUTE","USA","346","12813","37.03","5"
"610","HOSPITAL DEL MAR RESEARCH INSTITUTE","SPAIN","386","12773","33.09","6"
"611","NATIONAL CANCER CENTER - JAPAN","JAPAN","381","12751","33.47","7"
"611","IRCCS FONDAZIONE SAN MATTEO","ITALY","555","12751","22.97","4"
"613","UNIVERSITY OF ULSAN","SOUTH KOREA","682","12728","18.66","3"
"614","UNIVERSITY OF MISSOURI SYSTEM","USA","531","12700","23.92","7"
"615","THE KIDS RESEARCH INSTITUTE AUSTRALIA","AUSTRALIA","586","12675","21.63","5"
"616","LOUIS STOKES CLEVELAND VETERANS AFFAIRS MEDICAL CENTER","USA","304","12636","41.57","12"
"617","THOMAS JEFFERSON UNIVERSITY","USA","497","12601","25.35","3"
"618","NATIONAL RESEARCH FOUNDATION - SOUTH AFRICA","SOUTH AFRICA","401","12564","31.33","5"
"619","FORSCHUNGSZENTRUM BORSTEL","GERMANY (FED REP GER)","345","12544","36.36","10"
"620","JOHN CURTIN SCHOOL OF MEDICAL RESEARCH","AUSTRALIA","209","12519","59.90","10"
"621","GRIFFITH UNIVERSITY","AUSTRALIA","510","12515","24.54","6"
"622","BURNET INSTITUTE","AUSTRALIA","520","12505","24.05","4"
"623","CENTER FOR INTERNATIONAL BLOOD & MARROW TRANSPLANT RESEARCH","USA","435","12441","28.60","7"
"624","UNIVERSITY OF LEICESTER","ENGLAND","438","12436","28.39","12"
"625","POMPEU FABRA UNIVERSITY","SPAIN","342","12416","36.30","13"
"626","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","498","12347","24.79","7"
"627","LAVAL UNIVERSITY HOSPITAL","CANADA","394","12324","31.28","9"
