Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PLANT & ANIMAL SCIENCE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"309","SMITHSONIAN TROPICAL RESEARCH INSTITUTE","PANAMA","1320","26414","20.01","40"
"310","SOUTH CHINA BOTANICAL GARDEN, CAS","CHINA MAINLAND","1783","26403","14.81","30"
"311","UNIVERSITY OF AUCKLAND","NEW ZEALAND","1597","26390","16.52","31"
"312","QINGDAO AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1980","26373","13.32","37"
"313","ISLAMIC AZAD UNIVERSITY","IRAN","3197","26271","8.22","13"
"314","UNIVERSITE CLAUDE BERNARD LYON 1","FRANCE","1320","26135","19.80","32"
"315","UNIVERSITY OF SHEFFIELD","ENGLAND","1003","26025","25.95","39"
"316","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","1240","26021","20.98","33"
"317","MONASH UNIVERSITY","AUSTRALIA","1300","26013","20.01","33"
"318","WARSAW UNIVERSITY OF LIFE SCIENCES","POLAND","2366","25940","10.96","27"
"319","NATURALIS BIODIVERSITY CENTER","NETHERLANDS","1690","25932","15.34","31"
"320","ALEXANDRIA UNIVERSITY","EGYPT","1654","25829","15.62","62"
"321","JAMES HUTTON INSTITUTE","SCOTLAND","918","25683","27.98","44"
"322","HUMBOLDT UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1265","25641","20.27","34"
"323","LEIBNIZ INSTITUT FUR PFLANZENGENETIK UND KULTURPFLANZENFORSCHUNG","GERMANY (FED REP GER)","923","25593","27.73","35"
"324","OKAYAMA UNIVERSITY","JAPAN","1129","25590","22.67","30"
"325","UNIVERSITY OF HAWAII MANOA","USA","1387","25455","18.35","29"
"326","GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE","CHINA MAINLAND","1222","25397","20.78","66"
"327","CONSIGLIO PER LA RICERCA IN AGRICOLTURA E L'ANALISI DELL'ECONOMIA AGRARIA (CREA)","ITALY","1457","25245","17.33","21"
"328","KAFRELSHEIKH UNIVERSITY","EGYPT","1409","25236","17.91","56"
"329","STOCKHOLM UNIVERSITY","SWEDEN","1263","25165","19.92","25"
"330","US DEPT HLTH HUMAN SERVICES","N/A","1405","25122","17.88","29"
"331","SHENYANG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1902","24887","13.08","22"
"332","CHONNAM NATIONAL UNIVERSITY","SOUTH KOREA","1532","24865","16.23","37"
"333","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","1086","24834","22.87","20"
"334","UNIVERSITE DE MONTREAL","CANADA","1772","24585","13.87","29"
"335","MCGILL UNIVERSITY","CANADA","1276","24278","19.03","26"
"336","UNIVERSITY OF ABERDEEN","SCOTLAND","1087","24227","22.29","20"
"337","XISHUANGBANNA TROPICAL BOTANICAL GARDEN, CAS","CHINA MAINLAND","1470","24190","16.46","32"
"338","ACADEMIA SINICA - TAIWAN","TAIWAN","1405","24144","17.18","23"
"339","UNIVERSIDAD DE CORDOBA","SPAIN","1911","23982","12.55","21"
"340","SAPIENZA UNIVERSITY ROME","ITALY","1385","23974","17.31","22"
"341","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","1792","23904","13.34","25"
"342","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","1405","23895","17.01","33"
"343","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","1740","23860","13.71","19"
"344","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","978","23854","24.39","33"
"345","ICAR - INDIAN AGRICULTURAL RESEARCH INSTITUTE","INDIA","1887","23808","12.62","30"
"346","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","618","23804","38.52","35"
"347","GERMAN RESEARCH FOUNDATION (DFG)","GERMANY (FED REP GER)","860","23790","27.66","47"
"348","GERMAN CENTRE FOR INTEGRATIVE BIODIVERSITY RESEARCH (IDIV)","GERMANY (FED REP GER)","857","23739","27.70","47"
"349","CAIRO UNIVERSITY","EGYPT","2131","23700","11.12","40"
"350","TOHOKU UNIVERSITY","JAPAN","1491","23668","15.87","29"
"351","UNIVERSITY OF EAST ANGLIA","ENGLAND","841","23625","28.09","45"
"352","NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY (NTNU)","NORWAY","1220","23618","19.36","31"
"353","UNIVERSITY OF CONNECTICUT","USA","1282","23602","18.41","27"
"354","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","1768","23551","13.32","25"
"355","UNIVERSITY COLLEGE LONDON","ENGLAND","1026","23540","22.94","31"
"356","LEIDEN UNIVERSITY","NETHERLANDS","905","23419","25.88","33"
"357","UNIVERSITY OF BERGEN","NORWAY","1487","23403","15.74","17"
"358","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","846","23394","27.65","41"
"359","UNIVERSIDADE FEDERAL DE LAVRAS","BRAZIL","2531","23343","9.22","23"
"360","SWISS FEDERAL RESEARCH STATION AGROSCOPE","SWITZERLAND","959","23318","24.31","27"
"361","LEIDEN UNIVERSITY - EXCL LUMC","NETHERLANDS","885","23177","26.19","33"
"362","INSTITUTE OF EXPERIMENTAL BOTANY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","963","23174","24.06","34"
"363","AGRICULTURAL RESEARCH CENTER - EGYPT","EGYPT","1875","23170","12.36","48"
"364","CSIRO AGRICULTURE & FOOD","AUSTRALIA","989","23133","23.39","44"
"365","BOYCE THOMPSON INSTITUTE FOR PLANT RESEARCH","USA","574","23032","40.13","43"
"366","UNIVERSITY OF OSLO","NORWAY","1220","22954","18.81","28"
"367","ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1283","22953","17.89","35"
"368","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","1780","22879","12.85","21"
"369","GUANGXI UNIVERSITY","CHINA MAINLAND","2083","22837","10.96","32"
"370","INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID-TROPICS (ICRISAT)","INDIA","795","22768","28.64","28"
"371","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","1435","22760","15.86","25"
"372","UNIVERSITY COLLEGE DUBLIN","IRELAND","1584","22752","14.36","25"
"373","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","1515","22717","14.99","21"
"374","UNIVERSITY OF COLORADO SYSTEM","USA","1387","22646","16.33","22"
"375","INSTITUTE OF BOTANY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1052","22467","21.36","25"
"376","LANDCARE RESEARCH - NEW ZEALAND","NEW ZEALAND","948","22410","23.64","48"
"377","FIELD MUSEUM OF NATURAL HISTORY (CHICAGO)","USA","986","22366","22.68","35"
"378","INTERNATIONAL MAIZE & WHEAT IMPROVEMENT CENTER (CIMMYT)","MEXICO","828","22363","27.01","41"
"379","NATURAL RESOURCES CANADA","CANADA","1526","22336","14.64","25"
"380","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","1147","22288","19.43","32"
"381","UNIVERSITY OF MAINE SYSTEM","USA","1310","22277","17.01","18"
"382","RURAL DEVELOPMENT ADMINISTRATION (RDA), REPUBLIC OF KOREA","SOUTH KOREA","1816","22272","12.26","11"
"383","KING ABDULAZIZ UNIVERSITY","SAUDI ARABIA","1193","22266","18.66","39"
"384","UNIVERSITY HOHENHEIM","GERMANY (FED REP GER)","1276","22231","17.42","26"
"385","ARIZONA STATE UNIVERSITY","USA","1273","22203","17.44","15"
"386","UNIVERSITY OF BELGRADE","SERBIA","2412","22169","9.19","20"
"387","UNIV CONFEDERALE LEONARD DE VINCI","N/A","1305","22144","16.97","18"
"388","UNIVERSITY OF MANITOBA","CANADA","1510","22138","14.66","18"
"389","INSTITUTE OF HYDROBIOLOGY, CAS","CHINA MAINLAND","1419","22133","15.60","12"
"390","INSTITUTE OF OCEANOLOGY, CAS","CHINA MAINLAND","1652","22111","13.38","8"
"391","UNIVERSITY OF NEW ENGLAND","AUSTRALIA","1360","22018","16.19","20"
"392","DEAKIN UNIVERSITY","AUSTRALIA","1203","22013","18.30","17"
"393","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","2170","21960","10.12","9"
"394","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","967","21929","22.68","35"
"395","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","1375","21843","15.89","26"
"396","UNIVERSITE PAUL-VALERY","FRANCE","1059","21723","20.51","35"
"397","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","1897","21715","11.45","19"
"398","TSINGHUA UNIVERSITY","CHINA MAINLAND","771","21668","28.10","57"
"399","TEL AVIV UNIVERSITY","ISRAEL","1259","21505","17.08","32"
"400","TUSCIA UNIVERSITY","ITALY","1019","21462","21.06","36"
"401","UNIVERSITY OF MAINE ORONO","USA","1243","21440","17.25","18"
"402","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","1348","21383","15.86","24"
"403","UNIVERSIDADE DE AVEIRO","PORTUGAL","1224","21342","17.44","21"
"404","GUANGDONG OCEAN UNIVERSITY","CHINA MAINLAND","1824","21278","11.67","24"
"405","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","1914","21094","11.02","18"
"406","UNIVERSITY OF VETERINARY MEDICINE HANNOVER","GERMANY (FED REP GER)","2320","21064","9.08","9"
"407","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","2396","21050","8.79","13"
"408","UNIVERSIDADE DE BRASILIA","BRAZIL","2182","21013","9.63","9"
"409","WESTERDIJK FUNGAL BIODIVERS INST","N/A","441","20939","47.48","65"
"410","UNIVERSITY OF ANTWERP","BELGIUM","1335","20817","15.59","14"
"411","UNIVERSITY OF VALENCIA","SPAIN","1440","20794","14.44","26"
"412","UNIVERSITY OF PERUGIA","ITALY","1321","20778","15.73","21"
"413","SHANDONG UNIVERSITY","CHINA MAINLAND","1184","20766","17.54","35"
"414","UNIVERSITY OF MANCHESTER","ENGLAND","805","20724","25.74","23"
"415","DONALD DANFORTH PLANT SCIENCE CENTER","USA","626","20677","33.03","33"
"416","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","813","20662","25.41","22"
"417","JAGIELLONIAN UNIVERSITY","POLAND","1590","20641","12.98","12"
"418","UNIVERSITY OF CALGARY","CANADA","1444","20609","14.27","16"
"419","UNIVERSITY OF TSUKUBA","JAPAN","1415","20596","14.56","18"
"420","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","953","20581","21.60","28"
"421","SCRIPPS INSTITUTION OF OCEANOGRAPHY","USA","978","20530","20.99","21"
"422","NATIONAL CHUNG HSING UNIVERSITY","TAIWAN","1612","20497","12.72","20"
"423","ARIZONA STATE UNIVERSITY-TEMPE","USA","1139","20445","17.95","12"
"424","JILIN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1838","20444","11.12","34"
"425","INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA (INTA)","ARGENTINA","1789","20405","11.41","21"
"426","LAWRENCE BERKELEY NATIONAL LABORATORY","USA","508","20345","40.05","49"
"427","UNIVERSITY OF LJUBLJANA","SLOVENIA","1624","20249","12.47","17"
"428","POZNAN UNIVERSITY OF LIFE SCIENCES","POLAND","1768","20216","11.43","17"
"429","CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES","CHINA MAINLAND","1560","20204","12.95","23"
"430","WOODS HOLE OCEANOGRAPHIC INSTITUTION","USA","797","20124","25.25","23"
"431","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","990","20103","20.31","28"
"432","SHANDONG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1315","20096","15.28","35"
"433","UNIVERSITY OF TURKU","FINLAND","1285","20045","15.60","21"
"434","UNIVERSITY OF STIRLING","SCOTLAND","896","20013","22.34","29"
"435","GRIFFITH UNIVERSITY","AUSTRALIA","1070","19873","18.57","24"
"436","INDIANA UNIVERSITY SYSTEM","USA","831","19869","23.91","29"
"437","NINGBO UNIVERSITY","CHINA MAINLAND","1695","19865","11.72","21"
"438","ALFRED WEGENER INSTITUTE, HELMHOLTZ CENTRE FOR POLAR & MARINE RESEARCH","GERMANY (FED REP GER)","1037","19861","19.15","16"
"438","UTAH STATE UNIVERSITY","USA","1229","19861","16.16","23"
"440","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","902","19778","21.93","31"
"441","NATIONAL SCIENCE & TECHNOLOGY DEVELOPMENT AGENCY - THAILAND","THAILAND","837","19771","23.62","43"
"442","UNIVERSITE COTE D'AZUR","FRANCE","780","19695","25.25","27"
"443","CENTRO DE INVESTIGACION ECOLOGICA Y APLICACIONES FORESTALES (CREAF-CERCA)","SPAIN","631","19573","31.02","44"
"444","NATIONAL UNIVERSITY OF LA PLATA","ARGENTINA","2122","19561","9.22","14"
"445","BIOLOGY CENTRE OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1451","19550","13.47","16"
"446","INSTITUTE OF ZOOLOGY, CAS","CHINA MAINLAND","1952","19462","9.97","14"
"447","UNIVERSITY OF COLORADO BOULDER","USA","1106","19426","17.56","20"
"448","SHANDONG NORMAL UNIVERSITY","CHINA MAINLAND","782","19378","24.78","34"
"449","NATIONAL INSTITUTE OF PLANT GENOME RESEARCH (NIPGR)","INDIA","697","19342","27.75","29"
"450","KASETSART UNIVERSITY","THAILAND","2113","19341","9.15","15"
"451","ESTONIAN UNIVERSITY OF LIFE SCIENCES","ESTONIA","978","19327","19.76","26"
"452","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","1679","19324","11.51","12"
"453","YANGTZE UNIVERSITY","CHINA MAINLAND","1285","19277","15.00","25"
"453","US FISH & WILDLIFE SERVICE","USA","1894","19277","10.18","8"
"455","MINIST EDUC","N/A","1577","19275","12.22","15"
"456","FOOD & AGRICULTURE ORGANIZATION OF THE UNITED NATIONS (FAO)","ITALY","790","19268","24.39","28"
"457","GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1474","19267","13.07","27"
"458","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","1016","19247","18.94","16"
"459","INTERNATIONAL RICE RESEARCH INSTITUTE (IRRI)","PHILIPPINES","565","19228","34.03","26"
"460","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","1524","19090","12.53","21"
"461","NATIONAL RESEARCH FOUNDATION - SOUTH AFRICA","SOUTH AFRICA","1358","19075","14.05","12"
"462","SICHUAN UNIVERSITY","CHINA MAINLAND","1282","19033","14.85","38"
"463","UNIVERSITY OF SOUTHAMPTON","ENGLAND","877","18967","21.63","24"
"464","UNIVERSITY OF GRONINGEN","NETHERLANDS","1101","18953","17.21","21"
"465","SHANXI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1757","18910","10.76","23"
"466","INSTITUTO NACIONAL INVESTIGACION TECNOLOGIA AGRARIA ALIMENTARIA (INIA)","SPAIN","838","18894","22.55","20"
"467","RADBOUD UNIVERSITY NIJMEGEN","NETHERLANDS","680","18851","27.72","36"
"468","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","817","18814","23.03","24"
"469","UNIVERSITE DE BRETAGNE OCCIDENTALE","FRANCE","1046","18714","17.89","18"
"470","JIANGXI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1619","18646","11.52","28"
"471","UNIVERSITE DE RENNES","FRANCE","1069","18619","17.42","17"
"472","CANADIAN FOREST SERVICE","CANADA","1278","18591","14.55","20"
"473","FUDAN UNIVERSITY","CHINA MAINLAND","827","18586","22.47","32"
"474","XIAMEN UNIVERSITY","CHINA MAINLAND","1362","18539","13.61","12"
"475","UNIVERSITY OF ZAGREB","CROATIA","1968","18519","9.41","16"
"476","NATIONAL CENTER GENETIC ENGINEERING & BIOTECHNOLOGY (BIOTEC)","THAILAND","749","18491","24.69","40"
"477","AUSTRALIAN RESEARCH COUNCIL","N/A","636","18476","29.05","23"
"478","LEIBNIZ INSTITUT FUR GEWASSEROKOLOGIE UND BINNENFISCHEREI (IGB)","GERMANY (FED REP GER)","730","18410","25.22","18"
"479","UNIVERSIDAD AUSTRAL DE CHILE","CHILE","1603","18401","11.48","12"
"480","GOVERNMENT COLLEGE UNIVERSITY FAISALABAD","PAKISTAN","981","18399","18.76","53"
"481","WUHAN BOTANICAL GARDEN, CAS","CHINA MAINLAND","911","18390","20.19","34"
"482","HEBEI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1606","18379","11.44","20"
"483","CURTIN UNIVERSITY","AUSTRALIA","1020","18297","17.94","23"
"484","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","710","18225","25.67","33"
"485","UNIV NANTES ANGERS LE MANS","N/A","906","18224","20.11","23"
"486","LANCASTER UNIVERSITY","ENGLAND","656","18195","27.74","30"
"487","CLEMSON UNIVERSITY","USA","1461","18132","12.41","16"
"488","NEW ZEALAND INSTITUTE FOR PLANT & FOOD RESEARCH LTD","NEW ZEALAND","885","18123","20.48","27"
"489","UNIVERSITY OF SEVILLA","SPAIN","1155","18117","15.69","21"
"490","UNIVERSITY OF ALASKA SYSTEM","USA","1158","18093","15.62","16"
"491","INDIANA UNIVERSITY BLOOMINGTON","USA","696","18086","25.99","28"
"492","TARBIAT MODARES UNIVERSITY","IRAN","1460","18072","12.38","11"
"493","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","655","18059","27.57","21"
"494","UNIV PARIS EST COMUE","N/A","1310","18000","13.74","27"
"495","OAK RIDGE NATIONAL LABORATORY","USA","507","17993","35.49","32"
"496","ADAM MICKIEWICZ UNIVERSITY","POLAND","1397","17954","12.85","11"
"497","UNIVERSITY OF PALERMO","ITALY","1251","17950","14.35","21"
"498","ISTITUTO PER LA PROTEZIONE SOSTENIBILE DELLE PIANTE (IPSP-CNR)","ITALY","805","17948","22.30","25"
"499","CARLETON UNIVERSITY","CANADA","1000","17946","17.95","19"
"500","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","733","17889","24.41","27"
"501","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","911","17875","19.62","16"
"502","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","872","17829","20.45","18"
"503","NEWCASTLE UNIVERSITY - UK","ENGLAND","927","17826","19.23","21"
"503","UNIVERSITY OF KANSAS","USA","1088","17826","16.38","15"
"505","UNIVERSITY OF BASEL","SWITZERLAND","803","17794","22.16","27"
"506","UNIVERSIDAD DE CHILE","CHILE","1556","17773","11.42","20"
"507","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","728","17750","24.38","23"
"508","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","725","17708","24.42","23"
"509","GEOMAR HELMHOLTZ CENTER FOR OCEAN RESEARCH KIEL","GERMANY (FED REP GER)","734","17699","24.11","27"
"510","KYUSHU UNIVERSITY","JAPAN","1501","17688","11.78","15"
"511","WASHINGTON UNIVERSITY (WUSTL)","USA","708","17634","24.91","26"
"512","UNIVERSITY OF CATANIA","ITALY","949","17622","18.57","27"
"513","UNIVERSITY OF OTAGO","NEW ZEALAND","1250","17607","14.09","10"
"514","UNIVERSITY OF DELHI","INDIA","970","17599","18.14","27"
"515","UNIVERSIDADE DO ALGARVE","PORTUGAL","1117","17578","15.74","17"
"516","INSTITUTE NACIONAL DE PESQUISAS DA AMAZONIA","BRAZIL","1942","17548","9.04","18"
"517","UNIVERSITY OF MIAMI","USA","1031","17518","16.99","15"
"518","CENTRE FOR ENVIRONMENT FISHERIES & AQUACULTURE SCIENCE","ENGLAND","746","17462","23.41","24"
"519","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","852","17437","20.47","27"
"520","UNIVERSIDAD DE CONCEPCION","CHILE","1701","17375","10.21","14"
"521","UNIVERSITY OF YORK - UK","ENGLAND","698","17348","24.85","17"
"522","CHINA NATIONAL RICE RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","669","17334","25.91","36"
"523","UNIVERSITY OF MONTANA","USA","881","17329","19.67","18"
"523","UNIVERSITY OF MONTANA SYSTEM","USA","881","17329","19.67","18"
"525","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE)","BRAZIL","2307","17297","7.50","15"
"526","UNIVERSIDADE FEDERAL DE SANTA MARIA (UFSM)","BRAZIL","2169","17280","7.97","11"
"527","FONDAZIONE EDMUND MACH","ITALY","735","17275","23.50","11"
"528","UNIVERSIDADE FEDERAL DE GOIAS","BRAZIL","1658","17268","10.41","16"
"529","GANSU AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1687","17261","10.23","22"
"530","KOBE UNIVERSITY","JAPAN","1179","17256","14.64","13"
"531","UNIVERSITE DE STRASBOURG","FRANCE","851","17244","20.26","18"
"532","MENDEL UNIVERSITY IN BRNO","CZECH REPUBLIC","1436","17161","11.95","33"
"533","VETAGRO SUP","FRANCE","1097","17148","15.63","18"
"534","MISSOURI BOTANICAL GARDENS","USA","1049","17017","16.22","16"
"535","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","1315","17014","12.94","16"
"536","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","821","17012","20.72","26"
"537","CNRS - NATIONAL INSTITUTE FOR EARTH SCIENCES & ASTRONOMY (INSU)","FRANCE","933","16958","18.18","13"
"538","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","454","16862","37.14","24"
"539","UNIVERSITY OF NEUCHATEL","SWITZERLAND","667","16855","25.27","24"
"540","CSIC - ESTACION BIOLOGICA DE DONANA (EBD)","SPAIN","1037","16829","16.23","10"
"541","UNIVERSITY OF NORTH TEXAS DENTON","USA","450","16828","37.40","24"
"542","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","726","16715","23.02","22"
"543","UNIVERSIDAD DE MALAGA","SPAIN","908","16633","18.32","16"
"544","BAYER AG","GERMANY (FED REP GER)","572","16560","28.95","26"
"545","WUHAN UNIVERSITY","CHINA MAINLAND","928","16502","17.78","27"
"546","UNIVERSITY OF GENEVA","SWITZERLAND","622","16401","26.37","25"
"547","PRINCETON UNIVERSITY","USA","574","16375","28.53","29"
"548","INSTITUTO DE ECOLOGIA - MEXICO","MEXICO","1692","16366","9.67","12"
"549","YUNNAN UNIVERSITY","CHINA MAINLAND","1475","16345","11.08","29"
"550","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","411","16302","39.66","34"
"551","ENVIRONMENT & CLIMATE CHANGE CANADA","CANADA","1098","16283","14.83","11"
"552","AGROCAMPUS OUEST","FRANCE","573","16264","28.38","13"
"553","UNIVERSITY OF ALASKA FAIRBANKS","USA","1008","16263","16.13","15"
"554","UNIVERSIDADE DE COIMBRA","PORTUGAL","1079","16242","15.05","23"
"555","UNIVERSITY OF INNSBRUCK","AUSTRIA","769","16240","21.12","23"
"556","UNIVERSITY OF READING","ENGLAND","768","16214","21.11","15"
"557","GORGAN UNIVERSITY OF AGRICULTURAL SCIENCES & NATURAL RESOURCES","IRAN","799","16170","20.24","22"
"558","UNIVERSITY OF AGRICULTURE IN KRAKOW","POLAND","1595","16126","10.11","11"
"559","TEXAS TECH UNIVERSITY SYSTEM","USA","1233","16098","13.06","21"
"560","CHULALONGKORN UNIVERSITY","THAILAND","1926","16093","8.36","8"
"561","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","968","16071","16.60","16"
"562","GUIZHOU ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","577","16065","27.84","38"
"563","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","748","16063","21.47","13"
"564","NORWEGIAN INSTITUTE NATURE RESEARCH","NORWAY","831","15989","19.24","21"
"565","UNIVERSITY OF EASTERN FINLAND","FINLAND","1067","15964","14.96","8"
"566","SOUTH CHINA NORMAL UNIVERSITY","CHINA MAINLAND","859","15946","18.56","12"
"567","SIMON FRASER UNIVERSITY","CANADA","936","15941","17.03","13"
"568","AUSTRALIAN INSTITUTE OF MARINE SCIENCE","AUSTRALIA","629","15936","25.34","16"
"569","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","733","15920","21.72","18"
"570","NERC NATIONAL OCEANOGRAPHY CENTRE","ENGLAND","653","15832","24.25","24"
"571","TEXAS TECH UNIVERSITY","USA","1205","15805","13.12","21"
"572","UNIVERSITY OF BIRMINGHAM","ENGLAND","646","15741","24.37","34"
"573","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","1256","15737","12.53","18"
"574","CSIC - ESTACION EXPERIMENTAL DEL ZAIDIN (EEZ)","SPAIN","480","15720","32.75","21"
"575","FLORIDA INTERNATIONAL UNIVERSITY","USA","964","15698","16.28","22"
"576","FRIEDRICH LOEFFLER INSTITUTE","GERMANY (FED REP GER)","1097","15696","14.31","7"
"577","RUPRECHT KARLS UNIVERSITY HEIDELBERG","GERMANY (FED REP GER)","558","15662","28.07","17"
"578","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","826","15568","18.85","15"
"579","STONY BROOK UNIVERSITY","USA","730","15547","21.30","20"
"580","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","721","15515","21.52","18"
"581","BULGARIAN ACADEMY OF SCIENCES","BULGARIA","1531","15501","10.12","29"
"582","BANARAS HINDU UNIVERSITY (BHU)","INDIA","911","15500","17.01","31"
"583","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","1238","15464","12.49","18"
"584","NORWEGIAN INSTITUTE OF BIOECONOMY RESEARCH","NORWAY","865","15449","17.86","15"
"585","HELLENIC CENTRE FOR MARINE RESEARCH","GREECE","819","15438","18.85","19"
"586","ABERYSTWYTH UNIVERSITY","WALES","576","15398","26.73","15"
"587","ALIGARH MUSLIM UNIVERSITY","INDIA","706","15382","21.79","33"
"588","VIETNAM ACADEMY OF SCIENCE & TECHNOLOGY (VAST)","VIETNAM","1885","15364","8.15","6"
"589","NARA INSTITUTE OF SCIENCE & TECHNOLOGY","JAPAN","488","15350","31.45","23"
"590","JAPAN FISHERIES RESEARCH & EDUCATION AGENCY (FRA)","JAPAN","1807","15345","8.49","6"
"591","NATIONAL INSTITUTE OF WATER & ATMOSPHERIC RESEARCH (NIWA) - NEW ZEALAND","NEW ZEALAND","969","15334","15.82","21"
"592","CENT VAL LOIRE COMUE","N/A","943","15265","16.19","16"
"593","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","BRAZIL","1125","15261","13.57","32"
"593","UNIVERSIDADE ESTADUAL DE MARINGA","BRAZIL","1356","15261","11.25","12"
"595","MAHIDOL UNIVERSITY","THAILAND","1332","15229","11.43","19"
"596","SHANGHAI NORMAL UNIVERSITY","CHINA MAINLAND","835","15218","18.23","31"
"597","SPANISH INSTITUTE OF OCEANOGRAPHY","SPAIN","1026","15172","14.79","12"
"598","UNIVERSITY OF MESSINA","ITALY","1075","15165","14.11","21"
"599","AMERICAN MUSEUM OF NATURAL HISTORY (AMNH)","USA","1216","15144","12.45","11"
"600","UNIVERSITY OF PLYMOUTH","ENGLAND","719","15141","21.06","18"
"601","ROSLIN INSTITUTE","SCOTLAND","1127","15140","13.43","8"
"602","KOMAROV BOTANICAL INSTITUTE, RUSSIAN ACADEMY OF SCIENCES","RUSSIA","818","15117","18.48","24"
"603","NORTH DAKOTA STATE UNIVERSITY FARGO","USA","1149","15044","13.09","7"
"604","UNIVERSIDAD DE LA REPUBLICA, URUGUAY","URUGUAY","1557","14999","9.63","11"
"605","MEMORIAL UNIVERSITY NEWFOUNDLAND","CANADA","1037","14883","14.35","12"
