Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): MICROBIOLOGY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"310","UNIVERSITY OF MARYLAND COLLEGE PARK","USA","584","15277","26.16","7"
"311","NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","CHINA MAINLAND","561","15230","27.15","11"
"312","UNIVERSITY OF NORTH CAROLINA SCHOOL OF MEDICINE","USA","510","15119","29.65","7"
"313","NORTHERN ARIZONA UNIVERSITY","USA","227","15110","66.56","12"
"314","JOINT GENOME INSTITUTE - JGI","USA","238","15108","63.48","14"
"315","TEAGASC","IRELAND","344","15099","43.89","14"
"316","UTAH SYSTEM OF HIGHER EDUCATION","USA","588","15098","25.68","7"
"317","UNIV LILLE NORD FRANCE COMUE","N/A","631","15048","23.85","6"
"318","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","580","15035","25.92","7"
"319","MONTEFIORE MEDICAL CENTER","USA","443","14983","33.82","8"
"320","UNIVERSITY OF OKLAHOMA - NORMAN","USA","366","14947","40.84","16"
"321","CENTRAL SOUTH UNIVERSITY","CHINA MAINLAND","743","14934","20.10","15"
"322","FUJIAN AGRICULTURE & FORESTRY UNIVERSITY","CHINA MAINLAND","700","14918","21.31","14"
"323","CASE WESTERN RESERVE UNIVERSITY","USA","529","14834","28.04","11"
"324","CIRAD","FRANCE","738","14819","20.08","5"
"325","UNIVERSITY OF WARWICK","ENGLAND","482","14801","30.71","10"
"326","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","434","14788","34.07","8"
"327","BETH ISRAEL DEACONESS MEDICAL CENTER","USA","319","14713","46.12","16"
"328","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","1278","14635","11.45","6"
"329","UNIVERSITY OF NAPLES FEDERICO II","ITALY","662","14610","22.07","12"
"330","ROCKEFELLER UNIVERSITY","USA","346","14557","42.07","9"
"331","UNIVERSITY OF TARTU","ESTONIA","337","14542","43.15","15"
"332","UNIVERSITY OF MANITOBA","CANADA","691","14536","21.04","14"
"333","MURDOCH UNIVERSITY","AUSTRALIA","463","14534","31.39","9"
"334","LOYOLA UNIVERSITY CHICAGO","USA","320","14459","45.18","7"
"335","UNIVERSITY OF MASSACHUSETTS WORCESTER","USA","397","14457","36.42","11"
"336","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON","USA","466","14454","31.02","9"
"337","BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY","CHINA MAINLAND","484","14446","29.85","12"
"338","PURDUE UNIVERSITY SYSTEM","USA","547","14443","26.40","11"
"339","AGRICULTURE & AGRI FOOD CANADA","CANADA","583","14439","24.77","4"
"340","UNIVERSITY OF CALIFORNIA IRVINE","USA","528","14407","27.29","9"
"341","UNIV PARIS EST COMUE","N/A","729","14372","19.71","4"
"342","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","SWITZERLAND","440","14369","32.66","9"
"343","UNIVERSITY OF SOUTHAMPTON","ENGLAND","330","14354","43.50","16"
"344","NATIONAL TAIWAN UNIVERSITY","TAIWAN","626","14350","22.92","11"
"345","PURDUE UNIVERSITY","USA","535","14295","26.72","11"
"346","KING SAUD UNIVERSITY","SAUDI ARABIA","991","14281","14.41","3"
"347","UNIVERSITY OF OSAKA","JAPAN","867","14243","16.43","5"
"348","UNIVERSITY OF HAWAII SYSTEM","USA","413","14235","34.47","10"
"349","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","417","14203","34.06","9"
"350","UNIVERSITY OF CONNECTICUT","USA","534","14125","26.45","8"
"351","JOINT BIOENERGY INSTITUTE - JBEI","USA","188","14111","75.06","14"
"352","UNIVERSITE DE LILLE","FRANCE","599","14072","23.49","5"
"353","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","769","14044","18.26","4"
"354","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","628","14024","22.33","10"
"355","UNIVERSITY OF MANCHESTER","ENGLAND","495","13979","28.24","16"
"356","UNIVERSITY OF VETERINARY MEDICINE VIENNA","AUSTRIA","722","13889","19.24","7"
"357","BOSTON UNIVERSITY","USA","420","13853","32.98","7"
"358","UNIVERSITY OF KIEL","GERMANY (FED REP GER)","457","13839","30.28","16"
"359","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","576","13816","23.99","3"
"360","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","654","13765","21.05","10"
"361","UNIVERSITY OF SASKATCHEWAN","CANADA","517","13752","26.60","12"
"362","NOVO NORDISK FOUNDATION","DENMARK","118","13645","115.64","18"
"363","UNIVERSITY OF ANTWERP","BELGIUM","571","13631","23.87","6"
"364","UNIVERSITE PSL","FRANCE","516","13603","26.36","5"
"365","INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)","INDIA","1041","13539","13.01","7"
"366","J. CRAIG VENTER INSTITUTE","USA","298","13432","45.07","10"
"367","UNIVERSITY OF OTAGO","NEW ZEALAND","520","13426","25.82","9"
"368","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","618","13370","21.63","6"
"369","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","286","13365","46.73","8"
"370","LOMONOSOV MOSCOW STATE UNIVERSITY","RUSSIA","678","13320","19.65","4"
"371","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","395","13257","33.56","13"
"372","ASSISTANCE PUBLIQUE-HOPITAUX DE MARSEILLE","FRANCE","628","13081","20.83","6"
"373","AGENCE NATIONALE DE SECURITE SANITAIRE DE L'ALIMENTATION, DE L'ENVIRONNEMENT DU TRAVAIL (ANSES)","FRANCE","687","13072","19.03","3"
"374","MONTANA STATE UNIVERSITY BOZEMAN","USA","354","12985","36.68","8"
"374","MONTANA STATE UNIVERSITY SYSTEM","USA","354","12985","36.68","8"
"376","VRIJE UNIVERSITEIT AMSTERDAM","NETHERLANDS","420","12969","30.88","9"
"377","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","279","12955","46.43","22"
"378","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","496","12927","26.06","9"
"379","UNITED STATES ARMY","USA","512","12920","25.23","7"
"380","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","312","12882","41.29","10"
"381","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","783","12869","16.44","11"
"382","SAPIENZA UNIVERSITY ROME","ITALY","714","12850","18.00","6"
"383","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","USA","382","12833","33.59","5"
"384","PIRBRIGHT INSTITUTE","ENGLAND","542","12766","23.55","8"
"385","UMEA UNIVERSITY","SWEDEN","562","12743","22.67","4"
"386","UNIVERSITY OF WESTERN AUSTRALIA","AUSTRALIA","584","12708","21.76","7"
"387","ARGONNE NATIONAL LABORATORY","USA","167","12678","75.92","11"
"388","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","437","12669","28.99","6"
"389","PUBLIC HEALTH AGENCY OF CANADA","CANADA","509","12636","24.83","10"
"390","CARDIFF UNIVERSITY","WALES","427","12594","29.49","11"
"391","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","427","12579","29.46","9"
"392","UNIVERSITY OF TECHNOLOGY SYDNEY","AUSTRALIA","440","12506","28.42","7"
"393","ISTITUTO SUPERIORE DI SANITA (ISS)","ITALY","634","12496","19.71","3"
"394","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","574","12490","21.76","5"
"395","RUTGERS UNIVERSITY BIOMEDICAL & HEALTH SCIENCES","USA","482","12467","25.87","5"
"396","JINAN UNIVERSITY","CHINA MAINLAND","584","12312","21.08","9"
"397","NETHERLANDS NATIONAL INSTITUTE FOR PUBLIC HEALTH & THE ENVIRONMENT","NETHERLANDS","471","12229","25.96","8"
"398","UNIVERSITY OF BRISTOL","ENGLAND","426","12223","28.69","9"
"399","POLISH ACADEMY OF SCIENCES","POLAND","681","12215","17.94","7"
"400","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","858","12113","14.12","3"
"401","QUADRAM INSTITUTE","ENGLAND","337","12095","35.89","16"
"402","PHILIPPS UNIVERSITY MARBURG","GERMANY (FED REP GER)","471","11987","25.45","5"
"403","UNIVERSITY OF DUNDEE","SCOTLAND","281","11965","42.58","10"
"404","JIANGNAN UNIVERSITY","CHINA MAINLAND","641","11867","18.51","13"
"405","LUND UNIVERSITY","SWEDEN","515","11845","23.00","9"
"406","RIKEN","JAPAN","595","11770","19.78","7"
"407","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","NORWAY","405","11757","29.03","6"
"408","OCEAN UNIVERSITY OF CHINA","CHINA MAINLAND","778","11748","15.10","2"
"409","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","545","11729","21.52","4"
"410","OREGON HEALTH & SCIENCE UNIVERSITY","USA","489","11679","23.88","6"
"411","KOREA UNIVERSITY","SOUTH KOREA","598","11651","19.48","4"
"412","UNIVERSITY OF HAMBURG","GERMANY (FED REP GER)","546","11613","21.27","4"
"413","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","732","11612","15.86","15"
"414","UNIVERSITI MALAYA","MALAYSIA","549","11597","21.12","4"
"415","UNIVERSITE DE STRASBOURG","FRANCE","538","11595","21.55","4"
"416","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","373","11552","30.97","6"
"417","KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY","SAUDI ARABIA","328","11524","35.13","10"
"418","RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS","CHINA MAINLAND","264","11498","43.55","12"
"419","SWISS FEDERAL RESEARCH STATION AGROSCOPE","SWITZERLAND","173","11459","66.24","14"
"420","UNIVERSITY OF UTAH","USA","441","11411","25.88","7"
"421","UNIVERSITY OF PISA","ITALY","444","11402","25.68","3"
"422","UNIVERSIDADE DO MINHO","PORTUGAL","372","11401","30.65","4"
"423","ACADEMIC MEDICAL CENTER AMSTERDAM","NETHERLANDS","287","11373","39.63","6"
"424","UNIVERSITY OF AUCKLAND","NEW ZEALAND","316","11354","35.93","9"
"425","LANZHOU VETERINARY RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","852","11249","13.20","2"
"426","MEDICAL UNIVERSITY OF VIENNA","AUSTRIA","538","11176","20.77","8"
"427","UNIVERSITY OF VIRGINIA","USA","448","11173","24.94","5"
"427","UNIVERSITY OF SOUTH BOHEMIA CESKE BUDEJOVICE","CZECH REPUBLIC","531","11173","21.04","4"
"429","MARINE BIOLOGICAL LABORATORY - WOODS HOLE","USA","147","11165","75.95","9"
"430","KING ABDULAZIZ UNIVERSITY","SAUDI ARABIA","420","11142","26.53","9"
"431","UNIVERSITY COLLEGE DUBLIN","IRELAND","440","11131","25.30","9"
"432","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA)","BRAZIL","590","11128","18.86","8"
"433","UNIVERSITY OF ROCHESTER","USA","404","11085","27.44","4"
"434","UNIVERSITY OF ARKANSAS SYSTEM","USA","464","11030","23.77","10"
"435","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","376","11026","29.32","12"
"436","UNIVERSITY OF DELHI","INDIA","467","10934","23.41","10"
"437","GERMAN CANCER RESEARCH CENTER (DKFZ)","GERMANY (FED REP GER)","379","10931","28.84","4"
"438","WALTER REED ARMY INSTITUTE OF RESEARCH (WRAIR)","USA","454","10919","24.05","5"
"439","UNIVERSITY OF MISSOURI SYSTEM","USA","488","10902","22.34","8"
"440","DELFT UNIVERSITY OF TECHNOLOGY","NETHERLANDS","254","10880","42.83","11"
"441","HENAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","627","10879","17.35","8"
"442","UTRECHT UNIVERSITY MEDICAL CENTER","NETHERLANDS","378","10831","28.65","5"
"443","ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE","SWITZERLAND","338","10763","31.84","10"
"444","UNIVERSITE DE BORDEAUX","FRANCE","521","10722","20.58","5"
"445","UNIVERSITY OF LIEGE","BELGIUM","510","10720","21.02","3"
"446","UNIVERSITY OF SOUTH FLORIDA","USA","422","10696","25.35","5"
"446","COMMUNAUTE UNIVERSITE GRENOBLE ALPES","FRANCE","492","10696","21.74","2"
"446","UNIVERSITE GRENOBLE ALPES (UGA)","FRANCE","492","10696","21.74","2"
"449","UNIVERSITY OF NEBRASKA LINCOLN","USA","503","10689","21.25","5"
"450","STELLENBOSCH UNIVERSITY","SOUTH AFRICA","529","10653","20.14","11"
"451","COPENHAGEN UNIVERSITY HOSPITAL","DENMARK","348","10651","30.61","9"
"452","UNIVERSITY OF HAWAII MANOA","USA","298","10609","35.60","9"
"453","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","178","10607","59.59","12"
"454","YONSEI UNIVERSITY","SOUTH KOREA","603","10505","17.42","8"
"455","RESEARCH CENTER OF BIOTECHNOLOGY RAS","RUSSIA","823","10499","12.76","1"
"456","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","800","10484","13.11","2"
"457","UNIVERSITY OF TURKU","FINLAND","381","10469","27.48","8"
"458","INSTITUTE OF URBAN ENVIRONMENT, CAS","CHINA MAINLAND","165","10460","63.39","18"
"459","HUN-REN","HUNGARY","477","10442","21.89","10"
"460","LAOSHAN LABORATORY","CHINA MAINLAND","688","10396","15.11","2"
"461","UNIVERSITY OF SEVILLA","SPAIN","453","10361","22.87","2"
"462","ROSLIN INSTITUTE","SCOTLAND","395","10356","26.22","7"
"463","ECOLE NORMALE SUPERIEURE DE LYON (ENS DE LYON)","FRANCE","442","10354","23.43","3"
"464","ECOLE NATIONALE VETERINAIRE D'ALFORT (ENVA)","FRANCE","528","10347","19.60","4"
"465","UNIVERSITY OF SHEFFIELD","ENGLAND","346","10304","29.78","7"
"466","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","340","10297","30.29","1"
"467","KAROLINSKA UNIVERSITY HOSPITAL","SWEDEN","362","10285","28.41","7"
"468","UNIVERSITY OF ILLINOIS CHICAGO","USA","472","10250","21.72","1"
"469","UNIVERSITY OF LEEDS","ENGLAND","403","10119","25.11","3"
"470","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","479","10114","21.11","2"
"471","CAIRO UNIVERSITY","EGYPT","621","10102","16.27","7"
"472","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","617","10079","16.34","4"
"473","TONGJI UNIVERSITY","CHINA MAINLAND","608","10060","16.55","12"
"474","SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES","CHINA MAINLAND","506","10059","19.88","6"
"475","UNIVERSITY OF TURIN","ITALY","508","10044","19.77","6"
"476","UNIVERSITY OF KENTUCKY","USA","460","10042","21.83","6"
"477","USDA AGRICULTURAL RESEARCH SERVICE","USA","497","10029","20.18","14"
"478","MINIST AGR","N/A","519","10015","19.30","3"
"479","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","463","10012","21.62","1"
"480","JAMES COOK UNIVERSITY","AUSTRALIA","379","9993","26.37","5"
"481","INDIAN INSTITUTE OF TECHNOLOGY SYSTEM (IIT SYSTEM)","INDIA","641","9987","15.58","7"
"482","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","668","9964","14.92","5"
"483","UNIVERSITY OF MASSACHUSETTS AMHERST","USA","303","9939","32.80","8"
"484","CHINESE UNIVERSITY OF HONG KONG","HONG KONG","353","9928","28.12","16"
"485","KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB)","SOUTH KOREA","814","9920","12.19","4"
"486","DALHOUSIE UNIVERSITY","CANADA","350","9909","28.31","8"
"487","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","394","9903","25.13","6"
"488","MINIST HLTH","N/A","532","9897","18.60","7"
"489","SWISS TROPICAL & PUBLIC HEALTH INSTITUTE","SWITZERLAND","374","9866","26.38","6"
"490","UNIVERSITY OF LJUBLJANA","SLOVENIA","466","9855","21.15","7"
"490","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","479","9855","20.57","7"
"492","SWISS FEDERAL INSTITUTE OF AQUATIC SCIENCE & TECHNOLOGY (EAWAG)","SWITZERLAND","164","9846","60.04","10"
"493","BEIJING GENOMICS INSTITUTE (BGI)","CHINA MAINLAND","236","9836","41.68","11"
"494","UNIVERSITY OF VETERINARY MEDICINE HANNOVER","GERMANY (FED REP GER)","533","9834","18.45","3"
"495","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","468","9806","20.95","7"
"496","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","383","9757","25.48","9"
"497","UNIVERSITY OF QUEBEC","CANADA","373","9734","26.10","3"
"498","UNIVERSITY OF OTTAWA","CANADA","404","9709","24.03","12"
"499","MISSISSIPPI STATE UNIVERSITY","USA","357","9693","27.15","8"
"500","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","461","9679","21.00","5"
"501","INSTITUTE OF PATHOGEN BIOLOGY - CAMS","CHINA MAINLAND","245","9672","39.48","5"
"502","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","420","9651","22.98","6"
"503","UNITED STATES DEPARTMENT OF THE INTERIOR","USA","355","9639","27.15","7"
"504","DANA-FARBER CANCER INSTITUTE","USA","237","9630","40.63","6"
"505","FRANCIS CRICK INSTITUTE","ENGLAND","343","9596","27.98","7"
"506","AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH (A*STAR)","SINGAPORE","394","9591","24.34","9"
"507","NORTHEAST AGRICULTURAL UNIVERSITY - CHINA","CHINA MAINLAND","666","9583","14.39","3"
"508","HANS KNOLL INSTITUTE (HKI)","GERMANY (FED REP GER)","306","9543","31.19","7"
"509","UNIVERSITY OF ST ANDREWS","SCOTLAND","235","9542","40.60","7"
"510","HUBEI PROV CTR DIS CONTROL & PREVENT","N/A","66","9522","144.27","1"
"511","UNIVERSITY OF PADUA","ITALY","550","9493","17.26","2"
"512","INTERNATIONAL AIDS VACCINE INITIATIVE","USA","168","9488","56.48","7"
"513","UNIVERSITY OF ADELAIDE","AUSTRALIA","437","9474","21.68","7"
"514","CENTRO NACIONAL DE MICROBIOLOGIA (CNM)","SPAIN","435","9452","21.73","6"
"515","LIVERPOOL SCHOOL OF TROPICAL MEDICINE","ENGLAND","446","9396","21.07","3"
"516","UNIVERSITY OF PARMA","ITALY","303","9364","30.90","9"
"517","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","427","9351","21.90","3"
"518","GRIFFITH UNIVERSITY","AUSTRALIA","425","9342","21.98","5"
"519","KYUNG HEE UNIVERSITY","SOUTH KOREA","612","9305","15.20","6"
"520","NATURAL HISTORY MUSEUM LONDON","ENGLAND","416","9275","22.30","5"
"521","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","426","9215","21.63","2"
"522","UNIVERSITY OF LOUISVILLE","USA","291","9205","31.63","6"
"523","UNIV NANTES ANGERS LE MANS","N/A","402","9200","22.89","4"
"524","UNIVERSITY OF WATERLOO","CANADA","179","9199","51.39","5"
"524","NSW HEALTH","AUSTRALIA","350","9199","26.28","6"
"526","UNIVERSITY OF BUENOS AIRES","ARGENTINA","767","9151","11.93","2"
"527","UNIVERSIDAD DE CHILE","CHILE","516","9102","17.64","0"
"528","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","241","9093","37.73","3"
"529","INSTITUTE OF TROPICAL MEDICINE (ITM)","BELGIUM","395","9079","22.98","3"
"530","WUHAN JINYINTAN HOSPITAL","CHINA MAINLAND","32","9077","283.66","1"
"530","AALBORG UNIVERSITY","DENMARK","216","9077","42.02","12"
"532","UNIVERSIDADE FEDERAL DE VICOSA","BRAZIL","382","9074","23.75","11"
"533","PRES EUROPEAN UNIV BRETAGNE","N/A","388","9067","23.37","5"
"534","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","591","9064","15.34","4"
"535","BERNHARD NOCHT INSTITUT FUR TROPENMEDIZIN","GERMANY (FED REP GER)","446","9055","20.30","6"
"536","HOSPITAL UNIVERSITARIO RAMON Y CAJAL","SPAIN","267","9043","33.87","9"
"537","GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","487","9023","18.53","6"
"538","LANZHOU UNIVERSITY","CHINA MAINLAND","589","9017","15.31","14"
"539","OAK RIDGE NATIONAL LABORATORY","USA","291","8996","30.91","6"
"540","UNITED STATES GEOLOGICAL SURVEY","USA","287","8941","31.15","7"
"541","GEORGIA STATE UNIVERSITY","USA","303","8934","29.49","11"
"542","NANKAI UNIVERSITY","CHINA MAINLAND","571","8932","15.64","8"
"543","UNIVERSITY OF KANSAS","USA","379","8926","23.55","3"
"544","INSTITUTE OF MICROBIOLOGY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","392","8924","22.77","6"
"545","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","602","8814","14.64","6"
"546","MINIST EDUC","N/A","457","8813","19.28","3"
"547","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","469","8798","18.76","4"
"548","WELLCOME CENTRE FOR HUMAN GENETICS","ENGLAND","199","8766","44.05","10"
"549","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","561","8760","15.61","1"
"550","ISLAMIC AZAD UNIVERSITY","IRAN","843","8726","10.35","3"
"551","MACQUARIE UNIVERSITY","AUSTRALIA","261","8720","33.41","10"
"552","WOODS HOLE OCEANOGRAPHIC INSTITUTION","USA","197","8697","44.15","3"
"553","UNIVERSITY OF MISSOURI COLUMBIA","USA","384","8692","22.64","8"
"554","CHUNGBUK NATIONAL UNIVERSITY","SOUTH KOREA","444","8676","19.54","5"
"555","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","485","8670","17.88","4"
"556","FEINBERG SCHOOL OF MEDICINE","USA","388","8658","22.31","2"
"557","ADDENBROOKE'S HOSPITAL","ENGLAND","180","8635","47.97","7"
"557","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","ENGLAND","180","8635","47.97","7"
"559","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","314","8630","27.48","9"
"560","SHENZHEN UNIVERSITY","CHINA MAINLAND","501","8603","17.17","7"
"561","IFREMER","FRANCE","365","8557","23.44","5"
"562","VIRGINIA COMMONWEALTH UNIVERSITY","USA","355","8551","24.09","4"
"563","ACADEMIA SINICA - TAIWAN","TAIWAN","445","8534","19.18","2"
"564","RUTGERS UNIVERSITY NEWARK","USA","258","8524","33.04","5"
"565","ULM UNIVERSITY","GERMANY (FED REP GER)","352","8500","24.15","4"
"566","MRC LABORATORY MOLECULAR BIOLOGY","ENGLAND","178","8450","47.47","7"
"567","NANJING INSTITUTE OF SOIL SCIENCE, CAS","CHINA MAINLAND","204","8434","41.34","16"
"568","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","389","8423","21.65","9"
"569","HOSPITAL FOR SICK CHILDREN (SICKKIDS)","CANADA","218","8416","38.61","5"
"570","SCRIPPS INSTITUTION OF OCEANOGRAPHY","USA","206","8415","40.85","9"
"571","UNIVERSITY OF TRENTO","ITALY","168","8409","50.05","15"
"571","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","315","8409","26.70","7"
"573","OKAYAMA UNIVERSITY","JAPAN","339","8373","24.70","11"
"574","ICAR - INDIAN VETERINARY RESEARCH INSTITUTE","INDIA","305","8354","27.39","2"
"575","SWISS INSTITUTE OF BIOINFORMATICS","SWITZERLAND","294","8342","28.37","7"
"576","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","532","8311","15.62","5"
"577","BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","284","8301","29.23","6"
"578","NOVARTIS","SWITZERLAND","151","8299","54.96","6"
"579","UNIVERSITY OF FLORENCE","ITALY","395","8283","20.97","4"
"580","INSTITUTE OF PLANT PROTECTION, CAAS","CHINA MAINLAND","511","8265","16.17","2"
"581","UNIVERSITE DE LORRAINE","FRANCE","322","8264","25.66","5"
"582","MASARYK UNIVERSITY BRNO","CZECH REPUBLIC","536","8261","15.41","1"
"583","GEORGE WASHINGTON UNIVERSITY","USA","342","8255","24.14","6"
"584","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","239","8238","34.47","6"
"585","UNIVERSITE DE RENNES","FRANCE","358","8237","23.01","5"
"586","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","376","8232","21.89","1"
"587","BROWN UNIVERSITY","USA","332","8211","24.73","7"
"588","TULANE UNIVERSITY","USA","408","8189","20.07","2"
"589","GLAXOSMITHKLINE","ENGLAND","279","8176","29.30","7"
"590","EBERHARD KARLS UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","352","8158","23.18","4"
"591","NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD)","SOUTH AFRICA","313","8144","26.02","8"
"592","CIBERESP","SPAIN","393","8141","20.72","7"
"593","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","CHINA MAINLAND","418","8123","19.43","2"
"594","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","396","8121","20.51","11"
"595","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","410","8054","19.64","8"
"596","ROCHE HOLDING","SWITZERLAND","249","8016","32.19","4"
"597","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","297","7999","26.93","10"
"598","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","304","7997","26.31","4"
"599","TRINITY COLLEGE DUBLIN","IRELAND","270","7967","29.51","5"
"600","RIGSHOSPITALET","DENMARK","265","7942","29.97","6"
"601","ANIMAL & PLANT HEALTH AGENCY UK","ENGLAND","324","7934","24.49","13"
"602","WUHAN CTR DIS CONTROL & PREVENT","N/A","36","7927","220.19","4"
"603","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","324","7923","24.45","7"
"603","CHUNG ANG UNIVERSITY","SOUTH KOREA","665","7923","11.91","4"
"605","UNIVERSITY OF YORK - UK","ENGLAND","316","7914","25.04","7"
"605","NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE & TECHNOLOGY (AIST)","JAPAN","409","7914","19.35","2"
"607","PENNSYLVANIA MEDICINE","USA","252","7898","31.34","8"
"608","IRTA","SPAIN","264","7871","29.81","6"
"609","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","610","7855","12.88","1"
"610","CHILDRENS HOSPITAL OF PHILADELPHIA","USA","243","7815","32.16","8"
"611","UNIVERSITY AT BUFFALO, SUNY","USA","323","7813","24.19","9"
"612","CSIC - INSTITUTO DE PRODUCTOS LACTEOS DE ASTURIAS (IPLA)","SPAIN","175","7806","44.61","2"
"612","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","263","7806","29.68","10"
"614","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","400","7775","19.44","5"
"615","SHANGHAI VETERINARY RESEARCH INSTITUTE, CAAS","CHINA MAINLAND","546","7769","14.23","2"
"616","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","530","7768","14.66","3"
"617","CHULALONGKORN UNIVERSITY","THAILAND","667","7752","11.62","1"
"618","QIMR BERGHOFER MEDICAL RESEARCH INSTITUTE","AUSTRALIA","286","7741","27.07","2"
