Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PHYSICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"307","LOUISIANA STATE UNIVERSITY","USA","1693","84549","49.94","69"
"308","CSIC - UAM - INSTITUT DE FISICA TEORICA (IFT)","SPAIN","3160","84319","26.68","78"
"309","UNIVERSITY OF WATERLOO","CANADA","3088","83634","27.08","90"
"310","INSTITUTE FOR NUCLEAR RESEARCH OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","3102","83622","26.96","67"
"311","YEREVAN PHYSICS INSTITUTE","ARMENIA","2717","83420","30.70","54"
"312","GRAN SASSO SCIENCE INSTITUTE (GSSI)","ITALY","1523","82896","54.43","85"
"313","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","2945","82857","28.13","60"
"314","UNIVERSITY OF VIRGINIA","USA","2515","82506","32.81","63"
"315","CZECH TECHNICAL UNIVERSITY PRAGUE","CZECH REPUBLIC","3899","82109","21.06","65"
"316","CHINESE ACADEMY OF ENGINEERING PHYSICS","CHINA MAINLAND","6181","81200","13.14","52"
"317","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","3317","80993","24.42","54"
"318","UNIVERSITY OF BASQUE COUNTRY","SPAIN","2894","80851","27.94","82"
"319","UNIVERSITI MALAYA","MALAYSIA","3175","80739","25.43","41"
"320","INSTITUTE FOR BASIC SCIENCE - KOREA (IBS)","SOUTH KOREA","3632","80536","22.17","84"
"321","AALTO UNIVERSITY","FINLAND","3047","80488","26.42","78"
"322","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","5096","80219","15.74","53"
"323","UNIVERSITE DE STRASBOURG","FRANCE","3242","80141","24.72","54"
"324","DORTMUND UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","2717","80138","29.50","88"
"325","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","2584","79967","30.95","71"
"326","DELFT UNIVERSITY OF TECHNOLOGY","NETHERLANDS","2881","79927","27.74","94"
"327","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","1927","79864","41.44","75"
"328","UNIVERSITY OF IOWA","USA","2678","79705","29.76","57"
"329","LABORATORIO DE INSTRUMENTACAO E FISICA EXPERIMENTAL DE PARTICULAS","PORTUGAL","2394","79684","33.28","70"
"330","NATIONAL TECHNICAL UNIVERSITY OF ATHENS","GREECE","2885","79645","27.61","59"
"331","COLLEGE DE FRANCE","FRANCE","1528","79385","51.95","66"
"332","UNIVERSITY COLLEGE DUBLIN","IRELAND","2177","79358","36.45","63"
"333","INSTITUTE FOR PARTICLE & NUCLEAR PHYSICS - HAS","HUNGARY","1102","79350","72.01","65"
"334","TEXAS TECH UNIVERSITY SYSTEM","USA","1663","79107","47.57","50"
"335","TEXAS TECH UNIVERSITY","USA","1644","78972","48.04","50"
"336","NORTHEASTERN UNIVERSITY","USA","2411","78769","32.67","61"
"337","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","2026","78365","38.68","62"
"338","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","4883","78324","16.04","44"
"339","UNIV CLERMONT AUVERGNE ASSOC","N/A","2498","78119","31.27","78"
"340","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","2488","78015","31.36","78"
"341","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","2098","77785","37.08","64"
"342","KYUSHU UNIVERSITY","JAPAN","4174","77704","18.62","60"
"343","UNIVERSITY OF OSLO","NORWAY","2992","77663","25.96","70"
"344","HUNAN UNIVERSITY","CHINA MAINLAND","4130","77588","18.79","101"
"345","CENTRAL SOUTH UNIVERSITY","CHINA MAINLAND","4675","76796","16.43","88"
"346","VRIJE UNIVERSITEIT AMSTERDAM","NETHERLANDS","1390","76794","55.25","89"
"347","CENTRAL CHINA NORMAL UNIVERSITY","CHINA MAINLAND","3517","76759","21.83","76"
"348","PETER THE GREAT ST. PETERSBURG POLYTECHNIC UNIVERSITY","RUSSIA","3353","76505","22.82","39"
"349","UNIVERSITY OF SIENA","ITALY","1503","76443","50.86","58"
"350","UNIVERSITY OF GRANADA","SPAIN","2323","76318","32.85","66"
"351","YONSEI UNIVERSITY","SOUTH KOREA","3244","75947","23.41","45"
"352","UNIVERSITE COTE D'AZUR","FRANCE","1963","75870","38.65","64"
"353","UNIVERSITY OF TRIESTE","ITALY","2746","75859","27.63","61"
"354","ISTITUTO NAZIONALE ASTROFISICA (INAF)","ITALY","1189","75838","63.78","90"
"355","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MADRAS","INDIA","3559","75311","21.16","54"
"356","JAGIELLONIAN UNIVERSITY","POLAND","3546","75026","21.16","77"
"357","SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","3926","74624","19.01","111"
"358","ZHENGZHOU UNIVERSITY","CHINA MAINLAND","3963","74169","18.72","135"
"359","ALBERT EINSTEIN CENTER FOR FUNDAMENTAL PHYSICS","SWITZERLAND","1811","74067","40.90","75"
"360","LANCASTER UNIVERSITY","ENGLAND","2236","73584","32.91","82"
"361","UNIVERSITY OF CATANIA","ITALY","2907","73508","25.29","44"
"362","BOGAZICI UNIVERSITY","TURKIYE","2505","73382","29.29","50"
"363","INSTITUTE FOR HIGH ENERGY PHYSICS (IFAE)","SPAIN","1617","73368","45.37","77"
"364","UNIVERSITY OF FREIBURG","GERMANY (FED REP GER)","2381","73348","30.81","65"
"365","UNIVERSIDADE ESTADUAL PAULISTA","BRAZIL","2881","72933","25.32","40"
"366","CARDIFF UNIVERSITY","WALES","1240","72736","58.66","80"
"367","UNIVERSITE DE MONTREAL","CANADA","2489","72586","29.16","65"
"368","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","2843","72410","25.47","72"
"369","CAS CENTER FOR EXCELLENCE IN QUANTUM INFORMATION & QUANTUM PHYSICS","CHINA MAINLAND","2976","72359","24.31","82"
"370","UNIVERSITY OF NOTRE DAME","USA","2916","72330","24.80","47"
"371","INSTITUT DE CIENCIES FOTONIQUES (ICFO)","SPAIN","1660","72103","43.44","86"
"372","SICHUAN UNIVERSITY","CHINA MAINLAND","5770","71963","12.47","66"
"373","UNIVERSITY OF LJUBLJANA","SLOVENIA","2563","71922","28.06","78"
"374","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","2533","71759","28.33","59"
"375","ROMA TRE UNIVERSITY","ITALY","2215","71754","32.39","77"
"376","HELSINKI INSTITUTE OF PHYSICS","FINLAND","2431","71462","29.40","42"
"377","UNIVERSITY OF FLORENCE","ITALY","2813","71192","25.31","64"
"378","UNIVERSITAT SIEGEN","GERMANY (FED REP GER)","1834","71132","38.79","57"
"379","LANZHOU UNIVERSITY","CHINA MAINLAND","5158","71031","13.77","56"
"380","TOMSK STATE UNIVERSITY","RUSSIA","3858","70640","18.31","40"
"381","INSTITUTE FOR ADVANCED STUDY - USA","USA","1238","70616","57.04","114"
"382","UNIVERSITY OF ALBERTA","CANADA","2753","70586","25.64","63"
"383","HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS","CHINA MAINLAND","5434","70446","12.96","40"
"384","BELARUSIAN STATE UNIVERSITY","BELARUS","2324","70373","30.28","40"
"385","CENTRO DE INVESTIGACIONES ENERGETICAS, MEDIOAMBIENTALES TECNOLOGICAS","SPAIN","2375","70212","29.56","50"
"386","UNIVERSITY OF VICTORIA","CANADA","1818","69894","38.45","61"
"387","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","3358","69140","20.59","45"
"388","UNIVERSITY OF SALERNO","ITALY","1567","69021","44.05","57"
"389","IVANE JAVAKHISHVILI TBILISI STATE UNIVERSITY","GEORGIA","2194","68877","31.39","47"
"390","TECHNICAL UNIVERSITY OF DARMSTADT","GERMANY (FED REP GER)","3314","68537","20.68","53"
"391","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","2829","68509","24.22","61"
"392","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","3015","68168","22.61","41"
"393","ECOLE SUPERIEURE DE PHYSIQUE ET DE CHIMIE INDUSTRIELLES DE LA VILLE DE PARIS (ESPCI)","FRANCE","1397","68108","48.75","47"
"394","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","2438","67918","27.86","64"
"395","ROYAL HOLLOWAY UNIVERSITY LONDON","ENGLAND","1630","67861","41.63","62"
"396","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","3351","67688","20.20","46"
"397","QUAID I AZAM UNIVERSITY","PAKISTAN","2792","67358","24.13","22"
"398","FRIEDRICH SCHILLER UNIVERSITY OF JENA","GERMANY (FED REP GER)","2684","67296","25.07","61"
"399","TUFTS UNIVERSITY","USA","1655","67206","40.61","54"
"400","JAPAN SCIENCE & TECHNOLOGY AGENCY (JST)","JAPAN","2433","67116","27.59","51"
"401","COMENIUS UNIVERSITY BRATISLAVA","SLOVAKIA","2342","66881","28.56","53"
"402","HOMI BHABHA NATIONAL INSTITUTE","INDIA","5737","66865","11.66","26"
"403","SLOVAK ACADEMY OF SCIENCES","SLOVAKIA","3159","66067","20.91","44"
"404","UNIVERSITY OF ANTWERP","BELGIUM","2238","66037","29.51","46"
"405","SHANXI UNIVERSITY","CHINA MAINLAND","5164","65846","12.75","50"
"406","AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH (A*STAR)","SINGAPORE","2052","65456","31.90","88"
"407","CENTRO BRASILEIRO DE PESQUISAS FISICAS","BRAZIL","2587","65335","25.26","38"
"408","WAYNE STATE UNIVERSITY","USA","2347","65232","27.79","45"
"409","UNIVERSITA DEGLI STUDI DI BARI ALDO MORO","ITALY","2344","65201","27.82","57"
"410","TOKYO METROPOLITAN UNIVERSITY","JAPAN","1852","65168","35.19","43"
"411","UNIVERSITY OF WESTERN AUSTRALIA","AUSTRALIA","1385","64771","46.77","62"
"412","NATIONAL INSTITUTE OF TECHNOLOGY (NIT SYSTEM)","INDIA","6490","64258","9.90","17"
"413","BASQUE FOUNDATION FOR SCIENCE","SPAIN","2081","64177","30.84","77"
"414","UNIVERSITY OF NEW SOUTH WALES SYDNEY","AUSTRALIA","2650","63961","24.14","70"
"415","UNIVERSITY OF NEW MEXICO","USA","2307","63645","27.59","58"
"416","XIAMEN UNIVERSITY","CHINA MAINLAND","3660","63576","17.37","57"
"417","UNIVERSITY OF TEXAS DALLAS","USA","1969","63458","32.23","66"
"418","OSKAR KLEIN CENTRE","SWEDEN","1566","63451","40.52","77"
"419","UNIVERSITY OF ILLINOIS CHICAGO","USA","2070","63411","30.63","36"
"420","UNIVERSITY OF URBINO","ITALY","769","63381","82.42","69"
"421","UNIVERSITY OF OKLAHOMA SYSTEM","USA","1620","63253","39.05","52"
"422","UNIVERSITY OF NEBRASKA SYSTEM","USA","2253","63222","28.06","45"
"423","CITY UNIVERSITY OF HONG KONG","HONG KONG","2634","63074","23.95","107"
"424","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","1674","63006","37.64","38"
"425","UNIVERSITY OF NOTTINGHAM","ENGLAND","2080","62960","30.27","74"
"426","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","2042","62901","30.80","49"
"427","UNIVERSITY OF OKLAHOMA - NORMAN","USA","1594","62875","39.44","52"
"428","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","2837","62364","21.98","29"
"429","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BOMBAY","INDIA","2792","62323","22.32","41"
"430","NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE & TECHNOLOGY (AIST)","JAPAN","4181","62321","14.91","37"
"431","UNIVERSITE DE TOULOUSE","FRANCE","3206","62075","19.36","61"
"432","SOUTH CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3366","61993","18.42","69"
"433","NASA GODDARD SPACE FLIGHT CENTER","USA","994","61966","62.34","56"
"434","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","SOUTH KOREA","3150","61701","19.59","33"
"435","UNIVERSITY OF NEBRASKA LINCOLN","USA","2149","61693","28.71","43"
"436","DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA)","INDIA","4316","61689","14.29","24"
"437","UNIVERSITY AT BUFFALO, SUNY","USA","2092","61664","29.48","55"
"438","KOREA INSTITUTE OF SCIENCE & TECHNOLOGY INFORMATION (KISTI)","SOUTH KOREA","849","61580","72.53","42"
"439","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","2734","61574","22.52","52"
"440","SAHA INSTITUTE OF NUCLEAR PHYSICS","INDIA","2830","61471","21.72","32"
"441","UNIVERSITY OF BASILICATA","ITALY","1861","61408","33.00","54"
"442","UNIVERSITY OF BASEL","SWITZERLAND","1668","61390","36.80","38"
"443","BEIJING NORMAL UNIVERSITY","CHINA MAINLAND","3935","61096","15.53","69"
"444","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","961","61076","63.55","55"
"445","SHANGHAI UNIVERSITY","CHINA MAINLAND","4568","60859","13.32","47"
"446","UNIVERSITY OF CINCINNATI","USA","1461","60858","41.66","69"
"447","TONGJI UNIVERSITY","CHINA MAINLAND","3683","60830","16.52","67"
"448","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","SPAIN","1919","60748","31.66","72"
"449","CHONGQING UNIVERSITY","CHINA MAINLAND","3919","60243","15.37","61"
"450","ST. PETERSBURG SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","6519","60032","9.21","17"
"451","WILLIAM & MARY","USA","994","59834","60.20","51"
"452","INDIAN INSTITUTE OF SCIENCE (IISC) - BANGALORE","INDIA","3634","59697","16.43","36"
"453","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","1983","59406","29.96","48"
"454","PRES EUROPEAN UNIV BRETAGNE","N/A","1144","59252","51.79","46"
"455","UNIVERSITE DE RENNES","FRANCE","1139","59230","52.00","46"
"456","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","2815","59190","21.03","39"
"457","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","2462","59122","24.01","60"
"458","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","2149","58962","27.44","56"
"459","NATIONAL INSTITUTE OF SCIENCE EDUCATION & RESEARCH (NISER)","INDIA","2358","58494","24.81","34"
"460","COMSATS UNIVERSITY ISLAMABAD (CUI)","PAKISTAN","3602","58469","16.23","25"
"461","PANJAB UNIVERSITY","INDIA","2438","58425","23.96","31"
"462","WASEDA UNIVERSITY","JAPAN","2669","58132","21.78","44"
"463","UNIVERSIDADE FEDERAL DO ABC (UFABC)","BRAZIL","2542","57807","22.74","28"
"464","CARLETON UNIVERSITY","CANADA","1406","57746","41.07","53"
"465","VANDERBILT UNIVERSITY","USA","2189","57452","26.25","41"
"466","ITMO UNIVERSITY","RUSSIA","3264","57440","17.60","46"
"467","UNIVERSITY OF BERGEN","NORWAY","1896","57343","30.24","48"
"468","UTAH SYSTEM OF HIGHER EDUCATION","USA","2039","57237","28.07","43"
"469","WEST VIRGINIA UNIVERSITY","USA","701","57106","81.46","48"
"470","SOUTH CHINA NORMAL UNIVERSITY","CHINA MAINLAND","4385","57097","13.02","54"
"471","BHABHA ATOMIC RESEARCH CENTER (BARC)","INDIA","3593","56987","15.86","16"
"472","NORTHERN ILLINOIS UNIVERSITY","USA","1294","56943","44.01","44"
"473","UNIVERSIDADE DE COIMBRA","PORTUGAL","1871","56669","30.29","60"
"474","POHANG UNIVERSITY OF SCIENCE & TECHNOLOGY (POSTECH)","SOUTH KOREA","2840","56391","19.86","75"
"475","NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA","CHINA MAINLAND","4718","56359","11.95","28"
"476","INSTITUTE OF APPLIED PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2129","56040","26.32","36"
"477","UNIVERSITY OF UDINE","ITALY","1310","55944","42.71","57"
"478","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","2040","55924","27.41","42"
"479","UNIVERSITY OF VIENNA","AUSTRIA","2440","55841","22.89","52"
"480","NATIONAL CENTRE OF SCIENTIFIC RESEARCH DEMOKRITOS","GREECE","2238","55800","24.93","38"
"481","BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA","MEXICO","2503","55768","22.28","30"
"482","UNIVERSITY OF BUENOS AIRES","ARGENTINA","2375","55568","23.40","46"
"483","SANDIA NATIONAL LABORATORIES","USA","2413","55277","22.91","49"
"484","UNIVERSITY OF WUPPERTAL","GERMANY (FED REP GER)","1852","55117","29.76","57"
"485","UNIVERSITY OF STUTTGART","GERMANY (FED REP GER)","2252","55029","24.44","57"
"486","UNIVERSIDAD TECNICA FEDERICO SANTA MARIA","CHILE","2059","54914","26.67","48"
"487","KOBE UNIVERSITY","JAPAN","2295","54406","23.71","46"
"488","UNIVERSITY OF EASTERN PIEDMONT AMEDEO AVOGADRO","ITALY","2229","54353","24.38","24"
"489","IOFFE PHYSICAL TECHNICAL INSTITUTE","RUSSIA","5911","54185","9.17","17"
"490","INTERNATIONAL CENTRE FOR THEORETICAL SCIENCES, BENGALURU","INDIA","766","54158","70.70","46"
"491","UNIVERSITY OF WISCONSIN MILWAUKEE","USA","521","54093","103.83","48"
"492","INSTITUTE FOR PLASMA RESEARCH (IPR)","INDIA","1206","53997","44.77","36"
"493","UNIVERSITY OF YORK - UK","ENGLAND","2526","53856","21.32","36"
"494","NORTH CAROLINA STATE UNIVERSITY","USA","2356","53771","22.82","51"
"495","CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL","MEXICO","2316","53222","22.98","23"
"496","MONTANA STATE UNIVERSITY BOZEMAN","USA","472","53105","112.51","45"
"496","MONTANA STATE UNIVERSITY SYSTEM","USA","472","53105","112.51","45"
"498","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","2588","53101","20.52","53"
"499","UNITED STATES NAVY","USA","2603","53037","20.38","41"
"500","DALIAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","4221","52958","12.55","31"
"501","INSTITUTE FOR RESEARCH IN FUNDAMENTAL SCIENCES IPM","IRAN","2334","52911","22.67","34"
"502","POLYTECHNIC UNIVERSITY OF MILAN","ITALY","2365","52695","22.28","44"
"503","INSTITUTE OF THEORETICAL PHYSICS, CAS","CHINA MAINLAND","2580","52679","20.42","52"
"504","KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY","SAUDI ARABIA","1667","52156","31.29","47"
"505","POLITECNICO DI BARI","ITALY","1863","51988","27.91","30"
"506","HONG KONG POLYTECHNIC UNIVERSITY","HONG KONG","2344","51979","22.18","60"
"507","UNIVERSITY OF DELHI","INDIA","2922","51677","17.69","28"
"508","WASHINGTON STATE UNIVERSITY","USA","747","51624","69.11","40"
"509","BEIJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","4024","51560","12.81","33"
"510","ARIZONA STATE UNIVERSITY","USA","2372","51530","21.72","44"
"511","JEFFERSON NATIONAL ACCELERATOR","USA","1391","51525","37.04","41"
"512","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","1638","51391","31.37","33"
"513","ROCHESTER INSTITUTE OF TECHNOLOGY","USA","570","51379","90.14","40"
"514","INTER-UNIVERSITY CENTRE FOR ASTRONOMY & ASTROPHYSICS","INDIA","548","51356","93.72","47"
"515","ISTANBUL AYDIN UNIVERSITY","TURKIYE","1263","51274","40.60","34"
"516","MOHAMMED V UNIVERSITY IN RABAT","MOROCCO","2398","51097","21.31","40"
"517","UNIVERSIDAD DE CANTABRIA","SPAIN","1461","50925","34.86","34"
"518","UNIVERSITY OF SALENTO","ITALY","1761","50845","28.87","49"
"519","UTRECHT UNIVERSITY","NETHERLANDS","1919","50843","26.49","46"
"520","UNIVERSITY OF CENTRAL FLORIDA","USA","1833","50819","27.72","58"
"521","SOUTHERN METHODIST UNIVERSITY","USA","1449","50803","35.06","60"
"522","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","3495","50802","14.54","47"
"523","YORK UNIVERSITY - CANADA","CANADA","1556","50696","32.58","52"
"524","EINDHOVEN UNIVERSITY OF TECHNOLOGY","NETHERLANDS","2433","50483","20.75","47"
"525","UNIVERSITY OF CAMERINO","ITALY","614","50401","82.09","42"
"526","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","1554","50384","32.42","42"
"527","KU LEUVEN","BELGIUM","2994","50288","16.80","28"
"528","MINISTRY OF EDUCATION & SCIENCE OF UKRAINE","UKRAINE","5047","50208","9.95","26"
"529","QATAR FOUNDATION (QF)","QATAR","1747","50195","28.73","24"
"530","SIMON FRASER UNIVERSITY","CANADA","1830","50120","27.39","48"
"531","NATIONAL CENTRAL UNIVERSITY","TAIWAN","2181","50047","22.95","36"
"532","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","1539","49997","32.49","42"
"533","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - KOLKATA","INDIA","960","49741","51.81","36"
"534","ISTANBUL BILGI UNIVERSITY","TURKIYE","1472","49638","33.72","31"
"535","ARIZONA STATE UNIVERSITY-TEMPE","USA","2306","49635","21.52","41"
"536","UNIVERSITY OF TEXAS ARLINGTON","USA","1652","49464","29.94","48"
"537","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","1620","49323","30.45","47"
"538","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GANDHINAGAR","INDIA","690","49311","71.47","37"
"539","UNIVERSITY OF FRIBOURG","SWITZERLAND","1572","49178","31.28","46"
"540","UNIVERSITE DE BORDEAUX","FRANCE","2558","49130","19.21","32"
"541","RUHR UNIVERSITY BOCHUM","GERMANY (FED REP GER)","2761","49051","17.77","38"
"542","NATIONAL UNIVERSITY OF LA PLATA","ARGENTINA","2164","48875","22.59","43"
"543","ANKARA UNIVERSITY","TURKIYE","1815","48813","26.89","39"
"544","UNIVERSITY OF KANSAS","USA","1819","48729","26.79","31"
"545","SAINT PETERSBURG STATE UNIVERSITY","RUSSIA","3806","48662","12.79","21"
"546","PALACKY UNIVERSITY OLOMOUC","CZECH REPUBLIC","1745","48593","27.85","42"
"547","UNIVERSITY OF CAGLIARI","ITALY","1815","48446","26.69","50"
"548","SWINBURNE UNIVERSITY OF TECHNOLOGY","AUSTRALIA","1013","48419","47.80","48"
"549","OKAYAMA UNIVERSITY","JAPAN","1714","48007","28.01","37"
"550","INTERNATIONAL BUSINESS MACHINES (IBM)","USA","1135","47859","42.17","78"
"551","OBSERVATOIRE DE LA COTE D'AZUR","FRANCE","434","47840","110.23","40"
"552","INSTITUTE OF MODERN PHYSICS, CAS","CHINA MAINLAND","3859","47808","12.39","35"
"553","UNIVERSITY OF CALABRIA","ITALY","1679","47557","28.32","39"
"554","RAJA RAMANNA CENTRE FOR ADVANCED TECHNOLOGY","INDIA","845","47489","56.20","36"
"555","RUDJER BOSKOVIC INSTITUTE","CROATIA","2017","47247","23.42","26"
"556","UNIVERSITY OF QUEENSLAND","AUSTRALIA","1760","47148","26.79","47"
"557","UNIVERSITY OF TEXAS RIO GRANDE VALLEY","USA","401","47076","117.40","41"
"558","UNIV NANTES ANGERS LE MANS","N/A","2261","47054","20.81","35"
"559","HUN-REN INSTITUTE FOR NUCLEAR RESEARCH","HUNGARY","1922","47031","24.47","27"
"560","UNIVERSITY OF LOUISVILLE","USA","896","46816","52.25","36"
"561","UNIVERSITY OF SCIENCE & TECHNOLOGY BEIJING","CHINA MAINLAND","2914","46749","16.04","34"
"562","NATIONAL ASTRONOMICAL OBSERVATORY OF JAPAN (NAOJ)","JAPAN","576","46731","81.13","45"
"563","CALIFORNIA STATE UNIVERSITY FULLERTON","USA","264","46461","175.99","47"
"564","UNIVERSITY OF HOUSTON","USA","1909","46439","24.33","46"
"564","UNIVERSITY OF HOUSTON SYSTEM","USA","1909","46439","24.33","46"
"566","FREE UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1703","46084","27.06","57"
"567","SZEGED UNIVERSITY","HUNGARY","473","46039","97.33","42"
"568","SOUTHERN UNIVERSITY SYSTEM","USA","198","46010","232.37","46"
"569","HASSAN II UNIVERSITY OF CASABLANCA","MOROCCO","1862","45985","24.70","44"
"570","TEXAS A&M UNIVERSITY QATAR","QATAR","1514","45936","30.34","21"
"571","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","USA","2063","45870","22.23","57"
"572","JAPAN ATOMIC ENERGY AGENCY","JAPAN","3106","45767","14.74","22"
"573","SOUTHERN UNIVERSITY & A&M COLLEGE","USA","184","45698","248.36","44"
"574","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","2148","45677","21.26","34"
"575","SHINSHU UNIVERSITY","JAPAN","1621","45633","28.15","44"
"576","NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","3574","45582","12.75","36"
"577","CSIC - INSTITUTO DE FISICA DE CANTABRIA (IFCA)","SPAIN","1192","45562","38.22","29"
"578","NATIONAL ACADEMY OF SCIENCES OF BELARUS (NASB)","BELARUS","1713","45392","26.50","34"
"579","UNIVERSITY OF DELAWARE","USA","1401","45338","32.36","34"
"580","BRANDEIS UNIVERSITY","USA","1317","45178","34.30","51"
"581","LEIDEN UNIVERSITY","NETHERLANDS","1379","44953","32.60","57"
"582","CITY COLLEGE OF NEW YORK (CUNY)","USA","1108","44829","40.46","42"
"583","LEIDEN UNIVERSITY - EXCL LUMC","NETHERLANDS","1360","44807","32.95","57"
"584","INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS (INPE)","BRAZIL","399","44790","112.26","38"
"585","INSTITUTE OF PHYSICS BHUBANESWAR (IOPB)","INDIA","2049","44776","21.85","20"
"586","UNIVERSITY OF WEST SCOTLAND","SCOTLAND","348","44743","128.57","36"
"587","UNIVERSIDADE DO MINHO","PORTUGAL","1513","44707","29.55","40"
"588","NAGASAKI INSTITUTE OF APPLIED SCIENCE","JAPAN","1153","44700","38.77","33"
"589","NANJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","3317","44532","13.43","47"
"590","UNIVERSITY OF SPLIT","CROATIA","1508","44426","29.46","20"
"591","KANSAS STATE UNIVERSITY","USA","1645","44151","26.84","29"
"592","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","1392","44058","31.65","44"
"593","NATIONAL INSTITUTE OF CHEMICAL PHYSICS & BIOPHYSICS (NICPB)","ESTONIA","1384","43982","31.78","34"
"594","UNIVERSITY OF FERRARA","ITALY","2003","43805","21.87","51"
"595","GEORGIAN TECHNICAL UNIVERSITY","GEORGIA","1284","43726","34.05","23"
"596","CARLETON COLLEGE","USA","176","43683","248.20","38"
"597","PARTHENOPE UNIVERSITY NAPLES","ITALY","1280","43636","34.09","35"
"598","TEMPLE UNIVERSITY","USA","956","43288","45.28","32"
"599","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","1594","43138","27.06","40"
"600","UNIVERSITY OF JYVASKYLA","FINLAND","2023","43005","21.26","28"
"601","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","1469","42909","29.21","25"
"602","EMBRY-RIDDLE AERONAUTICAL UNIVERSITY","USA","227","42873","188.87","37"
"603","MIDDLE EAST TECHNICAL UNIVERSITY","TURKIYE","1849","42740","23.12","27"
"604","UNIVERSITY OF SOFIA","BULGARIA","1994","42734","21.43","23"
