Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): SOCIAL SCIENCES, GENERAL   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"324","SWANSEA UNIVERSITY","WALES","1300","27014","20.78","53"
"325","BEIJING INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","842","26926","31.98","111"
"326","UNIVERSITY OF MARYLAND BALTIMORE","USA","1986","26858","13.52","25"
"327","YONSEI UNIVERSITY","SOUTH KOREA","2495","26849","10.76","20"
"328","UNIVERSITY OF BATH","ENGLAND","2041","26839","13.15","27"
"329","SAPIENZA UNIVERSITY ROME","ITALY","2054","26795","13.05","34"
"330","SOUTHEAST UNIVERSITY - CHINA","CHINA MAINLAND","1791","26774","14.95","64"
"331","CENTRAL SOUTH UNIVERSITY","CHINA MAINLAND","1810","26645","14.72","79"
"332","UNIVERSITY OF KENT","ENGLAND","1976","26578","13.45","21"
"333","UNIVERSITY OF WEST ENGLAND","ENGLAND","1035","26481","25.59","18"
"334","RENMIN UNIVERSITY OF CHINA","CHINA MAINLAND","2132","26462","12.41","42"
"335","LAVAL UNIVERSITY","CANADA","2293","26461","11.54","30"
"336","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","1618","26335","16.28","28"
"337","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","2220","26260","11.83","27"
"338","UNIVERSITY OF BASEL","SWITZERLAND","2083","26167","12.56","30"
"339","UNIV BRETAGNE LOIRE","N/A","2116","26132","12.35","35"
"340","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","2569","26086","10.15","18"
"341","UNITED STATES DEPARTMENT OF ENERGY (DOE)","USA","1266","26019","20.55","37"
"342","XI'AN JIAOTONG UNIVERSITY","CHINA MAINLAND","1736","25969","14.96","71"
"343","UNIVERSITY OF MANITOBA","CANADA","2139","25783","12.05","17"
"344","SICHUAN UNIVERSITY","CHINA MAINLAND","2433","25739","10.58","53"
"345","SAN DIEGO STATE UNIVERSITY","USA","2254","25717","11.41","11"
"346","EDUCATION UNIVERSITY OF HONG KONG (EDUHK)","HONG KONG","2590","25680","9.92","22"
"347","NORWEGIAN INSTITUTE OF PUBLIC HEALTH (NIPH)","NORWAY","1319","25655","19.45","36"
"348","UNIVERSITY OF OREGON","USA","2163","25619","11.84","17"
"349","JOHNS HOPKINS MEDICINE","USA","1613","25510","15.82","24"
"350","UNIVERSITY OF OKLAHOMA SYSTEM","USA","2418","25430","10.52","23"
"351","UNIVERSITY OF TURIN","ITALY","1949","25333","13.00","40"
"352","CASE WESTERN RESERVE UNIVERSITY","USA","1760","24950","14.18","27"
"353","UNIVERSITY OF READING","ENGLAND","1592","24936","15.66","36"
"354","AALBORG UNIVERSITY","DENMARK","2178","24829","11.40","15"
"355","UNIVERSITY OF JYVASKYLA","FINLAND","2105","24687","11.73","20"
"356","THE WORLD BANK","USA","1514","24591","16.24","27"
"357","LOUISIANA STATE UNIVERSITY","USA","1753","24533","13.99","34"
"358","CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)","SPAIN","1986","24532","12.35","21"
"359","UNIVERSITY OF ESSEX","ENGLAND","2029","24530","12.09","23"
"360","FUNDACAO OSWALDO CRUZ","BRAZIL","2940","24528","8.34","13"
"361","WAYNE STATE UNIVERSITY","USA","2202","24417","11.09","16"
"362","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","2018","24357","12.07","21"
"363","TEHRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","2332","24285","10.41","28"
"364","UNIVERSIDADE DO PORTO","PORTUGAL","2061","24234","11.76","27"
"365","UNIVERSITY OF DELAWARE","USA","2065","24211","11.72","18"
"366","FLORIDA INTERNATIONAL UNIVERSITY","USA","1994","24039","12.06","28"
"367","INRAE","FRANCE","1526","23996","15.72","27"
"368","PORTLAND STATE UNIVERSITY","USA","1593","23993","15.06","33"
"369","IOWA STATE UNIVERSITY","USA","1707","23946","14.03","12"
"370","GEORGIA INSTITUTE OF TECHNOLOGY","USA","1294","23862","18.44","32"
"371","CHINA UNIVERSITY OF GEOSCIENCES","CHINA MAINLAND","1157","23846","20.61","69"
"372","UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER","USA","1661","23842","14.35","16"
"373","OTTAWA HOSPITAL RESEARCH INSTITUTE","CANADA","892","23814","26.70","37"
"374","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON","USA","1923","23785","12.37","18"
"375","MINIST HLTH","N/A","1988","23747","11.95","16"
"376","OREGON STATE UNIVERSITY","USA","1692","23726","14.02","11"
"376","UNIVERSITY HEALTH NETWORK TORONTO","CANADA","1745","23726","13.60","20"
"378","UNIVERSITY OF NEVADA LAS VEGAS","USA","1672","23542","14.08","23"
"379","BOURNEMOUTH UNIVERSITY","ENGLAND","1103","23393","21.21","36"
"380","COMPLUTENSE UNIVERSITY OF MADRID","SPAIN","2865","23223","8.11","20"
"381","INDIAN INSTITUTE OF MANAGEMENT (IIM SYSTEM)","INDIA","1123","22884","20.38","53"
"382","UNIVERSITY OF STRATHCLYDE","SCOTLAND","1693","22772","13.45","24"
"383","UNIVERSITY OF HAWAII MANOA","USA","1760","22729","12.91","20"
"384","UNIVERSITY OF NORTH CAROLINA CHARLOTTE","USA","1890","22555","11.93","21"
"385","UNIVERSITI MALAYA","MALAYSIA","2246","22506","10.02","27"
"386","KYUNG HEE UNIVERSITY","SOUTH KOREA","1471","22364","15.20","45"
"387","UNIVERSITY OF MACAU","MACAU","2101","22312","10.62","28"
"388","SWINBURNE UNIVERSITY OF TECHNOLOGY","AUSTRALIA","1776","22268","12.54","27"
"389","TULANE UNIVERSITY","USA","1842","22133","12.02","22"
"390","UNIVERSITY OF ST ANDREWS","SCOTLAND","1580","22103","13.99","23"
"391","CONSIGLIO NAZIONALE DELLE RICERCHE (CNR)","ITALY","1420","22102","15.56","24"
"392","SWISS SCHOOL OF PUBLIC HEALTH (SSPH+)","SWITZERLAND","1401","22098","15.77","31"
"393","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","2176","21896","10.06","21"
"394","BOSTON CHILDREN'S HOSPITAL","USA","1206","21823","18.10","21"
"395","SHANDONG UNIVERSITY","CHINA MAINLAND","1838","21703","11.81","50"
"396","STONY BROOK UNIVERSITY","USA","1524","21678","14.22","28"
"397","BOCCONI UNIVERSITY","ITALY","967","21661","22.40","35"
"398","BRIGHAM YOUNG UNIVERSITY","USA","1823","21654","11.88","16"
"399","DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA","USA","1520","21621","14.22","12"
"400","COPENHAGEN BUSINESS SCHOOL","DENMARK","1136","21542","18.96","28"
"400","TEXAS TECH UNIVERSITY SYSTEM","USA","1947","21542","11.06","25"
"402","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","2183","21539","9.87","10"
"403","NATIONAL BUREAU OF ECONOMIC RESEARCH","USA","840","21519","25.62","31"
"403","UNIVERSITY OF FREIBURG","GERMANY (FED REP GER)","1573","21519","13.68","22"
"405","TEXAS STATE UNIVERSITY SYSTEM","USA","2492","21477","8.62","6"
"406","UNIVERSITY OF ROCHESTER","USA","1660","21467","12.93","21"
"407","UNIVERSITY OF COLORADO DENVER","USA","1292","21345","16.52","17"
"408","UNIVERSITY OF OULU","FINLAND","1563","21331","13.65","31"
"409","TORONTO METROPOLITAN UNIVERSITY","CANADA","1563","21185","13.55","21"
"410","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","1752","21174","12.09","24"
"411","AMERICAN UNIVERSITY OF BEIRUT","LEBANON","1081","21053","19.48","37"
"412","UNIVERSITY OF EASTERN FINLAND","FINLAND","1814","21040","11.60","20"
"413","UNIVERSITY OF NORTH TEXAS DENTON","USA","2102","21029","10.00","21"
"414","UNIVERSITY OF NEBRASKA LINCOLN","USA","1857","20955","11.28","14"
"415","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","2373","20858","8.79","10"
"416","SAINT LOUIS UNIVERSITY","USA","1489","20768","13.95","19"
"417","HONG KONG BAPTIST UNIVERSITY","HONG KONG","1608","20734","12.89","26"
"418","UNIVERSITY OF NAPLES FEDERICO II","ITALY","1043","20696","19.84","21"
"419","BOSTON COLLEGE","USA","1805","20587","11.41","14"
"420","UNIVERSITY OF MILAN","ITALY","1689","20561","12.17","22"
"421","HSE UNIVERSITY (NATIONAL RESEARCH UNIVERSITY HIGHER SCHOOL OF ECONOMICS)","RUSSIA","1978","20528","10.38","22"
"422","MANCHESTER METROPOLITAN UNIVERSITY","ENGLAND","1797","20511","11.41","28"
"423","UNIVERSITY OF DENVER","USA","1574","20460","13.00","17"
"424","UNIVERSITY OF LOUISVILLE","USA","1740","20433","11.74","20"
"425","SHENZHEN UNIVERSITY","CHINA MAINLAND","1332","20398","15.31","58"
"426","OSLO METROPOLITAN UNIVERSITY (OSLOMET)","NORWAY","2059","20363","9.89","13"
"427","SAINT MICHAELS HOSPITAL TORONTO","CANADA","1231","20311","16.50","19"
"428","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","1388","20303","14.63","27"
"429","MASSEY UNIVERSITY","NEW ZEALAND","1664","20258","12.17","18"
"430","UNIVERSITY OF LIMERICK","IRELAND","1742","20220","11.61","21"
"431","UNIVERSITY OF PADUA","ITALY","1801","20144","11.18","18"
"432","UNIVERSITY OF GOTTINGEN","GERMANY (FED REP GER)","1441","20058","13.92","21"
"433","AMERICAN UNIVERSITY","USA","1674","20007","11.95","18"
"434","UNIVERSITY OF WISCONSIN MILWAUKEE","USA","1458","19965","13.69","18"
"435","UNITED STATES DEPARTMENT OF AGRICULTURE (USDA)","USA","1053","19927","18.92","25"
"436","CARNEGIE MELLON UNIVERSITY","USA","1200","19783","16.49","25"
"437","UNIVERSIDADE NOVA DE LISBOA","PORTUGAL","1490","19774","13.27","25"
"438","MAKERERE UNIVERSITY","UGANDA","1778","19769","11.12","13"
"439","ROYAL INSTITUTE OF TECHNOLOGY","SWEDEN","1145","19759","17.26","25"
"440","UNIVERSITY OF STIRLING","SCOTLAND","1442","19686","13.65","12"
"441","AUTONOMOUS UNIVERSITY OF MADRID","SPAIN","1692","19648","11.61","16"
"442","UNIVERSITE DE MONTPELLIER","FRANCE","1385","19601","14.15","22"
"443","UNIVERSITE DE TOULOUSE","FRANCE","1380","19562","14.18","22"
"443","AIX-MARSEILLE UNIVERSITE","FRANCE","1673","19562","11.69","15"
"445","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","1657","19556","11.80","14"
"446","TEXAS TECH UNIVERSITY","USA","1750","19530","11.16","20"
"447","INTERNATIONAL INSTITUTE FOR APPLIED SYSTEMS ANALYSIS (IIASA)","AUSTRIA","593","19482","32.85","35"
"448","BAYLOR COLLEGE OF MEDICINE","USA","1532","19479","12.71","22"
"449","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","1601","19474","12.16","16"
"450","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","1457","19274","13.23","15"
"451","NORTHUMBRIA UNIVERSITY","ENGLAND","1930","19266","9.98","21"
"452","UNIVERSITY OF VERMONT","USA","1385","19228","13.88","17"
"453","WAKE FOREST UNIVERSITY","USA","1493","19180","12.85","20"
"454","SEJONG UNIVERSITY","SOUTH KOREA","716","19132","26.72","48"
"455","EDITH COWAN UNIVERSITY","AUSTRALIA","1546","19035","12.31","28"
"456","BETH ISRAEL DEACONESS MEDICAL CENTER","USA","1060","19015","17.94","20"
"457","UNIVERSITY OF GHANA","GHANA","1890","19008","10.06","18"
"458","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","1248","18882","15.13","25"
"459","UNIVERSITE CATHOLIQUE LOUVAIN","BELGIUM","1402","18862","13.45","14"
"460","GOETHE UNIVERSITY FRANKFURT","GERMANY (FED REP GER)","1826","18779","10.28","19"
"461","WEST VIRGINIA UNIVERSITY","USA","1828","18648","10.20","13"
"462","BEN-GURION UNIVERSITY OF THE NEGEV","ISRAEL","1978","18620","9.41","10"
"463","COMMONWEALTH SCIENTIFIC & INDUSTRIAL RESEARCH ORGANISATION (CSIRO)","AUSTRALIA","742","18603","25.07","21"
"464","VICTORIA UNIVERSITY WELLINGTON","NEW ZEALAND","1832","18575","10.14","18"
"465","UNIVERSITY OF OKLAHOMA - NORMAN","USA","1733","18567","10.71","20"
"466","LIVERPOOL JOHN MOORES UNIVERSITY","ENGLAND","1116","18511","16.59","17"
"467","UNIVERSIDADE FEDERAL DE MINAS GERAIS","BRAZIL","2175","18422","8.47","10"
"468","UNIVERSITY OF MANNHEIM","GERMANY (FED REP GER)","1306","18380","14.07","20"
"469","UNIVERSITY OF CANTERBURY","NEW ZEALAND","1287","18274","14.20","25"
"470","AUCKLAND UNIVERSITY OF TECHNOLOGY","NEW ZEALAND","1261","18272","14.49","23"
"471","UNIVERSITE DE BORDEAUX","FRANCE","1325","18245","13.77","17"
"472","SOUTHWESTERN UNIVERSITY OF FINANCE & ECONOMICS - CHINA","CHINA MAINLAND","889","18208","20.48","58"
"473","CHARLES UNIVERSITY PRAGUE","CZECH REPUBLIC","2491","18150","7.29","11"
"474","TECHNICAL UNIVERSITY OF BERLIN","GERMANY (FED REP GER)","1001","18134","18.12","29"
"475","KING ABDULAZIZ UNIVERSITY","SAUDI ARABIA","945","18025","19.07","31"
"476","AALTO UNIVERSITY","FINLAND","897","18003","20.07","26"
"477","CHILDREN'S HOSPITAL OF EASTERN ONTARIO","CANADA","508","17967","35.37","26"
"478","EUROPEAN UNIVERSITY INSTITUTE","ITALY","1531","17958","11.73","32"
"479","UNIVERSITY OF MASSACHUSETTS BOSTON","USA","1376","17930","13.03","17"
"480","UK RESEARCH & INNOVATION (UKRI)","ENGLAND","752","17907","23.81","24"
"481","SORBONNE UNIVERSITE","FRANCE","1428","17818","12.48","10"
"482","CARLETON UNIVERSITY","CANADA","1778","17815","10.02","14"
"483","UNIVERSITI SAINS MALAYSIA","MALAYSIA","1295","17811","13.75","31"
"484","OREBRO UNIVERSITY","SWEDEN","1276","17770","13.93","15"
"485","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","1728","17696","10.24","35"
"486","UNIVERSITY OF CANBERRA","AUSTRALIA","1414","17645","12.48","19"
"487","UNIVERSITETET I STAVANGER","NORWAY","1317","17625","13.38","32"
"488","UNIVERSIDAD DE CHILE","CHILE","1942","17599","9.06","30"
"489","WEILL CORNELL MEDICINE","USA","1267","17595","13.89","21"
"490","OPEN UNIVERSITY - UK","ENGLAND","1673","17546","10.49","9"
"491","KING SAUD UNIVERSITY","SAUDI ARABIA","1439","17533","12.18","33"
"492","NATIONAL TAIWAN UNIVERSITY","TAIWAN","1843","17511","9.50","6"
"493","UNIVERSITY OF GUELPH","CANADA","1271","17448","13.73","18"
"494","BAR ILAN UNIVERSITY","ISRAEL","2195","17433","7.94","9"
"495","UNIVERSITY OF BONN","GERMANY (FED REP GER)","1303","17417","13.37","31"
"496","BRUNEL UNIVERSITY","ENGLAND","1253","17406","13.89","23"
"497","DALIAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","728","17371","23.86","62"
"498","COVENTRY UNIVERSITY","ENGLAND","1244","17347","13.94","13"
"499","PUBLIC HEALTH ENGLAND","ENGLAND","712","17219","24.18","22"
"500","CNRS - INSTITUTE OF ECOLOGY & ENVIRONMENT (INEE)","FRANCE","1138","17182","15.10","10"
"501","KEELE UNIVERSITY","ENGLAND","858","17165","20.01","19"
"502","KOREA UNIVERSITY","SOUTH KOREA","1792","17133","9.56","24"
"503","UNIVERSITY OF BASQUE COUNTRY","SPAIN","1975","17097","8.66","10"
"504","SOUTH AFRICAN MEDICAL RESEARCH COUNCIL","SOUTH AFRICA","838","17063","20.36","20"
"505","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","569","17042","29.95","31"
"505","EUROPEAN UNION (EU)","N/A","569","17042","29.95","31"
"507","ACADEMIC MEDICAL CENTER AMSTERDAM","NETHERLANDS","732","16979","23.20","14"
"508","UNIVERSITY OF FLORENCE","ITALY","1315","16969","12.90","13"
"509","UNIVERSITY OF NOTRE DAME","USA","1721","16923","9.83","15"
"510","YESHIVA UNIVERSITY","USA","1167","16898","14.48","17"
"511","UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS","CHINA MAINLAND","758","16869","22.25","40"
"512","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","1175","16846","14.34","20"
"513","EINDHOVEN UNIVERSITY OF TECHNOLOGY","NETHERLANDS","909","16812","18.50","18"
"514","TECHNICAL UNIVERSITY OF DENMARK","DENMARK","802","16806","20.96","19"
"515","UNIVERSITY OF AGDER","NORWAY","943","16785","17.80","35"
"516","UNIVERSITY OF SASKATCHEWAN","CANADA","1575","16729","10.62","8"
"517","CHALMERS UNIVERSITY OF TECHNOLOGY","SWEDEN","808","16722","20.70","30"
"518","UNIVERSITY OF QUEBEC MONTREAL","CANADA","1452","16691","11.50","13"
"519","UNIVERSITY OF PLYMOUTH","ENGLAND","1100","16688","15.17","17"
"520","MEDICAL UNIVERSITY OF SOUTH CAROLINA","USA","1190","16684","14.02","11"
"521","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","1126","16678","14.81","28"
"522","UNIVERSITY MEDICAL CENTER HAMBURG-EPPENDORF","GERMANY (FED REP GER)","1199","16604","13.85","18"
"523","UNIVERSITY OF SEVILLA","SPAIN","1984","16537","8.34","11"
"524","CLEMSON UNIVERSITY","USA","1518","16531","10.89","15"
"525","HARBIN INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","969","16428","16.95","43"
"526","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","1541","16397","10.64","16"
"527","JINAN UNIVERSITY","CHINA MAINLAND","1291","16341","12.66","32"
"528","POLYTECHNIC UNIVERSITY OF MILAN","ITALY","923","16298","17.66","17"
"529","MRC BIOSTATISTICS UNIT","ENGLAND","187","16259","86.95","16"
"529","NIH DIVISION OF CANCER CONTROL & POPULATION SCIENCES","USA","487","16259","33.39","27"
"531","UNIVERSITY OF TARTU","ESTONIA","1256","16242","12.93","29"
"532","UNIVERSITY OF NORTH CAROLINA GREENSBORO","USA","1219","16212","13.30","11"
"533","FRED HUTCHINSON CANCER CENTER","USA","890","16195","18.20","11"
"534","CENTRE FOR ADDICTION & MENTAL HEALTH - CANADA","CANADA","1206","16142","13.38","17"
"535","GERIATRIC RESEARCH EDUCATION & CLINICAL CENTER","USA","890","16070","18.06","13"
"536","LEIDEN UNIVERSITY MEDICAL CENTER (LUMC)","NETHERLANDS","1040","16001","15.39","14"
"537","POTSDAM INSTITUT FUR KLIMAFOLGENFORSCHUNG","GERMANY (FED REP GER)","303","15987","52.76","26"
"538","MURDOCH CHILDREN'S RESEARCH INSTITUTE","AUSTRALIA","1083","15967","14.74","12"
"539","UTAH STATE UNIVERSITY","USA","1476","15953","10.81","14"
"540","INSTITUTO NACIONAL DE SALUD PUBLICA","MEXICO","1305","15935","12.21","13"
"541","UNIVERSITY OF MISSISSIPPI","USA","1272","15786","12.41","11"
"542","KENT STATE UNIVERSITY","USA","1411","15649","11.09","7"
"543","UNIVERSITY OF MUNSTER","GERMANY (FED REP GER)","1347","15642","11.61","21"
"544","ICREA","SPAIN","739","15600","21.11","18"
"545","INDIANA UNIVERSITY INDIANAPOLIS","USA","1291","15527","12.03","10"
"546","ISLAMIC AZAD UNIVERSITY","IRAN","1302","15515","11.92","20"
"547","NETHERLANDS NATIONAL INSTITUTE FOR PUBLIC HEALTH & THE ENVIRONMENT","NETHERLANDS","846","15512","18.34","16"
"548","UNIVERSITY OF BRIGHTON","ENGLAND","1101","15508","14.09","12"
"549","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","1157","15480","13.38","12"
"550","NSW HEALTH","AUSTRALIA","1089","15478","14.21","13"
"551","UNIVERSITE PSL","FRANCE","1463","15474","10.58","4"
"552","UNIVERSITY OF MILANO-BICOCCA","ITALY","1169","15472","13.24","10"
"553","ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP)","FRANCE","1313","15321","11.67","9"
"554","LINNAEUS UNIVERSITY","SWEDEN","1093","15305","14.00","23"
"555","ROYAL HOLLOWAY UNIVERSITY LONDON","ENGLAND","1138","15293","13.44","20"
"556","JOHANNES GUTENBERG UNIVERSITY OF MAINZ","GERMANY (FED REP GER)","1327","15236","11.48","19"
"557","NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS","GREECE","1024","15215","14.86","13"
"558","SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES","SWEDEN","829","15205","18.34","13"
"559","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","1158","15165","13.10","18"
"560","KENT STATE UNIVERSITY SALEM","USA","1343","15078","11.23","7"
"561","COPENHAGEN UNIVERSITY HOSPITAL","DENMARK","913","15057","16.49","9"
"562","KENT STATE UNIVERSITY KENT","USA","1342","15009","11.18","7"
"563","RUTGERS UNIVERSITY NEWARK","USA","1168","14945","12.80","13"
"564","MONTPELLIER BUSINESS SCHOOL","FRANCE","222","14884","67.05","35"
"565","UNIVERSITY OF LJUBLJANA","SLOVENIA","1878","14855","7.91","19"
"566","NATIONAL CHENG KUNG UNIVERSITY","TAIWAN","1166","14837","12.72","14"
"567","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","1377","14820","10.76","14"
"568","UNIVERSITY OF PRETORIA","SOUTH AFRICA","2152","14777","6.87","11"
"569","HUNTER COLLEGE (CUNY)","USA","1037","14747","14.22","12"
"570","HANYANG UNIVERSITY","SOUTH KOREA","1111","14658","13.19","25"
"571","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET)","ARGENTINA","2630","14638","5.57","13"
"572","KYOTO UNIVERSITY","JAPAN","1218","14615","12.00","9"
"572","ADDIS ABABA UNIVERSITY","ETHIOPIA","1356","14615","10.78","8"
"574","UNIVERSITAT ROVIRA I VIRGILI","SPAIN","1298","14559","11.22","8"
"575","BEIHANG UNIVERSITY","CHINA MAINLAND","724","14543","20.09","36"
"576","NATIONAL TAIWAN NORMAL UNIVERSITY","TAIWAN","1380","14502","10.51","8"
"577","NANKAI UNIVERSITY","CHINA MAINLAND","983","14471","14.72","52"
"578","UNIVERSITY COLLEGE CORK","IRELAND","1448","14463","9.99","6"
"579","UNIVERSITE LIBRE DE BRUXELLES","BELGIUM","1404","14440","10.28","16"
"580","BANGOR UNIVERSITY","WALES","683","14424","21.12","17"
"581","CONCORDIA UNIVERSITY - CANADA","CANADA","1368","14413","10.54","11"
"582","UNIVERSITY OF NEW HAMPSHIRE","USA","1062","14383","13.54","18"
"583","UNIVERSITY OF TEXAS DALLAS","USA","1087","14334","13.19","8"
"584","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1222","14287","11.69","13"
"585","PENNSYLVANIA MEDICINE","USA","925","14275","15.43","13"
"586","UNIVERSIDADE FEDERAL DE PELOTAS","BRAZIL","946","14220","15.03","16"
"587","AUBURN UNIVERSITY","USA","1297","14209","10.96","13"
"587","AUBURN UNIVERSITY SYSTEM","USA","1297","14209","10.96","13"
"589","UNIVERSITY OF ZARAGOZA","SPAIN","1506","14087","9.35","13"
"590","CHONGQING UNIVERSITY","CHINA MAINLAND","954","13965","14.64","54"
"591","MIDDLESEX UNIVERSITY","ENGLAND","840","13959","16.62","14"
"592","CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","CHINA MAINLAND","777","13941","17.94","19"
"593","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","1211","13881","11.46","14"
"594","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","1197","13804","11.53","20"
"595","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","1463","13800","9.43","11"
"596","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","1864","13739","7.37","11"
"597","UNIVERSITY OF TEXAS AT SAN ANTONIO (UTSA)","USA","1333","13716","10.29","4"
"598","UNIVERSITY OF THE SUNSHINE COAST","AUSTRALIA","1147","13714","11.96","13"
"599","UNIVERSITY OF MEMPHIS","USA","1257","13664","10.87","5"
"600","LEIPZIG UNIVERSITY","GERMANY (FED REP GER)","1277","13649","10.69","24"
"601","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","NORWAY","658","13636","20.72","18"
"602","UNIVERSITY OF MASSACHUSETTS WORCESTER","USA","984","13619","13.84","10"
"603","INSTITUTE FOR HEALTH METRICS & EVALUATION","USA","421","13618","32.35","27"
"604","MONTEFIORE MEDICAL CENTER","USA","969","13578","14.01","12"
"605","QINGDAO UNIVERSITY","CHINA MAINLAND","719","13551","18.85","57"
"605","UNIVERSITY OF WAIKATO","NEW ZEALAND","1195","13551","11.34","14"
"607","OLD DOMINION UNIVERSITY","USA","1174","13540","11.53","17"
"608","UNIVERSITY OF THE WESTERN CAPE","SOUTH AFRICA","1379","13505","9.79","8"
"609","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","1004","13472","13.42","26"
"610","DUBLIN CITY UNIVERSITY","IRELAND","1357","13467","9.92","14"
"611","CNRS - INSTITUTE FOR HUMANITIES & SOCIAL SCIENCES (INSHS)","FRANCE","1621","13450","8.30","12"
"612","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","1160","13446","11.59","47"
"613","ULSTER UNIVERSITY","NORTHERN IRELAND","1164","13421","11.53","13"
"614","MEMORIAL UNIVERSITY NEWFOUNDLAND","CANADA","1204","13385","11.12","10"
"615","NIH NATIONAL CANCER INSTITUTE- DIVISION OF CANCER EPIDEMIOLOGY & GENETICS","USA","671","13353","19.90","11"
"616","FINNISH INSTITUTE OF OCCUPATIONAL HEALTH","FINLAND","601","13346","22.21","12"
"617","COLUMBIA UNIVERSITY TEACHERS COLLEGE","USA","1245","13341","10.72","6"
"618","CHARITE UNIVERSITATSMEDIZIN BERLIN","GERMANY (FED REP GER)","1225","13317","10.87","17"
"619","EC JRC ISPRA SITE","ITALY","444","13297","29.95","27"
"620","LI KA SHING KNOWLEDGE INSTITUTE","CANADA","708","13289","18.77","11"
"621","UNIVERSITAT POLITECNICA DE VALENCIA","SPAIN","869","13263","15.26","20"
"622","UNIVERSITY OF PORTSMOUTH","ENGLAND","1031","13214","12.82","22"
"623","US FOOD & DRUG ADMINISTRATION (FDA)","USA","605","13188","21.80","17"
"624","MURDOCH UNIVERSITY","AUSTRALIA","937","13158","14.04","11"
"625","ALBERT EINSTEIN COLLEGE OF MEDICINE","USA","921","13153","14.28","12"
"626","UNIVERSITY OF GREENWICH","ENGLAND","909","13140","14.46","13"
"627","UNIV LYON COMUE","N/A","1528","13085","8.56","8"
"628","LEEDS BECKETT UNIVERSITY","ENGLAND","1102","13000","11.80","8"
"629","BIRKBECK UNIVERSITY LONDON","ENGLAND","1053","12986","12.33","22"
"630","MAHIDOL UNIVERSITY","THAILAND","1536","12975","8.45","10"
"631","EAST CAROLINA UNIVERSITY","USA","1333","12946","9.71","6"
"632","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","1125","12942","11.50","15"
"633","INSTITUTO UNIVERSITARIO DE LISBOA","PORTUGAL","1118","12872","11.51","12"
"634","NATIONAL INSTITUTE FOR OCCUPATIONAL SAFETY & HEALTH (NIOSH)","USA","920","12832","13.95","4"
"635","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","598","12797","21.40","12"
"635","UNIVERSITY OF HULL","ENGLAND","995","12797","12.86","10"
"637","VICTORIA UNIVERSITY","AUSTRALIA","972","12766","13.13","11"
